Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
WSxbGkjs,10/03/2024,00:00,FIJI - PREMIER LEAGUE,Nadi,Nadroga,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6oZuhGX8,10/03/2024,00:00,USA - USL CHAMPIONSHIP,Sacramento Republic,Orange County SC,-,1.7,3.7,4.6,1.42,2.67,1.06,7.3,1.3,3.2,1.91,1.83,3.15,1.31,5.4,1.12,1.88,1.83,1.65,2.15,,,7.3,12.0,26.0,80.0,6.6,7.1,15.5,45.0,7.6,8.25,17.0,55.0,12.5,13.5,28.0,80.0,700.0
l8ZYLBSJ,10/03/2024,00:00,FIJI - PREMIER LEAGUE,Ba,Navua,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t8sfUCu2,10/03/2024,00:00,USA - USL CHAMPIONSHIP,Oakland Roots,Indy Eleven,-,2.25,3.45,2.9,1.36,2.9,1.05,8.0,1.24,3.7,1.72,2.05,2.67,1.42,4.55,1.16,1.6,2.2,2.2,1.62,,,8.0,10.5,16.0,35.0,9.5,6.8,10.25,23.0,12.5,8.75,12.5,28.0,23.0,16.5,23.0,45.0,300.0
SbYxLVsQ,10/03/2024,00:00,FIJI - PREMIER LEAGUE,Rewa,Nasinu,ROUND 4,1.34,4.3,7.5,1.33,3.04,,,1.22,3.64,1.7,1.91,2.84,1.35,,,2.1,1.7,,,,,10.75,15.0,37.0,150.0,5.6,7.5,20.0,75.0,5.3,7.2,18.0,65.0,7.1,9.5,23.0,80.0,450.0
d83ofd51,10/03/2024,00:00,MEXICO - LIGA MX,Club America,U.A.N.L.- Tigres,CLAUSURA ,1.8,3.6,4.5,1.45,2.77,1.06,10.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.91,1.91,1.78,2.03,1.23,4.1,10.0,11.0,21.0,51.0,7.0,7.0,15.0,34.0,8.0,8.5,17.0,41.0,15.0,15.0,29.0,51.0,301.0
v790ltEc,10/03/2024,00:30,USA - MLS,San Jose Earthquakes,Vancouver Whitecaps,-,2.4,3.5,2.88,1.4,2.95,1.04,12.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.67,2.1,2.35,1.58,1.43,2.75,12.0,10.0,15.0,29.0,9.5,6.5,11.0,21.0,13.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,151.0
t4HrUsh2,10/03/2024,00:30,USA - MLS,Los Angeles FC,Sporting Kansas City,-,1.57,4.33,5.25,1.39,3.0,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.8,1.95,1.58,2.35,1.18,4.65,13.0,15.0,29.0,51.0,7.5,8.0,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,23.0,51.0,251.0
fBHnn45E,10/03/2024,01:00,JAPAN - J2 LEAGUE,Vegalta Sendai,Mito,ROUND 3,2.0,3.5,3.75,1.45,2.7,1.06,10.0,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,1.8,1.91,2.0,1.85,1.28,3.55,9.5,11.0,19.0,41.0,7.5,6.5,13.0,29.0,9.5,9.0,15.0,41.0,17.0,17.0,29.0,51.0,251.0
EidDX4jL,10/03/2024,01:05,JAPAN - J1 LEAGUE,Hokkaido Consadole Sapporo,Urawa Reds,ROUND 3,3.0,3.4,2.38,1.45,2.8,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.7,2.05,2.75,1.43,1.58,2.35,11.0,8.5,12.0,23.0,9.5,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,23.0,29.0,41.0,201.0
KYz94EiR,10/03/2024,02:00,JAPAN - J2 LEAGUE,V-Varen Nagasaki,Shimizu S-Pulse,ROUND 3,4.0,3.75,1.85,1.38,2.95,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.73,2.0,3.55,1.28,1.95,1.9,12.0,8.0,9.5,15.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,23.0,41.0,29.0,34.0,41.0,201.0
YHx16zNE,10/03/2024,02:00,JAPAN - J2 LEAGUE,Fujieda MYFC,Oita Trinita,ROUND 3,3.2,3.5,2.2,1.42,2.82,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.73,2.0,3.0,1.38,1.68,2.15,11.0,8.0,11.0,21.0,10.0,6.5,9.0,17.0,17.0,11.0,13.0,26.0,34.0,23.0,34.0,41.0,201.0
Wh4p3aE9,10/03/2024,02:00,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Daejeon,ROUND 2,2.1,3.25,3.6,1.47,2.62,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.8,1.91,2.1,1.7,1.33,3.3,9.0,10.0,17.0,41.0,7.5,6.0,13.0,29.0,10.0,9.0,15.0,41.0,19.0,17.0,29.0,51.0,251.0
IaXKQalS,10/03/2024,02:00,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Suwon Bluewings,ROUND 2,2.63,3.2,2.55,1.47,2.6,1.07,9.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.83,1.83,2.6,1.48,1.5,2.5,9.0,8.0,12.0,26.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,251.0
zuKnMJdq,10/03/2024,02:00,SOUTH KOREA - K LEAGUE 2,Cheonan City,Cheongju,ROUND 2,2.5,3.0,2.75,1.55,2.4,1.08,8.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.0,1.73,2.5,1.5,1.43,2.75,7.5,7.5,13.0,29.0,7.0,6.0,11.0,26.0,11.0,11.0,17.0,41.0,26.0,23.0,41.0,51.0,301.0
trx55fxL,10/03/2024,02:00,JAPAN - J2 LEAGUE,Okayama,Renofa Yamaguchi,ROUND 3,1.8,3.3,5.0,1.5,2.57,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,1.75,2.05,1.18,4.65,8.0,12.0,23.0,51.0,6.5,6.5,17.0,41.0,8.0,9.0,17.0,41.0,13.0,15.0,29.0,51.0,351.0
QFDy0Yar,10/03/2024,03:00,JAPAN - J2 LEAGUE,Ehime,Kumamoto,ROUND 3,2.75,3.1,2.7,1.5,2.57,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.8,1.91,2.75,1.43,1.5,2.5,8.5,8.5,13.0,26.0,8.5,6.0,10.0,21.0,13.0,11.0,13.0,34.0,26.0,23.0,34.0,51.0,251.0
