Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
QcfTt4Q1,18/08/2023,02:00,MONGOLIA - PREMIER LEAGUE,Khangarid,Tuv Buganuud,ROUND 3,1.51,5.5,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDmB5m32,18/08/2023,05:00,MONGOLIA - PREMIER LEAGUE,Bavarians,FC Ulaanbaatar,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hboNqJBR,18/08/2023,05:00,INDONESIA - LIGA 1,Persebaya,PSM Makassar,ROUND 9,3.02,3.5,2.16,1.33,3.04,10.5,1.01,1.21,3.74,1.75,2.05,2.75,1.37,5.0,1.12,1.59,2.29,,,,,11.0,8.5,11.0,17.0,10.0,6.0,7.5,13.0,13.0,9.0,10.0,17.0,29.0,19.0,21.0,36.0,67.0
GImr3x23,18/08/2023,07:00,JAPAN - J1 LEAGUE,Avispa Fukuoka,Albirex Niigata,ROUND 24,2.38,3.1,3.3,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.0,1.75,2.25,1.63,1.33,3.3,7.0,8.5,15.0,34.0,6.5,6.0,13.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,67.0,451.0
Orij1GWF,18/08/2023,07:30,JAPAN - J1 LEAGUE,Urawa Reds,Nagoya Grampus,ROUND 24,2.4,3.1,3.2,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.05,1.7,2.3,1.6,1.33,3.3,6.5,7.5,15.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,67.0,501.0
ncxL9MsS,18/08/2023,07:30,SOUTH KOREA - K LEAGUE 1,Suwon Bluewings,Jeju Utd,ROUND 27,3.0,3.3,2.1,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.73,2.0,,,,,11.0,8.5,11.0,21.0,10.0,6.5,9.0,17.0,15.0,11.0,13.0,26.0,34.0,23.0,29.0,41.0,201.0
hvFm5tjq,18/08/2023,07:30,SOUTH KOREA - K LEAGUE 1,Incheon,Gwangju FC,ROUND 27,2.38,2.9,2.9,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,2.38,1.55,1.38,3.0,7.0,8.0,13.0,34.0,6.5,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,451.0
h4nF47I8,18/08/2023,08:00,MONGOLIA - PREMIER LEAGUE,Falcons,Khovd,ROUND 3,1.26,5.0,8.5,,,,,,,1.3,3.5,1.65,1.98,,,,,,,,,,,,,,,,,,,,,,,,,
8buDXK7s,18/08/2023,08:35,CHINA - SUPER LEAGUE,Zhejiang Professional,Qingdao Hainiu,ROUND 23,1.73,3.75,4.75,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.62,2.2,1.7,2.1,1.2,4.4,13.0,17.0,26.0,51.0,9.0,7.0,15.0,26.0,9.5,8.5,12.0,34.0,15.0,13.0,21.0,41.0,151.0
WxQxSGyJ,18/08/2023,08:35,CHINA - SUPER LEAGUE,Shanghai Port,Meizhou Hakka,ROUND 23,1.22,7.0,11.0,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,2.0,1.73,3.25,1.33,1.91,1.91,1.21,4.25,,,21.0,29.0,51.0,151.0,10.0,13.0,29.0,67.0,7.5,9.5,23.0,51.0,8.0,10.0,23.0,51.0,251.0
6kgox1aQ,18/08/2023,08:35,CHINA - SUPER LEAGUE,Shandong Taishan,Tianjin Jinmen Tiger,ROUND 23,1.29,5.5,11.0,1.29,3.5,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,2.0,1.75,1.3,3.45,,,15.0,23.0,51.0,126.0,7.5,10.0,29.0,67.0,6.5,9.0,21.0,51.0,8.0,11.0,26.0,67.0,351.0
4EvjXyg8,18/08/2023,08:45,SINGAPORE - PREMIER LEAGUE,Tampines,DPMM,-,1.29,6.0,5.75,1.18,4.5,1.01,34.0,1.08,8.0,1.3,3.5,1.73,2.0,2.63,1.44,1.57,2.25,1.3,3.45,1.12,6.4,34.0,26.0,41.0,81.0,13.0,15.0,21.0,41.0,10.0,9.5,19.0,34.0,10.0,10.0,19.0,41.0,126.0
EmCFQw5k,18/08/2023,09:00,INDONESIA - LIGA 1,Persita,PSS Sleman,ROUND 9,1.74,3.72,4.25,1.34,2.99,1.01,9.9,1.23,3.56,1.8,1.99,2.88,1.34,5.3,1.11,1.72,2.07,,,,,10.0,12.0,21.0,56.0,6.5,6.5,13.0,34.0,7.0,7.0,12.0,41.0,12.0,11.0,19.0,56.0,67.0
8zo7gHUg,18/08/2023,09:00,THAILAND - THAI LEAGUE 1,Pathum United,Prachuap,ROUND 2,1.58,4.2,5.02,1.3,3.32,12.6,1.04,1.17,4.2,1.65,2.23,2.51,1.44,4.4,1.16,1.67,2.15,,,,,11.0,13.0,23.0,56.0,6.5,6.0,12.0,31.0,7.0,6.5,11.0,34.0,10.0,9.5,15.0,46.0,201.0
dC1KPcKe,18/08/2023,09:00,INDONESIA - LIGA 1,FC Bhayangkara,Borneo,ROUND 9,3.02,3.55,2.14,1.31,3.15,1.01,11.6,1.19,3.98,1.7,2.13,2.6,1.41,4.7,1.14,1.56,2.36,,,,,12.0,9.0,11.0,19.0,10.0,6.0,7.5,13.0,13.0,9.0,9.5,17.0,29.0,17.0,21.0,36.0,67.0
ANsg3m23,18/08/2023,10:00,AZERBAIJAN - PREMIER LEAGUE,Kapaz,Turan,ROUND 3,2.54,3.24,2.68,1.44,2.66,1.03,8.1,1.33,2.93,2.1,1.73,3.56,1.23,7.0,1.05,1.8,1.96,,,,,7.5,7.0,10.0,21.0,7.0,5.0,8.0,18.0,10.0,8.0,11.0,26.0,23.0,18.0,26.0,51.0,201.0
