League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Slovenia PrvaLiga,2024-02-21,11:00:00,22,Olimpija,Domžale,2.03,2.49,5.72,1.36,4.5,6.1,1.32,3.2,1.03,11.5,1.19,3.92,1.63,2.14,1.74,1.93,1.12,1.19,2.33,1.82,1.08,2.1,1.55,3.65,1.26,9.8,4.5,1.2,4.1,1.33,3.05,1.64,2.2,2.05,1.75,2.65,1.42
Slovenia PrvaLiga,2024-02-21,13:30:00,22,Koper,Mura,2.4,2.1,4.33,1.78,3.4,4.0,1.4,2.75,1.05,8.5,1.3,3.3,1.93,1.89,1.83,1.9,1.18,1.22,1.9,1.36,1.3,1.48,1.28,2.76,1.46,8.9,3.12,1.16,4.5,1.28,3.35,1.57,2.35,1.93,1.86,2.45,1.53
Czech Republic First League,2024-02-21,13:30:00,18,Teplice,Sigma Olomouc,3.6,2.05,3.2,2.9,3.1,2.3,1.44,2.63,1.05,10.0,1.3,3.4,1.95,1.73,1.91,1.91,1.57,1.3,1.35,1.6,1.1,1.23,1.17,2.4,2.1,8.0,1.95,1.17,4.8,1.29,3.14,1.54,2.32,2.0,1.8,2.44,1.49
Portugal LigaPro,2024-02-21,15:00:00,20,CD Feirense,Academico Viseu,3.48,1.99,3.18,2.55,3.0,2.45,1.48,2.54,1.04,7.5,1.37,2.75,2.16,1.63,1.89,1.87,1.49,1.33,1.42,1.9,1.1,1.27,1.19,2.46,1.95,8.5,2.05,1.1,5.45,1.22,3.64,1.43,2.62,1.75,1.96,2.22,1.59
England Premier League,2024-02-21,16:30:00,26,Liverpool,Luton Town,1.57,3.0,9.0,1.22,6.5,15.0,1.2,4.33,1.01,20.0,1.11,6.25,1.41,2.64,1.91,1.91,1.01,1.08,5.0,2.67,0.82,2.32,1.04,3.36,1.25,10.5,5.1,1.16,4.25,1.3,2.95,1.54,2.23,1.89,1.79,2.35,1.49
