League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Greece Super League,2024-01-08,15:00:00,17,OFI,Lamia,2.5,2.1,4.75,1.8,3.4,4.33,1.44,2.63,1.06,10.0,1.33,3.25,1.97,1.73,1.95,1.8,1.22,1.25,1.95,1.5,0.75,1.37,1.07,2.44,1.55,8.5,3.01,1.44,2.51,1.81,1.89,2.32,1.51,3.2,1.28,4.2,1.19
Portugal Liga NOS,2024-01-08,17:15:00,16,Moreirense FC,Casa Pia,0.0,0.0,0.0,1.92,3.2,4.25,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.61,0.0,0.0,0.0,0.0,0.0,1.57,1.38,1.11,1.14,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
