ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
32581853,1.217488209,Indonesian Liga 1,2023-08-25,05:00:00,Madura Utd,Bhayangkara FC,1.65,4.1,5.4,1.67,2.06,1.7,1.92,22.0,26.0,55.0,1.01,11.5,12.0,27.0,85.0,12.5,990.0,24.0,85.0,990.0,990.0,38.0,120.0,9.6,85.0
32581852,1.217488300,Indonesian Liga 1,2023-08-25,05:00:00,Persik Kediri,PSIS Semarang,2.1,3.5,3.55,1.89,2.0,1.74,2.1,990.0,990.0,990.0,80.0,990.0,990.0,990.0,48.0,990.0,990.0,990.0,60.0,990.0,990.0,40.0,110.0,990.0,46.0
32581919,1.217488976,Bangalore Super Division League,2023-08-25,07:00:00,Bangalore Dream United,ASC,5.4,5.4,1.36,1.17,2.48,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32561794,1.217173506,Japanese J League,2023-08-25,07:00:00,Shonan,Urawa,3.7,3.5,2.14,2.04,1.85,1.81,2.06,13.5,9.6,14.0,29.0,14.0,8.2,11.5,25.0,27.0,16.0,20.0,42.0,75.0,46.0,60.0,120.0,48.0,18.5
32567590,1.217261086,South Korean K League 1,2023-08-25,07:00:00,Suwon FC,Incheon Utd,3.3,3.5,2.12,1.76,2.08,1.72,2.16,17.5,12.5,15.0,28.0,17.0,9.6,12.0,23.0,28.0,16.0,19.0,38.0,65.0,44.0,55.0,95.0,38.0,15.5
32568209,1.217270895,South Korean K League 1,2023-08-25,07:30:00,Jeonbuk Motors,Daejeon Citizen,1.69,4.0,4.9,1.77,2.16,1.79,2.14,18.0,22.0,44.0,120.0,10.5,11.0,22.0,70.0,12.5,10.5,20.0,70.0,17.5,19.0,34.0,100.0,9.8,65.0
32582152,1.217492929,English U21 Pro Development League,2023-08-25,08:00:00,Sheff Wed U21,Watford U21,2.04,4.0,3.1,1.5,2.62,1.51,2.62,28.0,22.0,30.0,60.0,990.0,990.0,990.0,34.0,990.0,990.0,990.0,36.0,28.0,990.0,27.0,60.0,990.0,990.0
32582148,1.217493994,Thai Division 1,2023-08-25,08:00:00,JL Chiangmai United,Suphanburi,2.1,3.0,3.55,2.16,1.76,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32570184,1.217303188,Chinese Super League,2023-08-25,08:35:00,Shenzhen FC,Shandong Taishan,17.5,9.6,1.14,1.35,3.1,2.06,1.68,50.0,16.0,11.5,10.5,90.0,28.0,15.5,16.5,290.0,85.0,55.0,46.0,1.01,400.0,240.0,240.0,420.0,3.1
32570183,1.217303296,Chinese Super League,2023-08-25,08:35:00,Henan Songshan Longmen,Shanghai Port FC,4.8,4.2,1.71,1.69,2.24,1.67,2.12,22.0,12.0,13.0,18.5,24.0,11.5,11.5,18.5,44.0,23.0,21.0,32.0,120.0,65.0,65.0,95.0,60.0,8.8
32582244,1.217493409,Indonesian Liga 1,2023-08-25,09:00:00,Dewa United FC,Persija Jakarta,2.84,3.4,2.46,2.0,1.83,1.68,1.96,990.0,990.0,990.0,44.0,990.0,990.0,990.0,34.0,24.0,990.0,21.0,50.0,60.0,40.0,55.0,120.0,36.0,27.0
32582239,1.217493499,Indonesian Liga 1,2023-08-25,09:00:00,Pusamania Borneo FC,Persita Tangerang,1.67,4.1,5.0,1.66,2.1,1.67,1.97,990.0,25.0,50.0,150.0,12.0,12.0,24.0,75.0,990.0,12.0,24.0,75.0,990.0,990.0,38.0,120.0,10.0,75.0
32582492,1.217494433,Bhutan Premier League,2023-08-25,09:00:00,Transport United FC,Tensung FC,1.11,7.2,14.5,1.08,3.2,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
