IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.214393778,Finnish Veikkausliiga,2023-05-22,12:00:00,AC Oulu,Honka,3.35,3.25,2.38,2.3,1.67,1.93,1.84,11.0,9.2,16.0,38.0,12.0,8.0,13.0,36.0,25.0,17.0,24.0,65.0,70.0,55.0,80.0,180.0,65.0,34.0
1.214460465,Finnish Veikkausliiga,2023-05-22,12:00:00,Haka,VPS,1.9,3.55,4.4,2.08,1.79,1.94,1.86,14.0,16.5,36.0,110.0,9.0,9.0,21.0,70.0,12.5,11.5,24.0,85.0,24.0,25.0,46.0,1.01,17.0,90.0
1.214283846,Finnish Veikkausliiga,2023-05-22,12:00:00,FC Inter,IFK Mariehamn,1.7,3.9,5.3,1.94,1.96,1.84,1.87,15.0,20.0,46.0,140.0,8.8,9.6,24.0,85.0,10.5,10.5,23.0,90.0,18.0,20.0,42.0,150.0,12.0,100.0
1.214299566,Finnish Veikkausliiga,2023-05-22,12:00:00,KTP,SJK,4.1,3.6,1.94,1.96,1.95,1.78,1.93,15.0,10.0,13.0,25.0,16.5,9.2,12.0,24.0,36.0,19.5,22.0,44.0,100.0,60.0,70.0,130.0,65.0,16.0
1.214350430,Serbian Super League,2023-05-22,13:00:00,FK Javor Ivanjica,Mladost Lucani,2.06,3.1,3.5,2.04,1.74,1.83,1.88,13.0,14.5,29.0,1.01,9.6,8.4,18.0,60.0,14.5,12.0,22.0,1.01,29.0,28.0,1.01,1.01,22.0,1.01
1.214485076,Serbian Super League,2023-05-22,13:00:00,FK Mladost Novi Sad,FK Napredak,1.6,3.2,5.4,2.24,1.63,2.2,1.61,11.5,17.0,1.01,1.01,1.01,1.01,1.01,1.01,9.4,12.0,34.0,1.01,1.01,25.0,1.01,1.01,1.01,1.01
1.214400511,Egyptian Premier,2023-05-22,13:00:00,Al Ittihad (EGY),Al-Masry,2.78,2.86,2.68,2.2,1.61,1.88,1.85,11.0,11.0,19.5,48.0,11.0,7.6,14.5,42.0,20.0,15.0,22.0,1.01,1.01,42.0,1.01,1.01,44.0,42.0
1.214361814,Egyptian Premier,2023-05-22,13:00:00,Al Mokawloon,El Geish,2.12,2.84,3.85,2.8,1.41,2.2,1.6,8.0,11.5,32.0,1.01,7.4,8.0,22.0,1.01,13.5,14.0,32.0,1.01,36.0,40.0,1.01,1.01,40.0,1.01
1.214484986,Serbian Super League,2023-05-22,13:00:00,Radnik Surdulica,Kolubara Lazarevac,1.07,1.07,1.04,1.74,1.92,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214350250,Serbian Super League,2023-05-22,13:00:00,Radnicki Nis,FK Spartak,1.89,2.86,3.85,2.08,1.72,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
