IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.216018926,South Korean K League 2,2023-07-19,07:00:00,Jeonnam Dragons,Ansan Greeners FC,1.75,3.95,4.7,1.81,2.06,1.81,2.1,19.5,22.0,42.0,120.0,11.5,11.0,23.0,70.0,13.5,12.0,23.0,75.0,22.0,22.0,38.0,120.0,12.0,70.0
1.216018836,South Korean K League 2,2023-07-19,07:00:00,Seongnam FC,Gyeongnam,2.92,3.25,2.56,2.06,1.86,1.81,2.06,13.5,11.5,18.5,42.0,13.0,7.8,13.5,36.0,22.0,15.0,21.0,55.0,55.0,42.0,60.0,120.0,38.0,29.0
1.216018746,South Korean K League 2,2023-07-19,07:30:00,Gimcheon Sangmu,Chungnam Asan,1.78,3.7,5.0,2.04,1.93,1.95,1.92,15.5,19.5,44.0,220.0,9.2,9.8,24.0,85.0,12.5,12.0,26.0,100.0,22.0,24.0,48.0,170.0,15.0,110.0
1.216032708,Finnish Ykkonen,2023-07-19,12:30:00,Jaro,Gnistan,3.55,3.65,2.1,1.81,2.08,1.72,2.24,16.0,11.5,14.5,28.0,15.5,9.0,11.5,23.0,27.0,15.5,18.5,38.0,70.0,70.0,50.0,95.0,50.0,15.5
1.215351969,Norwegian Eliteserien,2023-07-19,13:00:00,Lillestrom,Aalesunds,1.42,5.6,8.4,1.54,2.6,1.84,2.04,25.0,36.0,80.0,260.0,11.0,13.0,32.0,110.0,10.0,10.5,24.0,90.0,12.0,14.0,30.0,110.0,5.3,110.0
1.216136232,Egyptian Premier,2023-07-19,14:30:00,AL Ahly Cairo,Haras El Hodood,1.11,10.0,34.0,1.49,2.88,2.92,1.45,32.0,95.0,1.01,1.01,10.5,27.0,140.0,1.01,7.4,16.0,80.0,1.01,7.6,17.0,75.0,1.01,3.2,1.01
1.216003829,Brazilian Serie B,2023-07-19,19:00:00,Atletico GO,Mirassol,2.26,3.25,3.8,2.62,1.6,1.99,1.8,10.5,12.0,28.0,90.0,8.4,8.0,18.0,65.0,14.0,13.5,26.0,95.0,34.0,36.0,70.0,210.0,30.0,90.0
1.216003721,Brazilian Serie B,2023-07-19,19:00:00,Novorizontino,Londrina,1.46,4.4,10.0,2.22,1.75,2.44,1.54,13.5,28.0,120.0,1.01,6.4,12.5,55.0,320.0,8.2,12.5,55.0,330.0,1.01,25.0,80.0,1.01,12.5,1.01
1.216042979,CONMEBOL Copa Sudamericana,2023-07-19,19:00:00,Botafogo,Patronato,1.4,5.4,9.6,1.83,2.08,2.28,1.72,17.5,30.0,140.0,420.0,8.0,12.0,40.0,190.0,7.8,10.5,34.0,170.0,11.0,17.0,42.0,210.0,6.8,290.0
1.216043211,CONMEBOL Copa Sudamericana,2023-07-19,21:00:00,Emelec,Sporting Cristal,1.74,3.95,5.0,1.87,1.98,1.87,1.97,16.0,20.0,44.0,140.0,9.6,9.8,23.0,75.0,11.5,11.5,23.0,85.0,20.0,21.0,42.0,140.0,12.5,90.0
1.216043087,CONMEBOL Copa Sudamericana,2023-07-19,21:00:00,San Lorenzo,Ind Medellin,1.64,3.65,6.4,2.36,1.57,2.24,1.63,11.0,18.5,60.0,250.0,6.8,9.8,32.0,150.0,9.0,12.0,34.0,170.0,17.5,25.0,65.0,280.0,15.5,260.0
1.216004918,Brazilian Serie B,2023-07-19,21:30:00,Avai,Sampaio Correa FC,2.22,3.15,3.95,2.9,1.5,2.12,1.7,9.0,12.5,32.0,120.0,8.0,8.2,22.0,90.0,14.0,14.5,32.0,130.0,36.0,40.0,85.0,280.0,40.0,130.0
1.216033398,Brazilian Serie B,2023-07-19,21:30:00,Ceara SC Fortaleza,Vila Nova,2.38,3.1,3.55,2.7,1.57,2.04,1.78,9.4,11.0,25.0,75.0,8.2,7.4,17.0,60.0,14.5,12.5,25.0,90.0,36.0,36.0,65.0,1.01,36.0,80.0
1.216033506,Brazilian Serie B,2023-07-19,21:30:00,Sport Recife,EC Vitoria Salvador,1.81,3.55,5.9,2.62,1.61,2.16,1.68,10.5,16.0,50.0,210.0,7.2,8.6,27.0,130.0,10.0,12.5,32.0,150.0,21.0,27.0,65.0,1.01,19.5,220.0
1.216033614,Brazilian Serie B,2023-07-19,21:30:00,ABC RN,Guarani,2.58,3.0,3.3,2.96,1.51,2.18,1.66,8.6,10.5,25.0,80.0,8.2,7.2,18.0,65.0,18.0,15.5,30.0,110.0,48.0,48.0,90.0,280.0,55.0,90.0
1.215969765,Colombian Primera A,2023-07-19,22:00:00,Santa Fe,Jaguares de Cordoba,1.55,4.0,6.4,1.98,1.86,2.12,1.79,15.0,23.0,60.0,240.0,8.0,10.5,30.0,130.0,9.8,11.0,30.0,130.0,16.0,21.0,50.0,210.0,11.0,190.0
