IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.215316864,Mexican Liga MX,2023-07-01,00:10:00,Tijuana,Pumas UNAM,2.08,3.75,3.55,1.75,2.22,1.65,2.38,20.0,19.0,32.0,1.01,13.5,10.0,17.0,42.0,16.0,12.0,18.5,48.0,28.0,22.0,34.0,85.0,13.5,34.0
1.215492864,South Korean K League 1,2023-07-01,06:00:00,Jeonbuk Motors,Jeju Utd,1.9,3.8,4.3,1.94,2.0,1.82,2.12,17.0,19.0,36.0,100.0,10.5,9.8,19.5,60.0,12.0,11.0,19.5,65.0,22.0,22.0,38.0,120.0,14.0,60.0
1.215371233,Japanese J League 2,2023-07-01,06:00:00,FC Machida,Omiya,1.59,4.1,6.8,2.06,1.8,2.08,1.76,16.0,23.0,65.0,260.0,8.0,11.5,32.0,130.0,10.5,11.5,32.0,140.0,17.0,22.0,55.0,230.0,12.5,210.0
1.215352452,Japanese J League,2023-07-01,06:00:00,Albirex Niigata,Hiroshima,4.2,3.75,1.97,1.9,1.98,1.8,2.12,17.0,11.5,14.5,27.0,18.5,9.4,12.5,24.0,36.0,20.0,22.0,42.0,100.0,60.0,70.0,120.0,60.0,16.0
1.215352272,Japanese J League,2023-07-01,06:00:00,Nagoya,Kawasaki,2.48,3.35,3.2,2.14,1.75,1.91,2.04,12.0,12.5,25.0,65.0,10.5,8.4,16.0,46.0,18.5,12.5,20.0,65.0,42.0,32.0,55.0,140.0,28.0,46.0
1.215371323,Japanese J League 2,2023-07-01,06:00:00,Shimizu,Nagasaki,1.68,4.0,5.7,1.8,2.06,1.83,2.02,18.5,23.0,50.0,150.0,10.5,11.0,26.0,85.0,12.5,11.5,25.0,90.0,19.5,21.0,42.0,140.0,11.5,100.0
1.215352182,Japanese J League,2023-07-01,06:00:00,Kashima,Kyoto,1.78,3.85,5.4,2.18,1.79,2.06,1.84,12.0,17.0,44.0,160.0,8.0,8.8,23.0,90.0,10.0,11.0,27.0,100.0,19.5,22.0,50.0,180.0,14.5,130.0
1.215492594,South Korean K League 2,2023-07-01,06:30:00,Ansan Greeners FC,Busan IPark,4.7,3.6,1.82,2.0,1.92,1.88,1.95,15.5,9.6,13.0,23.0,19.0,9.8,12.0,25.0,42.0,23.0,25.0,42.0,130.0,80.0,90.0,160.0,100.0,16.0
1.215371977,Japanese J League,2023-07-01,06:30:00,Yokohama FC,G-Osaka,4.0,3.85,1.94,1.82,2.06,1.71,2.2,17.5,11.0,13.0,23.0,18.0,9.0,11.0,21.0,34.0,17.5,19.0,34.0,85.0,48.0,55.0,95.0,46.0,12.5
1.215371503,Japanese J League 2,2023-07-01,07:00:00,Tokushima,Thespakusatsu Gunma,2.2,3.2,3.85,2.42,1.64,1.98,1.88,11.5,13.5,29.0,90.0,8.8,8.0,19.0,65.0,14.0,12.5,24.0,90.0,32.0,32.0,60.0,160.0,26.0,85.0
1.215096769,Japanese J League,2023-07-01,07:00:00,Kobe,Sapporo,1.9,4.3,3.9,1.52,2.66,1.52,2.66,26.0,24.0,34.0,80.0,15.5,10.5,17.0,40.0,15.5,11.0,15.5,40.0,24.0,17.5,25.0,60.0,8.6,27.0
1.215371413,Japanese J League 2,2023-07-01,07:00:00,Iwata,Oita,2.06,3.45,4.0,2.0,1.82,1.9,1.96,13.0,15.5,30.0,90.0,9.0,8.2,18.0,60.0,13.0,11.0,21.0,70.0,24.0,24.0,44.0,130.0,17.0,65.0
1.215371593,Japanese J League 2,2023-07-01,07:00:00,Jef Utd Chiba,Kofu,2.44,3.1,3.25,2.4,1.59,2.02,1.84,9.6,10.5,23.0,70.0,8.6,7.6,16.0,1.01,15.5,13.0,24.0,75.0,40.0,36.0,65.0,180.0,36.0,65.0
1.215372517,Japanese J League 2,2023-07-01,07:00:00,Kanazawa,Tochigi SC,2.48,3.1,3.35,2.42,1.57,2.08,1.82,10.5,11.5,25.0,75.0,8.4,8.2,17.0,60.0,15.5,13.0,27.0,90.0,38.0,36.0,70.0,220.0,38.0,80.0
1.215371773,Japanese J League 2,2023-07-01,07:00:00,Fujieda Myfc,Renofa Yamaguchi,2.02,3.85,3.8,1.72,2.14,1.71,2.3,20.0,21.0,34.0,1.01,13.0,11.0,19.5,50.0,15.5,12.5,20.0,60.0,26.0,23.0,36.0,95.0,14.0,44.0
1.215352362,Japanese J League,2023-07-01,07:00:00,Tosu,Urawa,3.7,3.5,2.2,1.95,1.86,1.88,2.04,15.0,11.0,16.0,32.0,15.5,9.2,13.0,29.0,29.0,18.0,23.0,50.0,75.0,50.0,65.0,140.0,55.0,22.0
1.215352542,Japanese J League,2023-07-01,07:00:00,FC Tokyo,Kashiwa,2.0,3.7,4.1,2.02,1.88,1.87,2.06,13.5,15.0,30.0,90.0,9.4,8.4,17.5,55.0,12.5,11.0,19.5,65.0,28.0,24.0,40.0,120.0,15.5,60.0
1.215371683,Japanese J League 2,2023-07-01,07:00:00,Okayama,Mito,2.02,3.5,4.1,2.04,1.8,1.9,1.96,13.5,15.5,32.0,95.0,9.4,8.8,19.5,65.0,13.5,12.0,23.0,80.0,26.0,26.0,48.0,150.0,19.0,75.0
1.215492774,South Korean K League 1,2023-07-01,07:00:00,Daegu FC,Suwon Bluewings,2.02,3.5,4.0,2.06,1.81,1.92,2.0,14.5,16.0,32.0,90.0,9.8,8.8,19.0,60.0,14.0,12.0,22.0,70.0,26.0,25.0,44.0,130.0,17.5,65.0
1.215492954,South Korean K League 1,2023-07-01,07:30:00,FC Seoul,Daejeon Citizen,1.81,3.8,4.3,1.81,2.08,1.78,2.14,17.0,22.0,42.0,110.0,10.5,9.4,20.0,65.0,12.0,10.5,22.0,70.0,20.0,20.0,36.0,110.0,12.5,65.0
