ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
32651917,1.218583629,Mexican Ascenso MX,2023-09-27,00:05:00,Cimarrones De Sonora,Club Atletico Morelia,2.14,3.35,3.6,2.1,1.73,1.9,1.91,12.0,13.0,980.0,980.0,8.8,8.6,17.0,980.0,14.0,12.0,22.0,980.0,29.0,26.0,980.0,980.0,21.0,980.0
32666710,1.218850247,Other Competitions Soccer,2023-09-27,05:00:00,Singapore (W),Korea DPR (W),100.0,26.0,1.02,1.01,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32666575,1.218847764,Other Competitions Soccer,2023-09-27,05:30:00,Iran U23,Thailand U23,1.18,7.0,1.13,1.7,2.12,2.46,1.6,25.0,55.0,1.01,1.01,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,990.0,990.0,65.0,1.01,5.1,1.01
32665856,1.218837191,Kazakhstan Premier League,2023-09-27,06:00:00,FK Kyzyl-Zhar,Tobol Kostanay,2.1,3.0,4.2,2.26,1.58,1.95,1.78,990.0,990.0,990.0,1.01,990.0,990.0,990.0,1.01,990.0,990.0,980.0,1.01,980.0,980.0,1.01,1.01,980.0,1.01
32662253,1.218769766,Japanese J League 2,2023-09-27,07:00:00,Tokushima,Kumamoto,2.76,3.4,2.56,1.97,1.94,1.72,2.12,15.0,12.0,18.5,980.0,13.0,8.6,13.0,30.0,20.0,13.5,18.5,980.0,980.0,980.0,980.0,980.0,27.0,24.0
32667605,1.218869016,Israeli Liga Bet,2023-09-27,08:00:00,Hapoel Bnei Musmus,Hapoel Beit Shean Mesilot,1.04,1.01,1.04,1.6,2.26,1.68,2.2,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32666994,1.218854759,Turkish Cup,2023-09-27,08:00:00,Pazarspor,Gumushanespor,1.04,1.01,1.04,1.25,1.16,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32666992,1.218854939,Turkish Cup,2023-09-27,08:00:00,Sebat Genclik Spor,1954 Kelkit Belediyespor,1.04,1.08,1.08,1.3,1.08,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32635370,1.218307206,Romanian Cup,2023-09-27,08:00:00,ACS Progresul Pecica,ACS Petrolul 52,2.32,2.6,1.23,1.56,2.4,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32666993,1.218854849,Turkish Cup,2023-09-27,08:00:00,Erbaaspor,Fatsa Belediyespor,1.04,1.08,1.08,1.28,1.08,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32667149,1.218857846,Turkish Cup,2023-09-27,08:30:00,Anadolu Selcukluspor,Talasgucu Belediyespor,2.54,1.03,2.88,2.16,1.77,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32665557,1.218830998,Other Competitions Soccer,2023-09-27,08:30:00,Thailand (W),Chinese Taipei (W),1.23,1.23,1.04,2.06,1.72,1.98,1.84,1.01,1.01,1.01,1.01,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32665394,1.218827700,Greek Cup,2023-09-27,09:00:00,Kozani FC,PAE Chania,3.2,3.25,1.93,2.26,1.71,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32667272,1.218860492,Turkish Cup,2023-09-27,09:00:00,Bulvarspor,Karabuk Idmanyurdu,2.08,1.08,1.08,2.14,1.78,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32667290,1.218860402,Turkish Cup,2023-09-27,09:00:00,Bursa Yildirim Spor,Inegol Kafkas Genclikspor,2.54,1.13,2.9,2.16,1.77,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32667430,1.218862525,Turkish Cup,2023-09-27,09:00:00,Turgutluspor,Aliaga Futbol AS,1.06,1.13,1.07,1.32,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32667431,1.218862434,Turkish Cup,2023-09-27,09:00:00,Silivrispor,Ergene Velimese SK,2.88,1.13,2.44,2.06,1.84,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32667294,1.218860312,Turkish Cup,2023-09-27,09:00:00,Sapanca Genclikspor,Darica Genclerbirligi,2.34,1.03,1.04,2.24,1.72,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32643597,1.218428744,Bulgarian A League,2023-09-27,09:30:00,Hebar,Botev Vratsa,1.76,3.45,5.1,2.36,1.64,2.0,1.65,10.5,18.0,990.0,990.0,7.2,8.4,25.0,110.0,10.0,980.0,28.0,130.0,19.5,24.0,55.0,990.0,24.0,180.0
32666126,1.218842757,Serbian First League,2023-09-27,10:00:00,OFK Beograd,Tekstilac Odzaci,1.61,1.01,1.01,1.29,1.07,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32645465,1.218467255,Greek Super League,2023-09-27,10:00:00,Panaitolikos,OFI,3.1,3.2,2.54,2.2,1.76,1.91,2.0,12.5,11.0,17.5,980.0,12.5,8.0,13.5,34.0,23.0,15.5,21.0,980.0,980.0,980.0,980.0,980.0,980.0,29.0
32650905,1.218568076,Egyptian Premier,2023-09-27,10:00:00,ENPPI,El Geish,2.68,2.7,3.15,2.74,1.45,2.18,1.74,8.4,1.01,980.0,980.0,8.6,7.2,17.5,980.0,18.0,15.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0
32666108,1.218843506,Macedonian 1st League,2023-09-27,10:00:00,FC Voska Sport,FK Struga Trim-Lum,2.84,2.9,2.22,2.22,1.71,1.01,1.01,1.01,990.0,1.01,1.01,1.01,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32654487,1.218623833,Slovenian Premier League,2023-09-27,10:00:00,NK Rogaska,NK Bravo,2.82,3.3,2.5,2.0,1.88,1.76,2.1,990.0,990.0,990.0,980.0,990.0,990.0,990.0,980.0,980.0,990.0,990.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0
32666102,1.218843596,Malaysian Super League,2023-09-27,10:00:00,Johor Darul Takzim,PDRM,1.04,1.17,1.17,1.21,4.6,1.01,1.29,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
