IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.214300697,Mexican Liga MX,2023-05-18,00:00:00,Tigres,Monterrey,2.86,3.2,2.8,2.3,1.62,1.95,1.85,10.5,9.8,19.5,50.0,10.0,7.4,14.5,42.0,20.0,14.0,23.0,70.0,50.0,42.0,70.0,170.0,46.0,44.0
1.214168664,English League 1,2023-05-18,16:00:00,Sheff Wed,Peterborough,1.72,4.1,5.5,1.84,2.16,1.82,2.1,19.0,22.0,46.0,130.0,10.0,10.5,24.0,75.0,12.5,11.0,22.0,80.0,17.5,19.0,36.0,120.0,7.8,80.0
1.214119653,UEFA Europa Conference League,2023-05-18,16:00:00,FC Basel,Fiorentina,5.0,4.2,1.75,1.71,2.32,1.72,2.26,19.0,11.0,12.0,18.5,22.0,9.8,9.8,17.0,40.0,19.0,18.5,29.0,110.0,55.0,55.0,80.0,50.0,8.6
1.214119773,UEFA Europa Conference League,2023-05-18,16:00:00,Az Alkmaar,West Ham,2.7,3.6,2.82,1.98,1.98,1.77,2.26,14.0,12.5,21.0,40.0,12.0,8.2,13.5,32.0,18.0,12.5,17.0,48.0,42.0,30.0,42.0,90.0,26.0,24.0
1.214116914,UEFA Europa League,2023-05-18,16:00:00,Sevilla,Juventus,2.54,3.3,3.2,2.3,1.76,1.95,2.0,11.0,11.0,19.5,55.0,9.2,7.4,13.5,40.0,14.5,12.0,19.5,60.0,36.0,29.0,48.0,120.0,27.0,42.0
1.214117034,UEFA Europa League,2023-05-18,16:00:00,Leverkusen,Roma,2.14,3.45,3.95,2.24,1.79,1.97,1.98,11.5,13.0,27.0,85.0,8.4,7.6,16.5,55.0,12.0,10.5,20.0,70.0,26.0,25.0,44.0,130.0,19.5,65.0
1.214221614,Paraguayan Primera Division,2023-05-18,19:00:00,Sportivo Trinidense,Club Sportivo Ameliano,2.82,3.4,2.44,1.01,1.08,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214216617,Argentinian Primera Division,2023-05-18,21:00:00,Arsenal de Sarandi,CA Independiente,3.3,2.96,2.38,2.52,1.54,1.98,1.79,10.5,9.0,16.0,40.0,11.5,7.6,13.5,38.0,25.0,17.0,25.0,70.0,75.0,60.0,85.0,190.0,75.0,38.0
1.214249820,Chilean Primera Division,2023-05-18,21:00:00,Colo Colo,Curico Unido,1.52,4.3,5.9,1.74,2.1,1.82,1.89,19.5,26.0,60.0,200.0,10.0,11.5,28.0,100.0,10.5,11.0,25.0,95.0,16.0,18.0,38.0,140.0,8.6,120.0
1.214293246,Paraguayan Primera Division,2023-05-18,21:30:00,Nacional (Par),Resistencia SC,2.82,3.4,2.44,1.01,1.08,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.214300607,Mexican Liga MX,2023-05-18,23:10:00,Guadalajara,CF America,2.82,3.4,2.44,1.73,2.12,1.61,2.3,19.0,14.5,19.0,36.0,16.0,10.0,13.5,28.0,23.0,15.0,18.0,38.0,46.0,34.0,42.0,80.0,24.0,18.5
