ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
33088574,1.225855532,Indian Super League,2024-03-13,11:00:00,Kerala Blasters FC,Mohun Bagan Super Giants,1.02,1.02,1.01,1.01,1.2,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.54,1.01,1.01,1.01,970.0,1.01,970.0
33102278,1.226082655,Montenegrin 1st League,2024-03-13,11:00:00,FK Sutjeska,FK Mladost Donja Gorica,1.58,1.02,1.01,1.03,1.2,1.05,1.01,1.01,1.01,1.01,1.01,1.01,990.0,990.0,1.01,1.01,990.0,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33103888,1.226120899,Croatian U19,2024-03-13,11:30:00,Hajduk Split U19,Slaven Belupo U19,2.66,2.92,1.72,2.6,1.44,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,990.0,1.01,1.01,990.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33103350,1.226088753,Bosnian Cup,2024-03-13,11:30:00,Zrinjski,Jedinstvo,1.01,200.0,100.0,1.19,5.5,4.0,1.13,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,7.0,80.0,870.0,1.01,7.0,980.0,1.01,1.01,2.2,1.01
33104386,1.226097059,UEFA Youth League,2024-03-13,12:00:00,AC Milan U19,Real Madrid U19,29.0,8.8,1.17,1.92,2.08,2.64,1.56,1.01,6.8,4.4,7.2,1.01,13.5,9.4,15.5,1.01,790.0,46.0,70.0,1.01,370.0,340.0,470.0,1.01,8.4
33102286,1.226083097,Lithuanian A Lyga,2024-03-13,12:00:00,FK Dainava Alytus,FC Dziugas,3.3,2.18,4.0,11.0,1.09,5.2,1.21,3.0,6.6,29.0,1.01,5.3,10.0,55.0,320.0,21.0,38.0,990.0,1.01,120.0,230.0,1.01,1.01,480.0,1.01
33097728,1.225998418,Slovenian Premier League,2024-03-13,12:45:00,NK Aluminij,NK Rogaska,4.5,3.5,1.97,2.56,1.61,2.14,1.81,10.5,7.4,11.0,24.0,13.0,7.8,10.5,26.0,34.0,21.0,25.0,65.0,120.0,85.0,110.0,210.0,120.0,23.0
33100005,1.226049246,Serbian Super League,2024-03-13,12:55:00,Partizan Belgrade,FK Napredak,1.32,5.8,12.5,1.64,2.46,1.98,1.96,32.0,420.0,1000.0,1000.0,10.0,13.0,1000.0,1000.0,8.8,10.0,30.0,1000.0,11.5,14.0,1000.0,1000.0,5.2,1000.0
33105641,1.226116406,Ugandan Premier League,2024-03-13,13:00:00,NEC FC,Maroons FC,1.75,2.92,3.0,1.9,1.4,1.17,1.06,970.0,80.0,1.01,1.01,48.0,70.0,1.01,1.01,110.0,120.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33102463,1.226082917,Lithuanian A Lyga,2024-03-13,13:00:00,Hegelmann Litauen,Fk Siauliai,2.58,3.05,3.05,2.08,1.81,1.81,2.06,12.5,12.0,19.5,50.0,11.0,7.2,13.5,36.0,16.5,12.0,18.0,50.0,38.0,30.0,46.0,240.0,32.0,36.0
