ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
33069389,1.225537046,Mexican Ascenso MX,2024-03-08,00:05:00,Tapatio,Alebrijes De Oaxaca,1.59,4.2,6.0,1.82,2.06,1.89,1.98,18.5,24.0,980.0,980.0,9.8,11.0,980.0,980.0,11.0,11.0,980.0,980.0,17.0,18.5,980.0,980.0,9.6,980.0
33087162,1.225840490,Vietnamese V-League 2,2024-03-08,05:00:00,Hue FC,Pho Hien FC,1.05,1.2,1.05,1.63,1.28,1.1,1.1,980.0,980.0,1.01,1.01,980.0,980.0,980.0,1.01,1.01,980.0,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33079488,1.225699066,Indonesian Liga 1,2024-03-08,05:00:00,Persik Kediri,RANS Nusantara FC,1.58,4.3,5.6,1.69,2.16,1.81,2.06,980.0,980.0,980.0,980.0,12.0,13.0,980.0,980.0,12.5,12.5,980.0,980.0,19.0,20.0,980.0,980.0,9.6,980.0
33079298,1.225698325,Indonesian Liga 1,2024-03-08,05:00:00,PSM Makassar,Pss Sleman,1.6,4.0,5.9,1.99,1.89,2.02,1.85,980.0,980.0,980.0,1.01,8.4,10.5,980.0,980.0,9.8,11.5,980.0,980.0,980.0,980.0,980.0,1.01,11.0,980.0
33087169,1.225840181,Vietnamese V-League 2,2024-03-08,05:00:00,Tuan Tu Phu Tho,Dong Nai,1.19,1.21,1.33,1.47,1.27,1.1,1.1,980.0,980.0,1.01,1.01,980.0,980.0,980.0,1.01,1.01,980.0,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33062986,1.225572811,Australian A-League Men,2024-03-08,05:45:00,Western Sydney Wanderers,Western United,1.74,4.5,4.7,1.53,2.76,1.6,2.6,30.0,26.0,42.0,120.0,13.5,11.0,18.5,48.0,13.5,10.5,16.5,46.0,19.0,15.5,24.0,65.0,7.0,34.0
33087064,1.225836049,Israeli Liga Alef,2024-03-08,06:00:00,Maccabi Kiryat Ata-Bialik,MS Tira,3.2,2.74,1.99,1.41,1.28,1.11,1.13,980.0,980.0,16.0,1.01,980.0,980.0,980.0,1.01,1.01,980.0,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33087084,1.225835869,Israeli Liga Alef,2024-03-08,06:00:00,Hapoel Bnei Zalafa,Hapoel Raanana,1.12,1.28,1.12,1.01,1.05,1.1,1.1,980.0,980.0,1.01,1.01,980.0,980.0,980.0,1.01,1.01,980.0,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33087146,1.225839978,Vietnamese V-League,2024-03-08,07:00:00,Hong Linh Ha Tinh,Hai Phong,1.1,1.26,1.14,1.03,1.28,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33087163,1.225840279,Vietnamese V-League 2,2024-03-08,07:00:00,SHB Da Nang,Ba Ria Vung Tau FC,1.01,1.26,1.17,1.03,1.28,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33087348,1.225841252,Israeli Liga Alef,2024-03-08,07:00:00,Ironi Nesher,MS Tzeirey Kfar Kana,2.76,2.26,2.18,1.29,1.33,1.11,1.11,980.0,980.0,1.01,1.01,980.0,980.0,980.0,1.01,1.01,980.0,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33087349,1.225841162,Israeli Liga Alef,2024-03-08,07:00:00,Hapoel Kfar Kana,Tzeirey Umm al-Fahm,2.78,3.5,2.06,1.5,1.76,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33087063,1.225836140,Israeli Liga Alef,2024-03-08,07:35:00,Maccabi Yavne,Hapoel Tzafririm Holon,2.48,2.74,2.42,1.47,1.37,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33087079,1.225835959,Israeli Liga Alef,2024-03-08,07:45:00,Ironi Ashdod Sportclub,Hapoel Marmorek,1.82,3.0,3.75,1.8,1.37,1.11,1.11,12.5,1.01,1.01,1.01,9.0,9.4,1.01,1.01,13.5,13.5,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33087051,1.225836413,Israeli Liga Alef,2024-03-08,08:00:00,Maccabi Shaaraim,Agudat Sport Ashdod,3.2,2.66,2.06,2.2,1.33,1.11,1.11,980.0,980.0,1.01,1.01,980.0,980.0,980.0,1.01,1.01,980.0,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33087145,1.225840068,Vietnamese V-League,2024-03-08,08:00:00,Nam Dinh,Thanh Hoa,2.04,3.3,3.2,1.85,1.86,1.71,2.02,15.5,15.5,28.0,1.01,11.5,9.2,16.5,1.01,15.5,12.5,20.0,1.01,32.0,26.0,1.01,1.01,18.5,1.01
33087589,1.225844302,Armenian Premier League,2024-03-08,08:00:00,FC Van Yerevan,FC Pyunik,4.8,5.4,1.12,1.42,1.87,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33076681,1.225768033,Ukrainian Premier League,2024-03-08,08:00:00,Dnipro-1,Rukh Vynnyky,1.66,3.5,6.4,2.36,1.59,2.32,1.67,11.0,18.5,60.0,1.01,7.0,9.6,32.0,150.0,9.4,12.0,34.0,170.0,18.5,25.0,65.0,1.01,16.5,1.01
