ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
32672686,1.218958962,Indonesian Liga 2,2023-09-29,04:00:00,Sulut United FC,Persewar Waropen,1.05,1.04,1.05,2.08,1.73,1.01,1.01,17.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32671309,1.218931903,Indonesian Liga 1,2023-09-29,05:00:00,PS Barito Putera,RANS Nusantara FC,1.75,3.95,4.4,1.7,2.14,1.72,2.12,19.0,22.0,40.0,130.0,11.5,10.0,19.5,60.0,12.5,10.5,19.0,65.0,20.0,18.5,32.0,980.0,13.0,60.0
32671365,1.218931803,Cambodian C-League,2023-09-29,05:45:00,Kirivong Sok Sen Chey,ISI Dangkor Senchey FC,2.08,4.1,2.62,1.4,2.82,1.45,2.62,48.0,980.0,980.0,980.0,990.0,990.0,990.0,980.0,980.0,990.0,990.0,980.0,980.0,980.0,980.0,1.01,990.0,990.0
32671367,1.218933015,Turkish U19,2023-09-29,06:00:00,Istanbul Basaksehir FK U19,Ankaraspor U19,1.46,1.03,5.5,1.68,1.36,1.01,1.01,26.0,1.01,1.01,1.01,990.0,1.01,1.01,1.01,980.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32672704,1.218957180,Croatian U19,2023-09-29,06:00:00,NK Varazdin U19,NK Dugopolje U19,1.07,1.14,1.11,1.07,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32672096,1.218953999,Algerian U21,2023-09-29,06:00:00,MO Constantine U21,IB Khemis El Khechna U21,1.64,3.05,2.76,1.08,1.11,1.01,1.01,75.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32659570,1.218708206,Chinese Super League,2023-09-29,06:30:00,Cangzhou Mighty Lions,Meizhou Hakka,2.42,3.6,2.74,1.66,2.16,1.58,2.4,20.0,17.0,24.0,980.0,16.0,10.0,14.5,32.0,21.0,13.5,17.0,40.0,38.0,27.0,980.0,980.0,17.5,22.0
32656606,1.218664701,Japanese J League,2023-09-29,07:00:00,Kawasaki,Albirex Niigata,1.77,3.95,4.8,1.85,1.99,1.79,1.99,18.5,22.0,44.0,120.0,11.0,11.0,23.0,70.0,13.0,12.0,24.0,1.01,21.0,22.0,40.0,130.0,12.5,75.0
32656609,1.218664611,Japanese J League,2023-09-29,07:00:00,Yokohama FM,Kobe,2.24,4.1,3.2,1.5,2.82,1.5,2.88,28.0,23.0,29.0,55.0,18.5,10.5,15.0,28.0,19.0,11.5,14.5,32.0,32.0,19.5,25.0,980.0,9.4,16.0
32656599,1.218664791,Japanese J League,2023-09-29,07:30:00,Urawa,Yokohama FC,1.49,4.6,7.4,1.82,1.98,2.02,1.83,17.0,25.0,65.0,980.0,8.2,11.0,32.0,980.0,9.2,10.5,28.0,980.0,13.5,17.5,42.0,980.0,8.4,980.0
32673163,1.218964182,English U21 Pro Development League,2023-09-29,08:00:00,Colchester United U21,Bournemouth U21,1.05,1.04,1.05,1.01,1.06,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32671525,1.218933105,Thai Division 1,2023-09-29,08:00:00,Nakhon Si United F.C.,Chainat Hornbill,1.39,4.3,7.4,1.88,1.8,2.08,1.65,990.0,990.0,1.01,1.01,990.0,990.0,980.0,1.01,990.0,990.0,980.0,1.01,990.0,990.0,980.0,1.01,990.0,1.01
32672559,1.218952991,Thai League 1,2023-09-29,08:00:00,BG Pathumthani United,Lamphun Warrior,1.52,1.01,1.04,1.71,2.06,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32671523,1.218931587,Cambodian C-League,2023-09-29,08:00:00,Boeung Ket,Nagaworld FC,2.54,3.65,2.62,1.53,2.36,1.52,2.4,980.0,990.0,980.0,1.01,990.0,990.0,990.0,980.0,980.0,990.0,990.0,980.0,980.0,980.0,980.0,980.0,990.0,990.0
32672855,1.218956635,Azerbaijan 1st Division,2023-09-29,08:30:00,Karvan Evlakh,Agsu,1.05,1.04,1.05,1.06,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32659561,1.218708296,Chinese Super League,2023-09-29,08:35:00,Tianjin Jinmen Tiger FC,Chengdu Rongcheng,3.3,3.4,2.12,2.0,1.84,1.78,2.0,15.0,11.0,16.0,34.0,14.5,8.8,12.5,27.0,27.0,16.5,21.0,980.0,980.0,980.0,980.0,980.0,980.0,21.0
32659560,1.218708386,Chinese Super League,2023-09-29,08:35:00,Shandong Taishan,Wuhan Three Towns,1.6,4.3,5.4,1.66,2.28,1.7,2.1,23.0,27.0,55.0,980.0,12.0,12.5,26.0,980.0,12.5,12.0,23.0,980.0,18.0,19.0,36.0,980.0,8.6,980.0
32662454,1.218758330,Chinese Super League,2023-09-29,08:35:00,Nantong Zhiyun F.C,Shanghai Port FC,5.9,4.4,1.55,1.72,2.18,1.83,2.0,990.0,9.8,10.5,15.5,980.0,11.0,10.5,990.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,8.0
32662450,1.218758420,Chinese Super League,2023-09-29,08:35:00,Shenzhen FC,Changchun Yatai,13.5,9.0,1.2,1.35,3.25,1.92,1.91,44.0,14.5,10.5,11.0,980.0,990.0,13.0,14.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,3.15
32670410,1.218914258,Kenyan Premier League,2023-09-29,09:00:00,Muhoroni Youth FC,Ulinzi Stars,1.05,1.04,1.05,1.01,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
