IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.215993652,South Korean K League 2,2023-07-18,07:00:00,Bucheon FC 1995,Cheongju FC,1.99,3.4,4.2,2.1,1.77,1.92,1.82,12.0,15.5,36.0,180.0,8.8,8.4,20.0,70.0,12.5,11.5,25.0,85.0,28.0,27.0,55.0,160.0,20.0,85.0
1.215992864,South Korean K League 2,2023-07-18,07:00:00,Seoul E-Land FC,Gimpo Citizen,2.72,3.05,2.94,2.34,1.58,2.0,1.85,9.6,10.0,20.0,60.0,9.4,7.2,15.5,46.0,18.5,14.0,24.0,75.0,50.0,42.0,70.0,180.0,44.0,55.0
1.215993421,South Korean K League 2,2023-07-18,07:30:00,FC Anyang,Cheonan City,1.38,5.1,9.4,1.78,2.16,2.08,1.79,19.5,32.0,90.0,1.01,8.6,13.0,38.0,170.0,8.2,11.0,32.0,150.0,12.0,16.0,42.0,1.01,6.4,1.01
1.216150326,Estonian Esiliiga,2023-07-18,13:00:00,Levadia Tallinn II,Nomme Utd,6.0,5.8,1.37,1.25,3.9,1.47,2.72,65.0,23.0,1.01,18.5,60.0,21.0,13.5,1.01,90.0,32.0,23.0,23.0,1.01,80.0,55.0,65.0,40.0,3.65
1.216150416,Estonian Esiliiga,2023-07-18,13:00:00,FC Tallinn,Tabasalu JK,2.04,4.1,3.0,1.35,3.25,1.4,3.1,40.0,29.0,36.0,60.0,24.0,13.0,16.0,30.0,23.0,13.5,15.0,30.0,32.0,19.5,24.0,44.0,7.6,1.01
1.216132901,Lithuanian A Lyga,2023-07-18,14:00:00,FK Banga Gargzdu,FK Kauno Zalgiris,4.0,3.95,1.78,1.8,2.04,1.78,2.02,17.5,10.5,13.0,18.0,16.5,9.8,11.5,19.5,38.0,18.0,23.0,38.0,1.01,65.0,60.0,1.01,1.01,10.5
1.216040454,Brazilian Serie B,2023-07-18,18:00:00,Tombense MG,CRB,2.32,3.15,3.75,2.5,1.58,1.98,1.82,10.5,12.5,28.0,90.0,8.6,8.2,18.5,65.0,14.5,13.0,25.0,85.0,36.0,34.0,60.0,180.0,30.0,80.0
1.215985745,Brazilian Serie B,2023-07-18,19:00:00,Chapecoense,Ituano,2.08,3.2,4.5,2.8,1.53,2.18,1.73,9.6,13.0,1.01,130.0,7.4,8.0,22.0,90.0,12.5,12.5,29.0,120.0,30.0,34.0,70.0,260.0,30.0,140.0
1.216014976,CONMEBOL Copa Sudamericana,2023-07-18,19:00:00,America MG,Colo Colo,2.08,3.45,3.9,2.06,1.77,1.9,1.9,12.0,13.5,32.0,95.0,8.6,8.2,18.5,60.0,13.5,11.5,23.0,75.0,28.0,26.0,50.0,150.0,19.5,70.0
1.216011973,CONMEBOL Copa Sudamericana,2023-07-18,21:00:00,Estudiantes,Barcelona (Ecu),1.57,4.2,6.2,2.08,1.87,2.08,1.77,15.0,20.0,55.0,220.0,7.8,10.5,27.0,120.0,9.0,11.0,28.0,120.0,15.5,19.0,48.0,190.0,10.5,160.0
1.215985655,Brazilian Serie B,2023-07-18,21:30:00,Ponte Preta,Juventude,2.7,3.0,3.15,2.88,1.51,2.12,1.74,8.2,9.4,20.0,65.0,8.4,7.4,16.0,55.0,16.5,14.0,25.0,85.0,46.0,42.0,75.0,1.01,48.0,70.0
1.216012172,CONMEBOL Copa Sudamericana,2023-07-18,21:30:00,Universitario de Deportes,Corinthians,2.44,3.1,3.4,2.78,1.52,2.02,1.68,9.6,11.0,27.0,85.0,8.6,8.0,19.0,70.0,16.5,15.0,28.0,100.0,1.01,42.0,80.0,230.0,42.0,90.0
