IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.215534470,Finnish Veikkausliiga,2023-06-27,12:00:00,Honka,VPS,1.78,3.65,5.1,2.22,1.73,2.14,1.8,11.5,16.5,46.0,1.01,8.4,8.6,25.0,220.0,12.0,12.0,29.0,120.0,28.0,26.0,55.0,210.0,18.0,150.0
1.215534379,Finnish Veikkausliiga,2023-06-27,12:00:00,SJK,AC Oulu,1.84,3.7,4.8,2.1,1.88,1.97,1.92,13.0,17.5,42.0,140.0,8.6,8.8,22.0,80.0,11.0,11.0,23.0,90.0,20.0,22.0,46.0,150.0,14.0,95.0
1.215534651,Finnish Veikkausliiga,2023-06-27,12:00:00,Haka,HJK Helsinki,5.5,3.75,1.72,2.18,1.81,2.02,1.83,13.0,7.6,10.5,18.5,17.5,9.0,10.5,22.0,44.0,24.0,26.0,46.0,150.0,90.0,110.0,180.0,130.0,14.0
1.215444725,Estonian Premier League,2023-06-27,12:00:00,Kuressaare,Trans Narva,2.38,3.25,3.05,2.02,1.86,1.8,2.02,14.0,13.5,24.0,60.0,11.5,8.4,15.5,42.0,17.0,13.0,21.0,60.0,36.0,32.0,50.0,1.01,25.0,42.0
1.215534560,Finnish Veikkausliiga,2023-06-27,12:00:00,FC Inter,Ilves,2.02,3.55,4.0,2.1,1.85,1.9,1.98,19.0,15.5,34.0,100.0,8.8,8.2,19.0,65.0,13.0,11.0,23.0,160.0,26.0,25.0,46.0,140.0,18.0,170.0
1.215534199,Finnish Veikkausliiga,2023-06-27,12:00:00,KuPS,IFK Mariehamn,1.34,5.3,11.0,1.92,2.02,2.32,1.68,18.0,32.0,110.0,1.01,7.2,13.0,55.0,230.0,7.8,10.5,70.0,210.0,11.0,17.5,55.0,300.0,7.2,410.0
1.215534289,Finnish Veikkausliiga,2023-06-27,12:00:00,KTP,Lahti,2.2,3.5,3.45,1.97,2.02,1.78,2.16,14.5,14.5,27.0,70.0,10.5,8.4,16.0,46.0,15.5,12.5,19.5,60.0,29.0,26.0,42.0,110.0,18.0,44.0
1.215445085,Estonian Premier League,2023-06-27,13:00:00,Tammeka Tartu,Parnu JK Vaprus,2.3,3.15,3.25,2.04,1.77,1.86,1.93,13.0,14.0,28.0,80.0,10.5,9.0,18.0,55.0,16.0,13.5,24.0,75.0,36.0,32.0,55.0,150.0,26.0,60.0
1.215544646,Lithuanian A Lyga,2023-06-27,13:00:00,FK Kauno Zalgiris,VMFD Zalgiris,4.9,3.45,1.68,1.44,1.24,2.08,1.01,1.01,1.01,1.01,1.01,16.5,1.01,1.01,1.01,46.0,24.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215444995,Estonian Premier League,2023-06-27,14:00:00,Paide Linnameeskond,Nomme Kalju,2.24,3.2,3.25,2.08,1.78,1.85,1.98,13.0,13.5,25.0,65.0,10.5,8.2,16.5,48.0,16.0,13.0,22.0,65.0,34.0,32.0,55.0,140.0,26.0,55.0
1.215396340,Egyptian Premier,2023-06-27,15:30:00,Zamalek,Ghazl El Mahallah,1.48,4.0,8.0,1.93,1.99,1.98,1.83,17.5,26.0,75.0,270.0,8.8,11.5,32.0,140.0,9.8,11.0,28.0,120.0,15.5,18.5,1.01,160.0,9.0,170.0
1.215375873,CONMEBOL Copa Libertadores,2023-06-27,19:00:00,Libertad,Atletico MG,3.7,3.35,2.22,2.3,1.71,1.93,1.96,11.5,8.4,13.5,32.0,13.5,8.6,12.5,32.0,25.0,17.5,25.0,60.0,160.0,55.0,80.0,180.0,65.0,26.0
1.215376197,CONMEBOL Copa Sudamericana,2023-06-27,19:00:00,San Lorenzo,Estudiantes de Merida,1.11,9.2,18.0,1.6,2.34,3.55,1.28,26.0,100.0,680.0,1.01,9.4,30.0,230.0,1.01,7.0,21.0,130.0,1.01,7.6,23.0,140.0,1.01,4.0,1.01
1.215376089,CONMEBOL Copa Sudamericana,2023-06-27,19:00:00,Palestino,Fortaleza EC,2.3,3.4,3.05,2.0,1.85,1.74,2.08,15.0,15.0,27.0,65.0,11.0,8.0,16.0,44.0,17.0,12.5,20.0,60.0,38.0,29.0,44.0,110.0,22.0,38.0
1.215400130,Brazilian Serie B,2023-06-27,19:00:00,Criciuma,CRB,1.86,3.35,5.5,2.48,1.55,2.32,1.68,9.6,16.0,48.0,160.0,6.2,8.6,28.0,130.0,11.5,12.5,36.0,160.0,24.0,32.0,75.0,1.01,25.0,200.0
1.215383513,Brazilian Serie B,2023-06-27,19:00:00,Chapecoense,Sport Recife,3.3,3.15,2.58,2.44,1.62,2.02,1.87,10.5,9.4,17.5,42.0,990.0,7.2,12.5,38.0,23.0,14.5,24.0,65.0,60.0,48.0,75.0,170.0,60.0,36.0
1.215375981,CONMEBOL Copa Libertadores,2023-06-27,19:00:00,Athletico-PR,Alianza Lima,1.32,5.5,12.5,1.87,2.06,2.4,1.62,17.5,34.0,130.0,1.01,7.4,13.0,50.0,270.0,7.6,11.0,44.0,240.0,10.0,16.5,55.0,320.0,6.6,1.01
1.215545365,Brazilian Serie D,2023-06-27,20:00:00,Potiguar,Pacajus EC,2.1,3.15,3.75,1.61,1.23,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215545275,Brazilian Serie D,2023-06-27,20:00:00,Sergipe,Cruzeiro de Arapiraca,1.47,4.1,6.4,1.81,1.83,1.93,1.7,17.5,26.0,1.01,1.01,8.6,11.5,34.0,1.01,10.5,11.5,32.0,1.01,16.0,21.0,48.0,1.01,10.5,1.01
1.215399875,Brazilian Serie C,2023-06-27,20:00:00,Botafogo PB,Paysandu,2.06,3.0,4.6,2.6,1.49,2.22,1.63,8.4,13.5,38.0,1.01,7.0,8.0,24.0,100.0,12.0,13.0,30.0,140.0,1.01,32.0,75.0,1.01,29.0,1.01
1.215375383,CONMEBOL Copa Libertadores,2023-06-27,21:00:00,River Plate,The Strongest,1.12,11.0,24.0,1.45,2.98,2.8,1.49,42.0,95.0,430.0,1.01,13.0,32.0,140.0,940.0,8.2,19.0,90.0,590.0,8.0,19.0,85.0,610.0,2.96,1.01
1.215375203,CONMEBOL Copa Libertadores,2023-06-27,21:00:00,Atletico Nacional Medellin,Patronato,1.42,4.8,8.6,1.92,1.97,2.2,1.78,16.0,26.0,80.0,350.0,7.6,12.0,38.0,180.0,8.0,11.5,34.0,160.0,12.5,17.5,48.0,230.0,8.0,270.0
1.215375563,CONMEBOL Copa Libertadores,2023-06-27,21:00:00,Fluminense,Sporting Cristal,1.23,7.2,14.0,1.64,2.4,2.38,1.69,25.0,44.0,160.0,820.0,8.8,18.5,60.0,320.0,7.6,12.0,46.0,240.0,9.0,16.5,55.0,290.0,4.7,520.0
1.215375473,CONMEBOL Copa Libertadores,2023-06-27,21:00:00,Olimpia,Melgar,1.66,4.1,5.8,2.02,1.89,2.0,1.83,14.5,21.0,55.0,190.0,7.8,9.8,27.0,110.0,9.8,11.0,29.0,120.0,17.0,20.0,48.0,190.0,12.0,150.0
1.215374098,Brazilian Serie B,2023-06-27,21:30:00,Novorizontino,Botafogo SP,1.58,4.0,7.8,2.28,1.67,2.34,1.63,12.0,20.0,65.0,1.01,6.2,10.0,34.0,170.0,8.6,11.0,36.0,180.0,15.0,28.0,60.0,1.01,12.5,1.01
1.215383422,Brazilian Serie B,2023-06-27,21:30:00,Vila Nova,Tombense MG,1.67,3.7,7.0,2.38,1.6,2.36,1.61,12.0,20.0,65.0,290.0,6.8,9.6,34.0,160.0,10.5,12.0,38.0,190.0,20.0,26.0,70.0,330.0,18.0,310.0
1.215376413,CONMEBOL Copa Sudamericana,2023-06-27,21:30:00,Sao Paulo,Tigre,1.59,4.3,6.6,1.98,1.86,1.93,1.78,17.5,24.0,65.0,240.0,8.6,11.0,32.0,120.0,10.5,12.0,32.0,120.0,17.0,21.0,48.0,190.0,11.0,170.0
1.215376305,CONMEBOL Copa Sudamericana,2023-06-27,21:30:00,Tolima,Puerto Cabello,1.41,4.8,7.6,1.81,2.02,2.0,1.8,20.0,30.0,80.0,300.0,8.6,12.5,36.0,150.0,9.6,11.0,32.0,140.0,13.5,18.0,42.0,180.0,7.6,200.0
