IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.217093298,Mexican Ascenso MX,2023-08-17,00:05:00,Correcaminos UAT,Tapatio,2.06,3.6,3.5,1.82,2.0,1.68,2.14,17.5,17.5,30.0,75.0,12.5,10.0,18.0,48.0,16.0,13.0,21.0,60.0,29.0,26.0,42.0,110.0,16.5,46.0
1.217157196,Mexican Women's Matches,2023-08-17,00:10:00,Club Tijuana (W),Pumas UNAM (W),2.62,3.85,2.58,1.62,2.36,1.61,2.42,22.0,990.0,990.0,38.0,990.0,990.0,990.0,27.0,990.0,990.0,990.0,32.0,38.0,26.0,32.0,65.0,990.0,990.0
1.217165961,German Junioren Bundesliga,2023-08-17,06:00:00,Bayern Munich U19,FC Augsburg U19,1.56,4.1,4.7,1.1,1.29,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.217176938,Indian Calcutta Matches,2023-08-17,06:30:00,Bhawanipore FC,Police AC,1.49,2.06,1.01,1.99,1.91,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.217177028,Indian Calcutta Matches,2023-08-17,06:30:00,Rainbow FC,The Muslim Inst Wari AC,1.79,2.06,1.16,1.98,1.92,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.217177658,Bhutan Premier League,2023-08-17,09:00:00,Thimphu City,Thimphu Raven,1.04,9.4,24.0,1.01,1.13,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,32.0,1.01
1.217170428,Tanzanian Premier League,2023-08-17,10:00:00,Mtibwa Sugar F.C.,Simba,5.9,3.85,1.47,1.86,1.95,1.86,1.74,1.01,9.4,10.5,1.01,1.01,1.01,12.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,10.5
1.217180443,Romanian Cup,2023-08-17,11:30:00,ACS Vedita Colonesti MS,Arges Pitesti,4.6,3.7,1.48,1.64,2.24,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.217177838,Romanian Cup,2023-08-17,11:30:00,CSM Ramnicu-Valcea,CS Mioveni,3.15,3.25,2.02,1.84,1.96,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.217154823,Saudi Professional League,2023-08-17,12:00:00,Dhamk,Al Riyadh SC,1.81,3.65,4.2,1.78,1.94,1.04,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
