IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.215524533,Japanese J League 2,2023-07-05,07:00:00,Iwaki SC,Tochigi SC,2.36,3.0,3.65,2.66,1.49,2.1,1.76,9.0,11.5,27.0,90.0,8.0,7.6,19.0,70.0,15.5,13.5,28.0,110.0,38.0,40.0,80.0,250.0,42.0,100.0
1.215524443,Japanese J League 2,2023-07-05,07:00:00,Iwata,Kanazawa,1.54,4.7,6.0,1.65,2.26,1.84,2.04,24.0,28.0,60.0,170.0,11.5,12.5,27.0,90.0,12.0,11.5,25.0,85.0,18.0,18.0,34.0,120.0,8.4,85.0
1.215524993,Japanese J League 2,2023-07-05,07:00:00,Kofu,Blaublitz Akita,2.1,3.15,4.2,2.54,1.54,2.14,1.74,8.8,12.5,32.0,110.0,7.4,7.8,20.0,80.0,12.0,12.5,26.0,110.0,29.0,32.0,65.0,220.0,28.0,120.0
1.215524262,Japanese J League 2,2023-07-05,07:00:00,Omiya,Jef Utd Chiba,3.35,3.3,2.28,2.12,1.79,1.88,1.98,14.0,11.0,16.5,36.0,14.5,8.8,13.5,32.0,27.0,17.5,23.0,55.0,75.0,55.0,70.0,140.0,60.0,26.0
1.215524903,Japanese J League 2,2023-07-05,07:00:00,Sendai,Shimizu,4.1,3.9,1.91,1.73,2.12,1.69,2.22,19.0,11.5,13.0,22.0,19.5,9.6,10.5,20.0,36.0,18.0,19.5,34.0,90.0,55.0,55.0,90.0,46.0,11.5
1.215524812,Japanese J League 2,2023-07-05,07:00:00,Okayama,Fujieda Myfc,2.06,3.65,3.55,1.87,2.06,1.63,2.2,17.0,16.5,29.0,75.0,11.5,8.8,17.0,44.0,14.5,11.5,19.0,55.0,29.0,23.0,36.0,90.0,14.5,38.0
1.215524172,Japanese J League 2,2023-07-05,07:00:00,Mito,Tokushima,2.6,3.3,2.88,2.06,1.77,1.83,2.02,13.0,12.0,20.0,48.0,11.0,7.8,14.5,36.0,18.0,13.5,19.5,55.0,42.0,32.0,48.0,120.0,28.0,34.0
1.215702937,Japanese J League 2,2023-07-05,07:00:00,Oita,FC Machida,3.6,3.2,2.28,2.3,1.6,2.02,1.87,11.0,9.6,15.0,36.0,13.0,8.6,14.0,34.0,29.0,19.0,26.0,65.0,90.0,65.0,85.0,180.0,75.0,30.0
1.215524722,Japanese J League 2,2023-07-05,07:00:00,Thespakusatsu Gunma,Kumamoto,3.85,3.45,2.06,1.99,1.9,1.8,2.06,14.0,10.0,14.0,26.0,15.5,8.4,11.5,24.0,29.0,17.0,19.0,40.0,75.0,50.0,60.0,120.0,50.0,16.5
1.215524353,Japanese J League 2,2023-07-05,07:00:00,Renofa Yamaguchi,Yamagata,3.7,3.55,2.06,1.87,1.98,1.76,2.12,15.0,10.5,14.0,28.0,16.0,8.8,12.0,24.0,32.0,16.5,19.5,40.0,85.0,50.0,60.0,110.0,48.0,16.0
1.215524623,Japanese J League 2,2023-07-05,07:00:00,Tokyo-V,Nagasaki,2.02,3.35,4.2,2.12,1.73,1.94,1.94,12.5,16.0,34.0,100.0,9.0,8.2,20.0,70.0,13.0,11.5,23.0,90.0,26.0,27.0,50.0,160.0,21.0,90.0
1.215742330,Egyptian Premier,2023-07-05,14:30:00,Al Ahly Cairo,Ismaily,1.3,5.5,11.5,1.78,2.12,2.24,1.68,19.5,36.0,120.0,1.01,8.2,14.0,48.0,1.01,8.0,10.5,42.0,1.01,10.5,17.0,50.0,1.01,5.9,1.01
1.215636082,Argentinian Primera Division,2023-07-05,15:30:00,Godoy Cruz,CA Platense,1.93,3.4,4.9,2.64,1.52,2.32,1.65,8.6,13.0,38.0,160.0,6.6,8.2,24.0,110.0,10.5,12.0,32.0,140.0,1.01,30.0,70.0,290.0,26.0,190.0
1.215644819,Argentinian Primera Division,2023-07-05,17:00:00,Tigre,Banfield,2.22,3.25,3.8,2.46,1.62,2.02,1.88,11.0,12.0,26.0,80.0,8.4,7.8,17.0,60.0,14.0,12.0,24.0,80.0,32.0,30.0,55.0,180.0,27.0,75.0
1.215611982,Argentinian Primera Division,2023-07-05,18:00:00,Rosario Central,Estudiantes,3.1,3.0,2.78,2.5,1.54,2.04,1.88,9.0,9.0,17.0,46.0,9.4,7.2,14.0,40.0,20.0,15.0,24.0,70.0,60.0,48.0,75.0,180.0,55.0,44.0
1.215646759,Brazilian Serie B,2023-07-05,19:00:00,CRB,Sport Recife,2.94,3.1,2.92,2.54,1.57,2.08,1.79,10.0,10.5,21.0,60.0,9.6,7.6,16.0,55.0,21.0,16.0,27.0,85.0,60.0,50.0,85.0,230.0,60.0,65.0
1.215429059,Brazilian Cup,2023-07-05,19:30:00,Sao Paulo,SE Palmeiras,3.0,3.35,2.6,2.2,1.73,1.92,1.97,11.5,10.5,17.5,42.0,12.0,8.0,13.5,36.0,22.0,15.5,23.0,60.0,60.0,44.0,65.0,150.0,46.0,34.0
1.215621136,Argentinian Primera Division,2023-07-05,19:30:00,Racing Club,San Lorenzo,2.72,2.94,3.3,2.8,1.48,2.24,1.74,7.8,9.0,19.5,65.0,7.8,7.2,17.0,55.0,15.5,13.5,26.0,90.0,44.0,44.0,80.0,230.0,55.0,75.0
1.215713532,Uruguayan Primera Division,2023-07-05,19:30:00,Nacional (Uru),Plaza Colonia,1.34,5.3,10.0,1.69,2.16,2.06,1.78,21.0,34.0,100.0,1.01,9.0,13.5,40.0,180.0,8.4,11.0,32.0,150.0,11.5,15.5,42.0,190.0,6.0,1.01
1.215616695,US Major League Soccer,2023-07-05,20:30:00,New York City,Charlotte FC,1.93,3.8,4.3,1.82,2.08,1.75,2.2,16.0,17.5,32.0,100.0,10.5,8.6,17.0,50.0,12.5,10.5,17.5,55.0,22.0,18.5,36.0,85.0,11.5,46.0
1.215517764,Brazilian Cup,2023-07-05,21:30:00,America MG,Corinthians,2.16,3.25,3.85,2.4,1.59,2.02,1.84,10.0,13.0,29.0,90.0,8.4,8.0,19.0,65.0,14.0,12.5,26.0,90.0,32.0,32.0,60.0,200.0,29.0,90.0
1.215458893,Brazilian Cup,2023-07-05,21:30:00,Flamengo,Athletico-PR,1.57,4.0,7.0,2.08,1.8,2.1,1.72,14.5,22.0,60.0,240.0,8.0,11.0,30.0,130.0,9.4,11.5,30.0,130.0,16.5,20.0,48.0,200.0,11.5,180.0
1.215621244,Argentinian Primera Division,2023-07-05,21:30:00,River Plate,Colon,1.27,6.4,11.5,1.64,2.4,2.18,1.76,29.0,48.0,150.0,610.0,10.5,17.5,55.0,250.0,8.6,13.0,42.0,190.0,10.5,17.5,48.0,230.0,4.9,330.0
