ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
32572690,1.217346929,Mexican Liga MX,2023-08-29,00:10:00,Pachuca,Atletico San Luis,1.75,4.2,4.7,1.62,2.36,1.65,2.38,22.0,25.0,38.0,160.0,12.0,10.0,18.0,50.0,12.5,10.5,18.0,55.0,20.0,16.5,29.0,85.0,9.2,44.0
32593448,1.217664357,Bhutan Premier League,2023-08-29,06:00:00,Tensung FC,Thimphu City,19.5,12.5,1.07,1.28,1.05,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32568711,1.217294830,Australia Cup,2023-08-29,06:30:00,Western Sydney Wanderers,Adelaide United,2.3,4.0,2.98,1.51,2.56,1.52,2.62,26.0,21.0,990.0,60.0,17.0,11.0,15.0,30.0,18.5,12.0,15.0,34.0,32.0,21.0,38.0,60.0,11.0,18.5
32581081,1.217476283,South Korean K League 2,2023-08-29,07:00:00,Chungnam Asan,Gyeongnam,2.64,3.3,2.84,2.06,1.8,1.8,2.02,13.0,11.5,990.0,46.0,11.5,8.2,13.5,36.0,18.5,13.5,19.5,50.0,44.0,34.0,48.0,120.0,29.0,32.0
32581103,1.217476529,South Korean K League 2,2023-08-29,07:30:00,Busan IPark,Gimcheon Sangmu,2.9,3.35,2.44,2.0,1.88,1.76,2.04,14.5,12.0,18.0,40.0,13.0,8.8,13.5,32.0,22.0,15.0,20.0,48.0,55.0,38.0,55.0,120.0,36.0,26.0
32581091,1.217476103,South Korean K League 2,2023-08-29,07:30:00,Ansan Greeners FC,Bucheon FC 1995,3.45,3.4,2.2,2.06,1.81,1.83,1.99,13.0,9.8,14.5,30.0,13.5,8.4,12.0,26.0,26.0,990.0,21.0,44.0,70.0,46.0,60.0,120.0,48.0,21.0
32593741,1.217674017,English U21 Pro Development League,2023-08-29,09:00:00,Barnsley U21,Bournemouth U21,1.96,4.1,3.05,1.12,1.64,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32592672,1.217654977,English U21 Pro Development League,2023-08-29,09:00:00,Coventry City U21,Charlton U21,2.12,4.2,2.78,1.33,2.96,1.4,1.01,1.01,28.0,32.0,1.01,25.0,990.0,990.0,1.01,24.0,990.0,990.0,1.01,1.01,24.0,26.0,1.01,990.0,990.0
32593777,1.217673927,English U21 Pro Development League,2023-08-29,09:00:00,Fleetwood Town U21,Ipswich Town U21,1.76,4.2,3.65,1.09,2.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
32592710,1.217655157,English U21 Pro Development League,2023-08-29,10:00:00,Sheff Utd U21,Swansea U21,1.76,4.2,3.55,1.31,1.97,1.42,1.01,1.01,1.01,1.01,1.01,1.01,990.0,21.0,1.01,1.01,990.0,990.0,1.01,1.01,990.0,1.01,1.01,990.0,990.0
