ID_Evento,IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
33016415,1.224791666,Bangladesh Matches,2024-02-13,06:00:00,Abahani Ltd,Mohammedan Dhaka,1.05,1.05,1.05,1.05,1.08,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33016372,1.224791756,Bangladesh Matches,2024-02-13,06:00:00,Chittagong Abahani,Brothers Union,1.05,1.05,1.05,1.05,1.08,1.1,1.1,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33016167,1.224788140,AFC Champions League,2024-02-13,07:00:00,Shandong Taishan,Kawasaki,3.65,3.6,2.06,1.83,2.08,1.67,2.1,17.5,12.0,15.0,28.0,17.0,8.8,12.0,24.0,30.0,17.0,19.5,38.0,80.0,46.0,55.0,100.0,42.0,15.5
33005057,1.224594572,Portuguese U23,2024-02-13,08:00:00,Santa Clara U23,Rio Ave FC U23,2.02,3.45,3.45,1.45,1.73,1.1,1.1,1.01,1.01,1.01,1.01,11.5,9.6,1.01,1.01,1.01,11.5,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
33005054,1.224594662,Portuguese U23,2024-02-13,08:00:00,Estrela U23,SC Uniao Torreense U23,1.47,1.44,1.83,1.84,1.76,1.75,1.96,15.5,16.0,29.0,1.01,12.0,9.4,18.5,1.01,17.5,14.0,23.0,1.01,34.0,32.0,1.01,1.01,24.0,1.01
33005053,1.224594752,Portuguese U23,2024-02-13,08:00:00,Sporting Lisbon U23,GD Estoril Praia U23,2.04,3.6,2.96,1.02,1.27,1.58,2.26,1.01,1.01,1.01,1.01,16.0,11.5,17.5,1.01,19.0,13.5,1.01,1.01,1.01,1.01,1.01,1.01,14.5,1.01
33005051,1.224594842,Portuguese U23,2024-02-13,08:00:00,Famalicao U23,Benfica U23,2.14,3.25,2.7,1.62,2.16,1.58,2.24,24.0,19.5,27.0,1.01,17.5,12.0,17.0,38.0,21.0,15.0,19.5,1.01,36.0,28.0,38.0,1.01,20.0,26.0
33009833,1.224659684,Portuguese U23,2024-02-13,08:00:00,Leixoes U23,Farense U23,2.4,3.25,2.58,1.75,1.96,1.65,2.12,17.0,14.5,1.01,1.01,14.0,9.4,14.5,1.01,19.5,14.0,18.5,1.01,1.01,1.01,1.01,1.01,23.0,1.01
33005049,1.224595022,Portuguese U23,2024-02-13,08:00:00,Academico de Viseu U23,Sporting Braga U23,3.35,3.0,2.04,1.92,1.81,1.1,1.1,14.5,10.5,15.0,1.01,15.0,8.8,12.5,1.01,1.01,17.5,21.0,1.01,1.01,1.01,1.01,1.01,1.01,20.0
33000660,1.224523748,Azerbaijan Premier League,2024-02-13,08:00:00,PFK Turan Tovuz,FK Qabala,1.69,3.55,4.9,1.93,1.79,1.88,1.83,14.5,19.5,46.0,1.01,8.8,9.8,24.0,1.01,11.0,11.5,25.0,1.01,19.5,22.0,44.0,1.01,13.5,1.01
