IDMercado,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_Goleada_H,CS_Goleada_A
1.215444437,Chinese Super League,2023-06-29,08:35:00,Shenzhen FC,Chengdu Rongcheng,13.5,6.2,1.25,1.63,2.22,2.34,1.63,25.0,8.8,8.2,9.8,44.0,16.5,12.0,17.0,160.0,60.0,48.0,55.0,1.01,310.0,250.0,1.01,520.0,5.4
1.215444527,Chinese Super League,2023-06-29,08:35:00,Beijing Guoan,Shanghai Port FC,3.45,3.7,2.16,1.67,2.2,1.64,2.48,20.0,14.5,17.0,29.0,19.0,9.8,12.5,24.0,29.0,17.0,17.0,34.0,65.0,40.0,46.0,75.0,32.0,13.5
1.215444635,Chinese Super League,2023-06-29,08:35:00,Shandong Taishan,Changchun Yatai,1.48,4.7,6.8,1.55,2.42,1.81,2.12,27.0,34.0,75.0,230.0,12.5,13.5,32.0,110.0,11.5,12.0,26.0,95.0,16.5,17.0,36.0,120.0,6.8,100.0
1.215590793,Estonian Esiliiga,2023-06-29,12:00:00,FC Elva,Paide Linnameeskond II,2.12,3.85,2.92,1.35,2.22,1.42,2.5,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,15.0,1.01,1.01,1.01,1.01,1.01,1.01,9.8,1.01
1.215590703,Estonian Esiliiga,2023-06-29,12:00:00,Kohtla-Jarve,Nomme Utd,1.96,1.96,1.06,1.01,3.5,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215590884,Estonian Esiliiga,2023-06-29,13:00:00,Tallinna JK Legion,Viimsi JK,7.4,5.9,1.34,1.42,3.0,1.73,2.1,1.01,15.0,11.0,13.0,40.0,16.5,12.0,14.0,1.01,38.0,27.0,29.0,1.01,1.01,1.01,1.01,1.01,4.4
1.215590974,Estonian Esiliiga,2023-06-29,13:00:00,Tabasalu JK,FC Tallinn,2.28,3.9,2.94,1.45,2.96,1.4,2.9,36.0,26.0,32.0,60.0,21.0,13.0,16.5,30.0,23.0,13.5,16.0,32.0,34.0,21.0,26.0,50.0,9.4,15.5
1.215458728,Egyptian Premier,2023-06-29,13:00:00,Ismaily,Aswan FC,1.98,3.0,4.6,2.86,1.39,2.34,1.56,7.4,14.0,46.0,210.0,6.2,8.8,30.0,160.0,12.0,14.0,42.0,220.0,29.0,40.0,100.0,1.01,38.0,330.0
1.215575389,Icelandic 1 Deild,2023-06-29,15:00:00,IA Akranes,Thor,1.73,4.3,4.2,1.37,2.96,1.48,2.82,34.0,36.0,48.0,1.01,18.0,14.5,21.0,55.0,17.0,12.0,17.5,46.0,22.0,17.5,23.0,55.0,6.4,30.0
1.215453377,Egyptian Premier,2023-06-29,15:30:00,National Bank,Al Ahly Cairo,6.4,3.9,1.52,1.85,1.86,2.08,1.75,16.5,8.8,9.8,16.5,26.0,11.5,12.0,21.0,70.0,34.0,32.0,50.0,270.0,140.0,140.0,200.0,200.0,11.0
1.215575299,Icelandic 1 Deild,2023-06-29,16:15:00,Afturelding,Fjolnir,2.1,4.3,2.96,1.38,3.05,1.42,2.88,36.0,26.0,32.0,60.0,21.0,13.5,16.0,30.0,21.0,12.5,16.0,32.0,30.0,19.5,24.0,1.01,8.2,15.5
1.215284455,CONMEBOL Copa Sudamericana,2023-06-29,19:00:00,Santos,Blooming Santa Cruz,1.32,5.6,13.5,1.71,2.12,2.28,1.68,20.0,46.0,130.0,790.0,8.6,13.5,48.0,250.0,7.6,11.0,38.0,270.0,9.8,15.5,50.0,1.01,5.6,400.0
1.215306013,CONMEBOL Copa Libertadores,2023-06-29,19:00:00,Boca Juniors,Monagas,1.3,5.9,14.0,1.91,1.97,2.44,1.55,18.5,38.0,160.0,1.01,7.4,15.0,65.0,390.0,7.4,12.0,55.0,330.0,10.5,19.5,70.0,470.0,7.0,1.01
1.215306232,CONMEBOL Copa Libertadores,2023-06-29,19:00:00,Colo Colo,Deportivo Pereira,1.62,3.95,6.4,2.16,1.81,2.02,1.83,15.0,23.0,65.0,240.0,8.6,11.0,32.0,130.0,10.5,12.0,32.0,140.0,18.0,22.0,55.0,210.0,12.5,190.0
1.215328479,CONMEBOL Copa Sudamericana,2023-06-29,19:00:00,Newells,Audax Italiano,1.61,4.0,5.6,2.04,1.72,1.99,1.76,15.5,23.0,60.0,230.0,8.2,11.0,32.0,130.0,10.5,11.5,32.0,140.0,18.0,23.0,55.0,220.0,13.0,190.0
1.215376845,CONMEBOL Copa Sudamericana,2023-06-29,21:00:00,Defensa y Justicia,Millonarios,2.02,3.2,4.4,2.18,1.71,1.96,1.85,11.0,14.5,34.0,120.0,8.4,8.0,19.5,70.0,12.5,12.0,22.0,85.0,24.0,26.0,55.0,150.0,1.01,95.0
1.215376737,CONMEBOL Copa Sudamericana,2023-06-29,21:00:00,Penarol,America MG,3.1,3.5,2.36,2.06,1.8,1.81,2.02,13.0,10.5,15.5,34.0,12.5,8.4,12.5,28.0,22.0,15.0,20.0,46.0,60.0,42.0,55.0,120.0,38.0,23.0
1.215376953,CONMEBOL Copa Sudamericana,2023-06-29,21:00:00,Botafogo,Magallanes,1.15,8.2,24.0,1.61,2.42,2.68,1.46,29.0,75.0,1.01,1.01,8.6,22.0,110.0,1.01,7.4,14.0,80.0,1.01,8.4,17.5,80.0,1.01,4.3,1.01
1.215305594,CONMEBOL Copa Libertadores,2023-06-29,21:00:00,Barcelona (ECU),Cerro Porteno,1.87,3.75,4.3,1.79,2.02,1.75,2.12,16.5,19.0,36.0,95.0,10.5,9.2,19.0,55.0,13.0,11.0,20.0,60.0,23.0,20.0,34.0,95.0,12.0,55.0
1.215305689,CONMEBOL Copa Libertadores,2023-06-29,21:00:00,SE Palmeiras,Bolivar,1.12,8.2,15.0,1.49,2.76,2.38,1.58,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.215377061,CONMEBOL Copa Sudamericana,2023-06-29,21:00:00,LDU,Universidad Cesar Vallejo,1.2,8.0,15.0,1.47,2.74,2.1,1.5,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,4.4,1.01
