Id,Date,Time,League,Home,Away,Round,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
rup5RAOq,23/05/2024,09:15,BULGARIA - PARVA LIGA,Arda,Slavia Sofia,CONFERENCE LEAGUE GROUP ,2.4,3.2,3.0,2.35,1.57,1.96,1.68
OlhDPlgd,23/05/2024,11:45,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,Botev Plovdiv,CONFERENCE LEAGUE GROUP ,1.73,3.9,4.33,1.93,1.93,1.79,1.79
EDkbOUGU,23/05/2024,12:00,ESTONIA - MEISTRILIIGA,Nomme Utd,Narva,ROUND 12,2.87,3.6,2.07,1.65,2.0,1.55,2.38
QD0yklBk,23/05/2024,12:30,FINLAND - YKKONEN,KuPS Akatemia,OLS Oulu,-,3.9,4.5,1.55,1.57,2.35,1.67,2.1
2V7D4aWa,23/05/2024,12:30,SLOVENIA - PRVA LIGA,Nafta,Radomlje,RELEGATION ,4.16,3.52,1.81,1.98,1.77,1.83,1.93
0YBDbUBF,23/05/2024,13:00,EGYPT - PREMIER LEAGUE,Zamalek,Future FC,ROUND 24,2.07,2.9,3.75,2.15,1.55,1.85,1.75
UXm5CZYH,23/05/2024,13:30,SERBIA - SUPER LIGA,TSC,Napredak,CHAMPIONSHIP GROUP ,1.26,5.9,8.5,1.35,2.95,1.7,2.05
n3wjt3qK,23/05/2024,13:45,NETHERLANDS - EREDIVISIE,Nijmegen,G.A. Eagles,CONFERENCE LEAGUE ,2.05,3.6,3.5,1.85,2.0,1.7,2.05
vZ5hK2sr,23/05/2024,14:00,SWEDEN - SUPERETTAN,Orebro,Utsikten,ROUND 9,2.63,3.1,2.75,2.0,1.85,1.7,2.05
Cn40ItCf,23/05/2024,14:00,SWEDEN - SUPERETTAN,Brage,Degerfors,ROUND 9,2.3,3.3,3.0,1.88,1.98,1.7,2.05
lMxmevD6,23/05/2024,14:00,NORWAY - OBOS-LIGAEN,Lyn,Sandnes,ROUND 9,1.57,3.9,5.0,1.53,2.4,1.57,2.25
zLkevOYD,23/05/2024,14:00,SWEDEN - SUPERETTAN,Varberg,Oddevold,ROUND 9,2.75,3.25,2.5,2.08,1.73,1.8,1.95
0AofPA1O,23/05/2024,14:00,ESTONIA - MEISTRILIIGA,Parnu JK Vaprus,Tammeka,ROUND 12,3.0,3.25,2.15,1.8,1.85,1.67,2.15
QJwgBwHl,23/05/2024,14:15,BULGARIA - PARVA LIGA,CSKA Sofia,Cherno More,CHAMPIONSHIP GROUP ,1.95,3.4,3.9,2.08,1.73,1.79,1.79
nB9DWvDj,23/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Feiha,Al Taawon,ROUND 33,3.1,3.5,2.15,1.7,2.1,1.62,2.2
tAQUv35A,23/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ettifaq,Al Shabab,ROUND 33,1.9,3.7,3.6,1.7,2.1,1.67,2.1
K0PYwNKG,23/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Raed,Al Ahli SC,ROUND 33,4.5,4.2,1.62,1.67,2.15,1.73,2.0
v5dafr5c,23/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Riyadh,Al Nassr,ROUND 33,7.0,6.5,1.29,1.3,3.4,1.62,2.2
KGDdg2K3,23/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Hilal,Al Taee,ROUND 33,1.17,8.5,11.0,1.2,4.33,1.67,2.1
SQStx1kT,23/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Abha,Al Khaleej,ROUND 33,2.1,3.8,2.9,1.7,2.1,1.67,2.1
lzUxwszN,23/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ittihad,Damac,ROUND 33,1.83,4.1,3.6,1.6,2.3,1.62,2.2
0EceeOki,23/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Fateh,Al Hazem,ROUND 33,1.7,4.33,3.8,1.5,2.5,1.5,2.5
Y759XKcp,23/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Akhdoud,Al Wehda,ROUND 33,1.73,4.0,4.1,1.65,2.2,1.67,2.1
