Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
hKxBl76Q,18/12/2023,05:00,AUSTRALIA - A-LEAGUE,Macarthur FC,Wellington Phoenix,ROUND 8,2.25,3.5,3.0,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.25,2.63,1.5,4.5,1.2,1.53,2.38,2.2,1.65,1.38,3.0,15.0,13.0,17.0,34.0,11.0,7.0,11.0,21.0,13.0,9.5,11.0,26.0,21.0,17.0,21.0,34.0,126.0
OEN1ekN7,18/12/2023,05:00,INDONESIA - LIGA 1,Persik Kediri,PSM Makassar,ROUND 23,1.95,3.35,3.6,1.39,2.57,1.01,9.6,1.27,3.1,1.85,1.85,2.85,1.32,5.55,1.1,1.7,1.93,1.9,1.8,,,10.25,10.75,19.5,55.0,7.7,6.6,12.5,32.0,9.75,8.25,14.0,37.0,17.5,15.0,25.0,60.0,450.0
vcC5Mipd,18/12/2023,08:00,VIETNAM - V.LEAGUE 1,Hai Phong,Khanh Hoa,ROUND 6,1.37,4.35,7.5,1.38,2.57,1.02,9.2,1.28,3.05,1.88,1.82,2.95,1.3,5.95,1.08,2.15,1.55,,,,,10.0,16.5,50.0,200.0,5.8,8.75,25.0,100.0,5.7,8.75,25.0,100.0,8.25,12.5,37.0,150.0,201.0
AZDXPTT6,18/12/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Tractor,Paykan,ROUND 13,1.55,3.55,6.7,1.6,2.27,1.11,5.6,1.52,2.37,2.5,1.47,4.55,1.16,7.8,1.05,2.6,1.44,,,,,5.6,11.75,37.0,175.0,4.45,7.5,25.0,120.0,5.6,9.5,30.0,150.0,10.0,17.0,55.0,250.0,
4dDyPmqD,18/12/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Mes Rafsanjan,Malavan,ROUND 13,2.35,2.75,3.45,1.7,2.07,1.15,4.8,1.62,2.2,2.77,1.39,5.1,1.13,8.5,1.04,2.22,1.6,2.3,1.57,,,4.8,6.9,16.0,55.0,5.5,5.6,13.0,45.0,9.75,10.0,19.5,70.0,25.0,25.0,50.0,150.0,
QJ1pKYa8,18/12/2023,09:00,INDONESIA - LIGA 1,Bali United,Persib Bandung,ROUND 23,2.22,3.35,2.92,1.29,3.32,1.02,12.8,1.19,3.7,1.57,2.1,2.35,1.47,3.7,1.19,1.47,2.32,,,,,13.0,11.5,17.0,37.0,10.75,6.8,10.5,23.0,14.0,8.75,11.0,25.0,25.0,16.0,20.0,37.0,200.0
fqB5POgI,18/12/2023,11:30,INDIA - ISL,Punjab,Chennaiyin,-,2.6,3.25,2.38,1.36,3.0,1.04,12.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.62,2.2,2.68,1.45,1.55,2.38,12.0,9.5,13.0,23.0,10.0,6.5,10.0,19.0,15.0,10.0,13.0,26.0,29.0,21.0,26.0,41.0,151.0
rZQgqENF,18/12/2023,12:00,SERBIA - SUPER LIGA,TSC,Javor,ROUND 19,1.37,4.5,8.0,1.37,2.85,1.05,7.9,1.25,3.55,1.75,2.0,2.77,1.39,4.7,1.15,2.05,1.7,,,,,7.9,18.5,50.0,200.0,6.5,8.75,25.0,100.0,6.2,8.5,22.0,90.0,8.5,11.5,30.0,120.0,1000.0
hpCdHmi4,18/12/2023,12:00,GHANA - PREMIER LEAGUE,Accra Lions,Nsoatreman,ROUND 15,2.22,2.95,3.15,1.55,2.07,1.08,6.1,1.5,2.25,2.54,1.43,5.05,1.12,,,2.12,1.69,,,,,6.3,6.0,11.5,32.0,4.9,5.2,10.0,27.0,7.7,8.25,15.5,40.0,17.0,18.0,35.0,90.0,
lGLt5t72,18/12/2023,12:00,GREECE - SUPER LEAGUE,Panetolikos,AEK Athens FC,ROUND 14,12.0,5.5,1.29,1.3,3.4,1.04,13.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,2.1,1.67,,,3.7,1.26,13.0,7.0,6.0,7.5,23.0,10.0,9.0,11.0,51.0,29.0,23.0,29.0,151.0,81.0,67.0,81.0,501.0
GW4rklmB,18/12/2023,13:00,BAHRAIN - PREMIER LEAGUE,Sitra,Al-Hala,ROUND 9,2.15,3.05,3.45,1.52,2.42,1.09,6.2,1.4,2.75,2.2,1.62,3.75,1.23,6.6,1.08,1.88,1.82,2.07,1.7,,,6.2,9.25,18.0,50.0,6.4,5.9,11.75,32.0,9.5,9.0,15.0,40.0,21.0,19.5,35.0,80.0,700.0
2JPp40M8,18/12/2023,13:00,GREECE - SUPER LEAGUE,Panserraikos,Olympiacos Piraeus,ROUND 14,9.0,4.75,1.36,1.33,3.25,1.04,13.0,1.25,3.75,1.75,2.05,3.0,1.36,5.5,1.14,2.1,1.67,7.0,1.1,3.1,1.35,12.0,6.5,6.0,8.5,19.0,9.5,9.0,12.0,41.0,23.0,23.0,29.0,101.0,51.0,51.0,67.0,451.0
nsW6ZFIf,18/12/2023,13:00,AZERBAIJAN - PREMIER LEAGUE,Qarabag,Neftci Baku,ROUND 17,1.4,4.25,7.1,1.38,2.6,1.01,11.0,1.24,3.3,1.7,1.91,2.65,1.36,5.45,1.1,1.93,1.7,,,,,11.25,18.5,45.0,175.0,6.5,8.5,22.0,80.0,6.4,8.25,20.0,75.0,9.0,11.75,28.0,100.0,800.0
xt6vjUX4,18/12/2023,13:00,BAHRAIN - PREMIER LEAGUE,East Riffa,Al-Muharraq,ROUND 9,3.85,3.4,1.91,1.5,2.5,1.08,6.5,1.39,2.75,2.15,1.65,3.75,1.23,6.6,1.08,2.0,1.72,,,1.87,1.87,6.5,6.1,8.0,15.5,9.25,6.5,8.75,17.0,19.0,13.5,17.5,35.0,55.0,40.0,55.0,100.0,900.0
0Sl6NwL7,18/12/2023,14:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Zrinjski,FK Sarajevo,ROUND 18,1.62,3.85,4.65,1.32,3.1,1.01,11.0,1.22,3.45,1.65,1.98,2.55,1.39,3.7,1.19,1.7,1.93,1.75,1.95,,,12.0,14.0,28.0,80.0,7.8,7.6,15.0,45.0,8.25,8.0,15.0,45.0,12.5,12.5,23.0,65.0,450.0
8EqKmeFd,18/12/2023,14:00,CYPRUS - CYTA CHAMPIONSHIP,Doxa,Aris,ROUND 15,9.0,5.0,1.3,1.31,3.15,1.03,9.0,1.18,4.25,1.57,2.27,2.35,1.53,3.85,1.22,1.93,1.78,,,,,9.0,7.7,6.6,8.25,25.0,10.0,8.5,10.5,65.0,27.0,21.0,26.0,250.0,110.0,80.0,90.0,700.0
QcGbrYxM,18/12/2023,14:00,SERBIA - SUPER LIGA,Cukaricki,IMT Novi Beograd,ROUND 19,1.55,4.0,5.5,1.36,2.87,1.05,8.0,1.24,3.65,1.72,2.05,2.7,1.4,4.6,1.16,1.8,1.91,,,,,8.0,15.0,32.0,110.0,7.4,7.7,17.5,55.0,7.6,8.0,16.5,55.0,11.25,11.75,24.0,70.0,500.0
h4feCooe,18/12/2023,14:00,POLAND - DIVISION 1,Legnica,Termalica B-B.,ROUND 19,2.15,3.3,3.2,1.4,2.75,1.06,10.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,1.73,2.0,2.15,1.68,1.35,3.1,10.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.5,13.0,34.0,21.0,17.0,26.0,41.0,201.0
lzIbZjUR,18/12/2023,15:00,ROMANIA - LIGA 1,FC Botosani,Din. Bucuresti,ROUND 20,2.45,3.2,2.9,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.83,1.83,2.38,1.55,1.4,2.85,8.5,8.5,13.0,29.0,7.5,6.0,11.0,26.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
