Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
4Up6jldU,13/08/2023,00:00,USA - USL CHAMPIONSHIP,Phoenix Rising,El Paso,-,1.82,3.9,3.65,1.24,3.65,1.01,15.0,1.12,5.0,1.46,2.45,2.23,1.64,3.56,1.23,1.46,2.63,,,,,14.0,13.0,19.0,36.0,9.0,6.5,10.0,19.0,9.5,6.5,9.0,21.0,13.0,10.0,13.0,26.0,151.0
W4WDExZe,13/08/2023,00:00,GUATEMALA - LIGA NACIONAL,Xelaju,Xinabajul,APERTURA ,1.6,3.68,5.46,1.44,2.59,1.04,8.6,1.34,2.88,2.14,1.69,3.65,1.22,7.3,1.06,2.07,1.72,,,,,7.0,11.0,26.0,91.0,4.5,6.0,15.0,61.0,5.5,7.0,15.0,81.0,9.0,11.0,26.0,126.0,201.0
xr97E2yd,13/08/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Tepatitlan de Morelos,Leones Negros,APERTURA ,2.47,3.38,2.67,1.38,2.9,1.02,9.2,1.26,3.34,1.91,1.89,3.08,1.3,5.85,1.08,1.68,2.13,,,,,8.0,7.5,11.0,23.0,7.0,5.0,8.0,18.0,10.0,7.5,10.0,23.0,19.0,15.0,23.0,46.0,201.0
UeYWY1c9,13/08/2023,05:00,INDONESIA - LIGA 1,Persib Bandung,Barito Putera,ROUND 8,1.84,3.74,3.73,1.29,3.32,12.5,1.01,1.17,4.25,1.59,2.16,2.58,1.49,4.4,1.16,1.56,2.36,,,,,13.0,13.0,21.0,51.0,8.0,6.5,12.0,26.0,9.0,7.0,10.0,26.0,13.0,11.0,15.0,36.0,67.0
zZYSZsr3,13/08/2023,05:00,INDONESIA - LIGA 1,PSS Sleman,FC Bhayangkara,ROUND 8,2.1,3.5,3.15,1.32,3.1,1.01,11.5,1.2,3.84,1.73,2.09,2.67,1.39,4.9,1.13,1.58,2.31,,,,,11.0,11.0,15.0,34.0,8.0,6.0,10.0,21.0,9.5,7.5,10.0,26.0,15.0,13.0,17.0,41.0,67.0
YaFllnYR,13/08/2023,05:00,MONGOLIA - PREMIER LEAGUE,Tuv Buganuud,Khaan Khuns-Erchim,ROUND 2,4.5,5.15,1.51,1.09,6.1,,,,,1.08,8.0,1.29,3.14,1.74,2.07,1.16,4.87,,,,,,,,,,,,,,,,,,,,,
d49vmWx3,13/08/2023,05:30,AUSTRIA - 2. LIGA,Sturm Graz (Am),Floridsdorfer AC,ROUND 3,3.46,3.76,1.99,1.3,3.34,12.9,1.04,1.17,4.2,1.65,2.24,2.5,1.44,4.4,1.16,1.56,2.36,,,,,11.0,8.0,9.5,15.0,10.0,6.0,7.0,12.0,15.0,9.0,9.0,15.0,31.0,19.0,21.0,34.0,201.0
AHYNv8pq,13/08/2023,05:30,AUSTRIA - 2. LIGA,Leoben,Amstetten,ROUND 3,1.78,3.98,4.1,1.29,3.4,1.03,12.4,1.16,4.3,1.63,2.28,2.45,1.46,4.3,1.16,1.58,2.31,,,,,12.0,13.0,21.0,46.0,7.0,6.0,11.0,26.0,8.0,6.5,10.0,26.0,11.0,10.0,15.0,36.0,201.0
MTJK17Gd,13/08/2023,06:00,ROMANIA - LIGA 2,Ceahlaul,CSM Resita,ROUND 2,2.17,3.16,3.31,1.46,2.53,1.04,8.2,1.34,2.88,2.14,1.69,3.65,1.22,7.8,1.05,1.83,1.93,,,,,7.5,8.5,13.0,29.0,6.5,5.5,9.5,23.0,9.5,8.0,12.0,31.0,17.0,15.0,26.0,67.0,101.0
0A5euZ9d,13/08/2023,06:00,JAPAN - J1 LEAGUE,Nagoya Grampus,Kashima Antlers,ROUND 23,2.45,3.1,3.1,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.0,1.75,2.38,1.55,1.38,3.0,7.0,7.5,15.0,34.0,6.5,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,451.0
xSlv4Inc,13/08/2023,06:00,JAPAN - J1 LEAGUE,Sanfrecce Hiroshima,Urawa Reds,ROUND 23,2.55,3.2,2.9,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.91,1.91,2.43,1.53,1.43,2.75,8.5,8.5,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
SrxRVwA7,13/08/2023,06:00,JAPAN - J2 LEAGUE,Blaublitz,Verdy,ROUND 30,4.0,3.3,2.0,1.62,2.2,1.1,7.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.38,1.53,3.7,1.26,1.83,2.03,6.5,5.5,8.0,17.0,8.0,6.5,10.0,21.0,19.0,15.0,21.0,41.0,41.0,41.0,51.0,81.0,201.0
UmG9fNn8,13/08/2023,06:00,JAPAN - J2 LEAGUE,Iwaki,Kofu,ROUND 30,2.5,3.3,2.88,1.36,3.0,1.05,11.0,1.25,3.75,1.93,1.93,3.25,1.33,6.5,1.11,1.67,2.1,2.43,1.53,1.45,2.68,11.0,10.0,15.0,26.0,9.5,6.5,11.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,151.0
G4ILiLWQ,13/08/2023,07:00,JAPAN - J2 LEAGUE,Omiya Ardija,Okayama,ROUND 30,3.1,3.3,2.38,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,3.4,1.3,7.0,1.1,1.73,2.0,3.0,1.38,1.6,2.3,9.5,8.0,12.0,23.0,9.5,6.0,9.5,19.0,15.0,11.0,13.0,29.0,29.0,23.0,34.0,41.0,201.0
MejJgCPJ,13/08/2023,07:00,PORTUGAL - LIGA PORTUGAL 2,FC Porto B,Tondela,ROUND 1,2.0,3.4,3.0,1.4,2.75,1.06,10.0,1.33,3.25,2.05,1.8,3.5,1.29,7.0,1.1,1.83,1.83,2.05,1.75,1.35,3.1,10.0,9.5,17.0,34.0,7.0,7.0,12.0,29.0,9.5,9.0,17.0,34.0,19.0,17.0,29.0,51.0,301.0
Yeoap8n6,13/08/2023,07:00,PORTUGAL - LIGA PORTUGAL 2,Academico Viseu,Vilaverdense,ROUND 1,1.65,3.75,4.2,1.4,2.75,1.05,11.0,1.3,3.4,1.98,1.88,3.4,1.3,6.5,1.11,1.91,1.8,1.7,2.1,1.22,4.15,11.0,11.0,23.0,51.0,6.5,7.5,15.0,41.0,7.5,8.5,19.0,41.0,13.0,15.0,29.0,51.0,351.0
