Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
MidyOc04,10/01/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Atletico La Paz,Atl. Morelia,CLAUSURA ,2.55,3.25,2.62,1.44,2.6,1.07,7.0,1.33,3.05,2.0,1.75,3.3,1.29,5.7,1.1,1.75,1.95,2.3,1.57,,,7.0,8.25,12.5,29.0,8.25,6.3,9.75,22.0,12.5,9.5,14.0,32.0,28.0,21.0,30.0,65.0,500.0
4C1ZGwdE,10/01/2024,11:00,TURKEY - SUPER LIG,Karagumruk,Kayserispor,ROUND 16,2.15,3.4,3.25,1.36,3.0,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.73,2.0,2.15,1.68,1.35,3.1,11.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
zXZxCThk,10/01/2024,11:00,TURKEY - SUPER LIG,Hatayspor,Gaziantep,ROUND 16,2.0,3.5,3.5,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,1.73,2.0,2.03,1.83,1.3,3.45,11.0,11.0,17.0,41.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,51.0,201.0
xpxrn4NQ,10/01/2024,11:00,REPUBLIC OF THE CONGO - LIGUE 1,CARA Brazzaville,Diables Noirs,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6HNE3a06,10/01/2024,11:30,CAMEROON - ELITE ONE,Avion Academy,UMS de Loum,ROUND 1,2.5,2.75,2.87,1.62,1.95,1.1,5.55,1.6,2.07,2.25,1.5,5.7,1.09,7.82,1.06,2.25,1.61,,,,,5.5,5.4,10.25,28.0,4.85,5.0,9.75,26.0,8.75,9.0,16.0,45.0,21.0,22.0,40.0,100.0,101.0
4jfClbH0,10/01/2024,12:00,GHANA - PREMIER LEAGUE,Dreams,Bofoakwa Tano,ROUND 12,1.65,3.4,4.85,1.47,2.22,,,1.4,2.64,2.15,1.55,4.2,1.17,7.85,1.05,2.21,1.63,,,,,7.4,8.75,21.0,65.0,4.6,5.9,14.0,45.0,5.6,7.3,17.0,55.0,9.75,12.5,29.0,90.0,
hCz7AuvK,10/01/2024,12:00,GHANA - PREMIER LEAGUE,Medeama,Great Olympics,ROUND 12,1.55,3.55,5.5,1.45,2.25,1.04,7.6,1.5,2.27,2.15,1.55,3.92,1.19,7.3,1.06,2.21,1.63,,,,,7.5,9.5,23.0,80.0,4.45,6.2,15.5,55.0,5.3,7.4,18.5,65.0,8.75,12.0,30.0,110.0,
KKsUiAH0,10/01/2024,12:00,NIGERIA - NPFL,Plateau United,Rivers United,ROUND 10,1.98,2.87,4.2,1.72,1.95,1.16,4.1,1.75,1.95,3.0,1.29,7.0,1.07,,,2.57,1.39,1.93,1.78,,,4.1,7.2,19.5,80.0,4.4,6.5,17.5,70.0,7.3,10.75,29.0,120.0,17.5,26.0,70.0,300.0,
jTasFHQQ,10/01/2024,14:00,TURKEY - SUPER LIG,Fenerbahce,Konyaspor,ROUND 16,1.2,6.5,11.0,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.5,2.25,1.57,3.75,1.25,2.1,1.67,1.22,4.15,,,17.0,26.0,51.0,151.0,8.5,13.0,29.0,67.0,6.5,10.0,26.0,67.0,7.0,11.0,29.0,81.0,351.0
0xAK0P1O,10/01/2024,14:00,ITALY - COPPA ITALIA,Lazio,AS Roma,QUARTER-FINALS,2.88,3.1,2.63,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.05,1.7,2.75,1.43,1.5,2.5,6.5,6.5,11.0,26.0,7.0,6.0,11.0,26.0,13.0,11.0,19.0,41.0,29.0,29.0,41.0,67.0,501.0
