Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
jFjBUWd4,16/12/2023,04:00,AUSTRALIA - A-LEAGUE,Newcastle Jets,Perth Glory,ROUND 8,2.05,3.75,3.4,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.25,2.5,1.53,4.5,1.2,1.53,2.38,2.05,1.85,1.33,3.3,15.0,13.0,19.0,41.0,10.0,7.5,12.0,23.0,12.0,9.0,12.0,26.0,19.0,15.0,21.0,41.0,126.0
OjuF4g0L,16/12/2023,05:00,INDONESIA - LIGA 1,PSIS Semarang,Madura United,ROUND 23,1.9,3.6,3.5,1.32,3.1,10.5,1.01,1.22,3.4,1.65,1.98,2.57,1.39,4.95,1.12,1.62,2.05,1.87,1.85,,,12.0,11.75,20.0,50.0,8.5,7.1,12.0,29.0,10.0,8.25,13.5,32.0,16.5,14.0,23.0,55.0,350.0
fZVpaXNr,16/12/2023,05:00,INDONESIA - LIGA 1,RANS Nusantara,Borneo,ROUND 23,3.45,3.15,2.07,1.47,2.35,1.04,7.9,1.36,2.67,2.05,1.62,3.35,1.23,7.3,1.05,1.82,1.78,,,1.75,1.98,8.25,6.7,9.5,19.5,9.0,6.1,8.75,18.0,17.5,12.0,15.5,32.0,50.0,35.0,45.0,80.0,700.0
YmJuh7gq,16/12/2023,05:30,INDIA - I-LEAGUE,Real Kashmir,Lajong,ROUND 11,1.78,3.65,4.0,1.34,3.1,10.2,1.04,1.23,3.35,1.7,1.91,2.62,1.37,5.1,1.12,1.65,1.98,1.83,1.88,,,11.75,13.0,24.0,65.0,7.7,7.2,13.5,35.0,8.75,8.25,14.0,37.0,14.5,13.5,24.0,60.0,400.0
YwtGTjCA,16/12/2023,05:45,AUSTRALIA - A-LEAGUE,Melbourne Victory,Sydney FC,ROUND 8,2.1,3.8,3.2,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,2.2,1.67,4.0,1.25,1.44,2.63,2.05,1.75,1.35,3.1,19.0,15.0,21.0,34.0,12.0,7.5,12.0,21.0,13.0,9.0,11.0,23.0,21.0,15.0,19.0,29.0,81.0
CvIqiR8k,16/12/2023,06:30,INDIA - I-LEAGUE,Aizawl,Gokulam,ROUND 11,2.87,3.4,2.22,1.3,3.34,1.04,11.9,1.2,3.65,1.6,2.07,2.4,1.45,4.3,1.16,1.5,2.25,,,1.8,1.91,13.0,9.75,12.5,23.0,12.5,6.9,8.75,16.5,18.0,10.25,11.5,22.0,37.0,22.0,24.0,40.0,250.0
rkXUSg7S,16/12/2023,07:00,VIETNAM - V.LEAGUE 1,Hong Linh Ha Tinh,Binh Dinh,ROUND 6,3.1,3.4,2.1,1.42,2.47,1.03,8.4,1.32,2.82,1.93,1.7,3.2,1.25,6.7,1.06,1.8,1.8,,,,,9.25,7.1,9.75,19.0,9.0,6.5,9.0,18.0,15.5,11.25,15.5,32.0,40.0,29.0,40.0,80.0,700.0
plI7KfnQ,16/12/2023,08:00,PORTUGAL - LIGA PORTUGAL 2,Academico Viseu,Torreense,ROUND 14,1.91,3.5,4.0,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,1.95,1.9,1.26,3.7,9.0,10.0,19.0,41.0,6.5,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,29.0,51.0,351.0
EFSQTZiM,16/12/2023,08:00,VIETNAM - V.LEAGUE 1,Thanh Hoa,Ho Chi Minh,ROUND 6,1.5,4.1,5.7,1.35,2.94,1.01,9.6,1.26,3.15,1.83,1.88,2.82,1.32,5.6,1.09,1.93,1.7,,,,,10.75,14.5,35.0,120.0,6.4,8.0,19.0,65.0,6.6,8.25,19.5,65.0,10.0,12.5,29.0,100.0,900.0
zPTMUFxG,16/12/2023,08:00,VIETNAM - V.LEAGUE 1,Binh Duong,Nam Dinh,ROUND 6,3.1,3.35,2.12,1.42,2.45,1.03,8.2,1.33,2.8,1.98,1.65,3.25,1.25,6.8,1.06,1.8,1.8,,,1.75,1.95,9.0,7.0,9.75,19.0,9.0,6.5,9.0,18.0,15.5,11.25,15.5,32.0,40.0,29.0,40.0,80.0,700.0
