Id,Date,Time,League,Home,Away,Round,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
88Upfa2a,04/04/2024,08:30,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,Botev Vratsa,ROUND 27,1.5,4.0,7.0,1.93,1.93,2.0,1.73
4M0CIzLl,04/04/2024,08:35,CHINA - SUPER LEAGUE,Wuhan Three Towns,Cangzhou,ROUND 4,1.65,4.2,5.0,1.65,2.2,1.67,2.1
zB4gMhUC,04/04/2024,09:00,ARMENIA - PREMIER LEAGUE,Pyunik Yerevan,Shirak Gyumri,ROUND 27,1.27,5.0,8.0,1.48,2.4,1.91,1.85
6y0kNYE6,04/04/2024,09:00,ARMENIA - PREMIER LEAGUE,Ararat-Armenia,Alashkert,ROUND 27,1.65,3.55,4.5,1.85,1.78,1.83,1.93
25vkjfQF,04/04/2024,09:30,UKRAINE - PREMIER LEAGUE,FK Zorya Luhansk,Dyn. Kyiv,ROUND 6,6.2,4.4,1.42,1.65,2.0,1.85,1.75
O63gRGc3,04/04/2024,11:00,ROMANIA - LIGA 2,Mioveni,Gloria Buzau,CHAMPIONSHIP GROUP ,2.72,2.85,2.77,2.42,1.5,1.98,1.75
naTlgJH5,04/04/2024,11:00,BULGARIA - PARVA LIGA,Beroe,Botev Plovdiv,ROUND 27,4.33,3.5,1.91,2.05,1.75,1.83,1.83
ARHsIjs7,04/04/2024,12:30,SERBIA - SUPER LIGA,Napredak,Javor,ROUND 28,2.05,3.3,3.5,2.15,1.65,1.93,1.78
6iprmRvP,04/04/2024,13:00,CYPRUS - CYTA CHAMPIONSHIP,Zakakiou,Nea Salamis,RELEGATION GROUP ,3.4,3.35,2.0,1.6,2.07,1.5,2.25
tzrhhwXB,04/04/2024,13:30,BULGARIA - PARVA LIGA,Cherno More,Lok. Sofia,ROUND 27,1.25,5.25,17.0,1.85,2.0,2.63,1.44
2obTUFbP,04/04/2024,13:45,NETHERLANDS - EREDIVISIE,FC Volendam,Feyenoord,ROUND 28,23.0,11.0,1.1,1.22,4.2,2.0,1.75
jq0VbEgC,04/04/2024,14:30,TURKEY - SUPER LIG,Samsunspor,Pendikspor,ROUND 31,1.85,3.5,4.33,1.88,1.98,1.73,2.0
bkNdFZwg,04/04/2024,14:30,TURKEY - SUPER LIG,Basaksehir,Besiktas,ROUND 31,2.55,3.3,2.8,1.95,1.9,1.67,2.1
jqUgNoQC,04/04/2024,14:30,TURKEY - 1. LIG,Erzurumspor,Giresunspor,ROUND 28,1.17,6.0,17.0,1.67,2.15,2.75,1.4
YiLZl50A,04/04/2024,15:00,SPAIN - LALIGA,Granada CF,Valencia,ROUND 26,3.3,3.1,2.38,2.25,1.62,1.95,1.8
lrAo6WLO,04/04/2024,15:00,NETHERLANDS - EREDIVISIE,Waalwijk,Almere City,ROUND 28,2.2,3.6,3.2,2.03,1.83,1.75,2.0
UcySv0qo,04/04/2024,15:30,SWITZERLAND - SUPER LEAGUE,Young Boys,Grasshoppers,ROUND 30,1.53,4.33,6.0,1.62,2.25,1.73,2.0
Slk0qtyU,04/04/2024,15:30,SWITZERLAND - SUPER LEAGUE,Luzern,Yverdon,ROUND 30,1.45,4.5,7.0,1.57,2.35,1.67,2.1
0SI3pMLN,04/04/2024,15:30,SWITZERLAND - SUPER LEAGUE,Lausanne,St. Gallen,ROUND 30,2.6,3.5,2.6,1.6,2.3,1.5,2.5
nL4uFEYL,04/04/2024,15:30,ENGLAND - PREMIER LEAGUE,Liverpool,Sheffield Utd,ROUND 31,1.09,13.0,19.0,1.2,4.5,1.95,1.8
nJDU9EMa,04/04/2024,16:00,NETHERLANDS - EREDIVISIE,Ajax,G.A. Eagles,ROUND 28,1.5,4.75,5.75,1.48,2.6,1.62,2.2
jgBWGz49,04/04/2024,16:15,ENGLAND - PREMIER LEAGUE,Chelsea,Manchester Utd,ROUND 31,1.91,4.0,3.6,1.36,3.2,1.4,2.75
0MsflS1A,04/04/2024,17:00,EGYPT - PREMIER LEAGUE,National Bank Egypt,El Daklyeh,ROUND 17,1.62,3.4,5.5,2.05,1.6,2.02,1.62
SfUnjlXc,04/04/2024,17:00,EGYPT - PREMIER LEAGUE,Al Masry,Al Ittihad,ROUND 17,1.82,3.05,4.75,2.1,1.57,1.9,1.72
6oTjk8n4,04/04/2024,17:00,EGYPT - PREMIER LEAGUE,Enppi,Pharco,ROUND 17,2.07,2.77,4.05,2.5,1.4,2.07,1.6
69ZAx1er,04/04/2024,19:00,SOUTH AMERICA - COPA SUDAMERICANA,Deportivo Garcilaso (Per),Metropolitanos (Ven),GROUP STAGE ,1.36,4.75,8.5,1.73,2.08,2.0,1.73
QByyqxVr,04/04/2024,19:00,SOUTH AMERICA - COPA LIBERTADORES,Caracas (Ven),Atletico-MG (Bra),GROUP STAGE ,6.7,3.95,1.55,2.0,1.85,2.0,1.75
CtyrylX4,04/04/2024,19:00,SOUTH AMERICA - COPA LIBERTADORES,Rosario Central (Arg),Penarol (Uru),GROUP STAGE ,2.12,3.15,3.85,2.4,1.6,2.0,1.75
h2yjIZQP,04/04/2024,21:00,SOUTH AMERICA - COPA LIBERTADORES,Palestino (Chi),Bolivar (Bol),GROUP STAGE ,1.75,3.8,4.75,1.8,2.07,1.72,2.05
xUagBOdq,04/04/2024,21:00,SOUTH AMERICA - COPA SUDAMERICANA,Sp. Luqueno (Par),Racing Club (Arg),GROUP STAGE ,4.2,3.5,1.91,1.9,1.95,1.8,1.91
0C8lkPMc,04/04/2024,21:00,SOUTH AMERICA - COPA SUDAMERICANA,U. Catolica (Ecu),Cruzeiro (Bra),GROUP STAGE ,2.05,3.5,3.5,1.8,2.0,1.67,2.1
KCs0QWIn,04/04/2024,21:00,SOUTH AMERICA - COPA LIBERTADORES,Liverpool M. (Uru),Ind. del Valle (Ecu),GROUP STAGE ,3.6,3.25,2.15,2.2,1.7,1.87,1.87
8bTkfQMp,04/04/2024,21:00,SOUTH AMERICA - COPA LIBERTADORES,Talleres Cordoba (Arg),Sao Paulo (Bra),GROUP STAGE ,2.5,3.15,3.0,2.3,1.65,1.9,1.83
69DuNLee,04/04/2024,23:00,SOUTH AMERICA - COPA SUDAMERICANA,Always Ready (Bol),Ind. Medellin (Col),GROUP STAGE ,1.6,4.2,5.25,1.62,2.25,1.67,2.1
McNWlGSE,04/04/2024,23:00,SOUTH AMERICA - COPA SUDAMERICANA,Tomayapo (Bol),Delfin (Ecu),GROUP STAGE ,3.3,3.3,2.25,2.05,1.75,1.8,1.91
