Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
r9ejtiB4,10/09/2023,00:00,FIJI - PREMIER LEAGUE,Navua,Nadroga,ROUND 17,1.63,3.86,4.83,1.34,2.99,,,1.22,3.64,1.8,1.99,2.84,1.35,,,1.76,2.01,,,,,,,,,,,,,,,,,,,,,
fLC7yo06,10/09/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Dorados de Sinaloa,Tepatitlan de Morelos,APERTURA ,3.25,3.4,2.1,1.42,2.67,1.06,7.3,1.29,3.25,1.88,1.85,3.05,1.33,5.3,1.12,1.72,2.0,,,1.72,2.05,8.5,7.0,9.0,17.0,8.5,5.5,7.0,13.0,14.0,9.0,10.0,20.0,26.0,20.0,26.0,41.0,201.0
bJ8WM3SS,10/09/2023,06:00,JAPAN - J2 LEAGUE,Kumamoto,Fujieda MYFC,ROUND 34,2.0,3.8,3.5,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.53,2.38,1.95,1.9,1.3,3.45,15.0,13.0,21.0,41.0,10.0,7.5,12.0,23.0,11.0,9.0,12.0,29.0,19.0,15.0,21.0,41.0,126.0
Uq4SNqDM,10/09/2023,07:00,JAPAN - J2 LEAGUE,Tokushima,Iwaki,ROUND 34,3.2,3.3,2.25,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.73,2.0,3.1,1.35,1.65,2.2,10.0,8.0,11.0,21.0,10.0,6.5,9.5,19.0,15.0,12.0,13.0,29.0,34.0,26.0,34.0,41.0,201.0
lSX4CDlK,10/09/2023,07:00,SPAIN - PRIMERA RFEF,Merida AD,Melilla,GROUP 2 ,1.91,3.1,4.0,1.5,2.5,1.07,7.5,1.4,2.75,2.3,1.6,4.33,1.2,8.0,1.06,2.0,1.73,1.98,1.83,1.24,3.9,7.5,10.0,19.0,41.0,6.0,6.5,15.0,41.0,8.5,9.5,17.0,41.0,17.0,19.0,34.0,67.0,67.0
0hxBjWR0,10/09/2023,07:00,SPAIN - PRIMERA RFEF,Baleares,Malaga,GROUP 2 ,2.55,3.1,2.63,1.5,2.5,1.07,7.5,1.44,2.63,2.35,1.57,4.33,1.2,8.0,1.06,2.0,1.73,2.6,1.48,1.48,2.6,7.5,7.5,12.0,26.0,7.0,6.5,11.0,23.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,67.0,67.0
QZqbgYsr,10/09/2023,07:00,SPAIN - PRIMERA RFEF,Atl. Madrid B,Ceuta,GROUP 2 ,2.25,3.0,3.2,1.53,2.38,1.08,7.0,1.44,2.63,2.4,1.53,4.33,1.2,8.5,1.05,2.1,1.67,2.25,1.63,1.33,3.3,7.0,8.5,15.0,34.0,6.5,6.0,13.0,34.0,9.5,10.0,17.0,41.0,21.0,21.0,41.0,67.0,67.0
8fcWcEZQ,10/09/2023,07:00,SPAIN - PRIMERA RFEF,Alcoyano,UD Ibiza,GROUP 2 ,2.38,3.2,2.63,1.5,2.5,1.07,7.5,1.44,2.63,2.35,1.57,4.33,1.2,8.0,1.06,2.0,1.73,2.38,1.55,1.45,2.68,7.5,7.5,13.0,29.0,7.0,6.5,11.0,26.0,11.0,11.0,19.0,41.0,23.0,23.0,41.0,67.0,67.0
QRwf4UnU,10/09/2023,07:00,SPAIN - PRIMERA RFEF,SD Logrones,Sestao,GROUP 1 ,2.0,3.0,3.75,1.57,2.25,1.1,6.5,1.5,2.5,2.5,1.5,4.5,1.17,8.5,1.05,2.2,1.62,2.05,1.75,1.26,3.7,6.5,8.5,17.0,41.0,5.5,6.5,15.0,41.0,8.5,10.0,21.0,51.0,17.0,21.0,41.0,81.0,67.0
2mVLaleo,10/09/2023,07:00,SPAIN - PRIMERA RFEF,R. Sociedad B,Unionistas,GROUP 1 ,2.0,3.1,3.75,1.53,2.38,1.1,6.5,1.5,2.5,2.5,1.5,4.5,1.17,8.5,1.05,2.2,1.62,2.0,1.8,1.25,3.8,6.5,9.0,19.0,41.0,5.5,6.5,15.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,67.0
hEun6jIH,10/09/2023,07:00,SPAIN - PRIMERA RFEF,Fuenlabrada,Lugo,GROUP 1 ,2.25,3.1,3.1,1.5,2.5,1.08,7.0,1.44,2.63,2.35,1.57,4.33,1.2,8.0,1.06,2.0,1.73,2.3,1.6,1.38,3.0,7.5,8.0,15.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,67.0,67.0
ttZfIdAR,10/09/2023,08:00,PORTUGAL - TAÇA DE PORTUGAL,Guadalupe,Fabril do Barreiro,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSSHNin7,10/09/2023,10:00,PORTUGAL - TAÇA DE PORTUGAL,AD Fafe,Felgueiras,1/128-FINALS,2.88,3.6,2.05,1.47,2.52,1.04,7.8,1.35,2.88,2.15,1.67,3.72,1.22,7.3,1.05,1.87,1.89,,,,,9.5,7.0,9.5,19.0,8.0,7.5,9.5,19.0,15.0,11.0,19.0,34.0,34.0,26.0,34.0,67.0,201.0
bPBtnVbm,10/09/2023,10:00,URUGUAY - PRIMERA DIVISION,CA Cerro,River Plate,CLAUSURA ,2.5,3.1,2.8,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.0,1.73,2.6,1.48,1.45,2.68,7.0,7.0,12.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,67.0,201.0
YBZ2snwt,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Real SC,Olivais e Moscavide,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0Z8PDHf,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Pero Pinheiro,Caldas,1/128-FINALS,3.0,3.5,2.0,1.35,3.05,1.01,10.0,1.23,3.62,1.8,2.0,2.88,1.35,5.25,1.11,1.65,2.18,,,,,12.0,8.5,11.0,19.0,11.0,7.0,9.0,17.0,17.0,11.0,15.0,23.0,34.0,23.0,29.0,41.0,201.0
l8TVz2MN,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Padernense,Serpa,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpvhP4NB,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Mondinense,CDC Montalegre,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6PXAuQ7h,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Lusitano GC,Industria,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tMlmQp85,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Lusitano FCV,Tocha,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rkLMDGIr,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Rebordelo,Os Sandinenses,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EggYVFvR,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Alverca,CF Os Gavionenses,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lndMYHf8,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Lusitania FC,Regua,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMF3oevE,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Alqueidao,CD Torres Novas,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KScpfPMo,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Rebordosa,Lobao,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zqWnKIuF,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Amiense,SB Castelo Branco,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KzW0RZnr,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Amora,Vitoria FC Pico,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z3fUWePK,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Atletico SC,CDR Quarteirense,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsIwAYH7,10/09/2023,11:00,PORTUGAL - TAÇA DE PORTUGAL,Castrense,Penedo Gordo,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
