Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
Ktw5b9GF,13/12/2023,05:30,INDIA - I-LEAGUE,Namdhari,Mohammedan,ROUND 10,6.5,4.7,1.38,1.2,4.0,1.01,16.0,1.19,3.7,1.4,2.55,1.93,1.7,2.95,1.3,1.57,2.12,,,,,18.5,10.5,8.75,10.5,24.0,10.0,8.5,10.25,50.0,20.0,15.5,18.5,150.0,60.0,45.0,50.0,300.0
xp4RTBh6,13/12/2023,07:00,MALTA - PREMIER LEAGUE,Gudja,Birkirkara,ROUND 10,7.1,4.1,1.42,1.42,2.47,1.05,7.85,1.32,2.82,1.93,1.7,3.2,1.25,6.5,1.1,2.22,1.52,,,,,9.0,5.4,5.7,8.5,15.0,8.25,8.75,13.5,45.0,24.0,26.0,40.0,175.0,100.0,110.0,175.0,201.0
WKf4ZA4J,13/12/2023,08:00,INDONESIA - LIGA 1,Persebaya,Persis Solo,ROUND 18,2.1,3.35,3.2,1.32,3.1,1.01,11.5,1.22,3.4,1.65,1.98,2.55,1.39,4.9,1.13,1.55,2.15,1.98,1.75,,,11.75,11.25,18.0,45.0,9.25,6.7,11.0,26.0,11.5,8.5,12.0,30.0,21.0,15.5,22.0,45.0,300.0
6FhzIKMm,13/12/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Sanat Naft,Gol Gohar,ROUND 5,3.7,2.75,2.25,1.65,2.15,1.13,5.1,1.53,2.32,2.57,1.45,4.65,1.16,8.0,1.05,2.1,1.65,,,1.62,2.2,5.1,5.5,9.5,23.0,8.0,5.5,9.5,23.0,18.5,13.0,17.0,45.0,60.0,40.0,55.0,110.0,
6goCjgYL,13/12/2023,09:00,SLOVENIA - PRVA LIGA,Rogaska,Aluminij,ROUND 17,2.52,3.25,2.65,1.44,2.62,1.06,7.1,1.31,3.15,1.95,1.8,3.2,1.31,5.5,1.11,1.72,2.0,2.3,1.57,,,7.1,8.75,13.5,30.0,8.25,6.2,9.75,22.0,12.5,9.5,13.5,30.0,27.0,21.0,30.0,60.0,450.0
ngvbxcd7,13/12/2023,10:00,UGANDA - PREMIER LEAGUE,Maroons,Vipers,ROUND 11,3.35,2.82,2.2,1.55,2.05,1.08,6.1,1.5,2.25,2.54,1.43,5.05,1.12,11.0,1.01,2.14,1.67,,,,,6.0,5.0,7.8,17.0,6.2,5.0,7.8,17.0,13.0,10.5,14.5,30.0,37.0,30.0,45.0,80.0,101.0
hWvfwws1,13/12/2023,10:00,UGANDA - PREMIER LEAGUE,Villa,Gadaffi,ROUND 11,1.7,3.4,4.45,1.4,2.42,1.02,10.0,1.22,3.8,1.9,1.75,3.2,1.3,6.5,1.08,1.87,1.89,1.78,1.82,,,9.0,10.0,20.0,60.0,5.6,5.8,12.0,35.0,6.6,6.9,13.0,37.0,11.0,11.5,21.0,55.0,400.0
Gz3VSV7C,13/12/2023,10:00,MALTA - PREMIER LEAGUE,Hamrun,Gzira,ROUND 10,1.75,3.45,4.4,1.45,2.4,1.06,7.42,1.35,2.7,2.02,1.62,3.35,1.23,7.0,1.08,1.93,1.7,,,,,8.5,10.75,23.0,75.0,5.9,6.8,15.0,50.0,7.4,8.5,18.0,60.0,13.5,15.5,32.0,100.0,1000.0
pvc3hF39,13/12/2023,11:00,SLOVENIA - PRVA LIGA,Celje,Koper,ROUND 17,1.57,3.95,5.4,1.38,2.82,1.05,7.9,1.25,3.55,1.78,1.98,2.8,1.38,4.8,1.15,1.82,1.88,1.6,2.27,,,7.9,14.5,32.0,100.0,7.1,7.6,17.0,55.0,7.5,8.0,16.5,55.0,11.25,12.0,25.0,75.0,600.0
Ghnrtpoo,13/12/2023,11:00,CAMEROON - ELITE ONE,Union Douala,Colombe,ROUND 11,2.59,3.06,2.57,1.48,2.47,1.07,6.7,1.39,2.67,2.25,1.59,4.1,1.18,11.0,1.01,1.9,1.86,,,,,6.0,7.5,15.0,46.0,5.5,5.5,12.0,36.0,8.5,8.5,15.0,61.0,17.0,17.0,36.0,81.0,101.0
W4QuVSPt,13/12/2023,11:30,INDIA - ISL,Chennaiyin,Bengaluru FC,-,2.4,3.4,2.8,1.36,3.0,1.05,11.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,1.67,2.1,2.35,1.58,1.43,2.75,11.0,10.0,15.0,29.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,23.0,19.0,26.0,41.0,151.0
KCHL6sz8,13/12/2023,13:00,TUNISIA - LIGUE PROFESSIONNELLE 1,Esperance Tunis,US Tataouine,ROUND 9,1.16,6.4,16.5,1.33,3.05,1.04,8.5,1.21,3.95,1.65,2.15,2.55,1.45,4.25,1.18,2.85,1.37,,,,,8.5,35.0,150.0,900.0,6.3,14.5,60.0,400.0,5.0,11.25,50.0,250.0,5.7,13.0,55.0,350.0,201.0
ngxxcNL9,13/12/2023,13:00,CZECH REPUBLIC - FORTUNA:LIGA,Ceske Budejovice,Hradec Kralove,ROUND 17,2.2,3.3,3.25,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.0,1.36,6.0,1.13,1.67,2.1,2.15,1.68,1.35,3.1,11.0,11.0,17.0,34.0,8.5,6.5,12.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,26.0,41.0,151.0
