Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
fuHPMP7d,26/09/2023,09:00,ARMENIA - PREMIER LEAGUE,West Armenia,Noah,ROUND 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4CHCgMUN,26/09/2023,10:00,SERBIA - SUPER LIGA,Radnicki 1923,Radnik,ROUND 9,2.02,3.15,3.75,1.55,2.37,1.1,6.0,1.44,2.6,2.3,1.57,4.0,1.2,7.0,1.07,2.02,1.72,1.98,1.78,,,7.0,9.5,19.0,51.0,6.0,6.0,13.0,36.0,8.5,8.5,15.0,51.0,17.0,18.0,36.0,101.0,201.0
6qY2Srmg,26/09/2023,10:00,EGYPT - PREMIER LEAGUE,Baladiyat El Mahalla,Smouha,ROUND 2,2.35,3.0,3.05,1.55,2.15,1.07,6.45,1.47,2.32,2.35,1.47,4.0,1.16,9.4,1.01,2.02,1.62,,,,,6.5,8.0,14.0,41.0,6.5,5.5,11.0,26.0,10.0,9.5,15.0,46.0,23.0,21.0,36.0,101.0,201.0
6q6uarHI,26/09/2023,11:00,BULGARIA - PARVA LIGA,Beroe,CSKA 1948 Sofia,ROUND 11,6.0,3.5,1.65,1.44,2.63,1.08,8.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,2.1,1.67,5.5,1.15,2.25,1.63,8.0,6.0,7.0,12.0,13.0,7.0,9.0,15.0,29.0,19.0,19.0,34.0,67.0,51.0,51.0,67.0,351.0
nHUdHwrM,26/09/2023,11:15,ESTONIA - MEISTRILIIGA,Kuressaare,Kalju,ROUND 29,5.1,4.25,1.47,1.27,3.42,1.01,14.0,1.14,4.55,1.52,2.22,2.22,1.52,3.98,1.19,1.65,2.18,,,,,14.0,6.5,6.5,8.5,17.0,7.5,6.0,8.5,26.0,15.0,12.0,15.0,81.0,41.0,36.0,51.0,201.0
QLI8f2FH,26/09/2023,12:00,SERBIA - SUPER LIGA,Radnicki Nis,Zeleznicar Pancevo,ROUND 9,1.75,3.6,4.35,1.4,2.75,1.06,7.5,1.28,3.4,1.83,1.91,2.95,1.35,5.0,1.13,1.78,1.93,1.72,2.05,,,10.0,13.0,23.0,56.0,6.5,6.5,14.0,34.0,8.0,7.5,13.0,41.0,13.0,13.0,23.0,61.0,201.0
feeeSdZI,26/09/2023,12:00,IRAN - PERSIAN GULF PRO LEAGUE,Paykan,Persepolis,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6X72zfRu,26/09/2023,12:30,IRAN - PERSIAN GULF PRO LEAGUE,Sanat Naft,Malavan,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EcPnadPR,26/09/2023,13:00,BELARUS - VYSSHAYA LIGA,BATE,FC Gomel,ROUND 16,1.64,3.9,4.98,1.36,2.99,1.01,9.7,1.24,3.48,1.83,1.94,2.98,1.32,5.5,1.1,1.82,1.94,,,,,,,,,,,,,,,,,,,,,
l8N7R22a,26/09/2023,13:00,EGYPT - PREMIER LEAGUE,Future FC,El Daklyeh,ROUND 2,1.78,3.25,4.55,1.47,2.32,1.04,7.8,1.36,2.67,2.05,1.6,3.4,1.23,7.4,1.04,1.91,1.7,1.75,1.98,,,8.0,11.0,23.0,67.0,6.0,6.5,14.0,41.0,7.5,8.0,15.0,61.0,14.0,15.0,31.0,101.0,201.0
