Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
61aqoata,28/11/2023,05:30,INDIA - I-LEAGUE,Real Kashmir,Inter Kashi,ROUND 7,2.05,3.35,3.3,1.4,2.5,1.02,8.6,1.3,2.92,1.93,1.75,3.05,1.28,6.45,1.07,1.75,1.87,1.98,1.75,,,9.5,9.75,17.5,45.0,7.3,6.5,11.75,30.0,9.75,8.75,14.5,37.0,18.5,16.5,28.0,70.0,600.0
n9fwiJ32,28/11/2023,07:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Gagra,Samtredia,ROUND 35,2.4,3.1,2.7,1.35,2.94,1.02,9.9,1.24,3.48,1.72,1.88,2.93,1.33,5.8,1.1,1.63,2.22,,,,,10.5,8.25,12.5,26.0,8.0,5.5,8.25,17.5,11.0,7.7,9.75,21.0,21.0,15.0,19.0,35.0,200.0
K22iTFBe,28/11/2023,07:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Samgurali,Dila Gori,ROUND 35,3.43,3.48,1.95,1.33,3.04,1.01,10.5,1.22,3.65,1.76,1.98,2.79,1.36,5.4,1.12,1.64,2.2,,,,,9.5,7.0,8.5,14.0,9.5,5.5,6.5,12.0,15.0,9.5,10.0,19.0,36.0,23.0,26.0,41.0,201.0
Sp1QFcyh,28/11/2023,09:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Jedinstvo,Petrovac,ROUND 17,2.75,3.05,2.52,1.44,2.42,1.04,8.4,1.31,2.87,1.93,1.7,3.1,1.27,7.2,1.06,1.7,1.93,,,,,8.75,8.25,12.5,28.0,8.5,5.9,9.5,21.0,14.0,10.0,13.0,30.0,32.0,24.0,32.0,60.0,450.0
nJcVFCxo,28/11/2023,09:30,ALBANIA - SUPERLIGA,Laci,Egnatia,ROUND 14,2.7,3.2,2.35,1.42,2.35,1.03,8.8,1.33,2.93,2.0,1.65,3.56,1.23,6.5,1.08,1.8,1.96,,,,,8.5,6.3,9.0,18.5,6.8,5.5,8.0,16.5,10.75,8.75,12.5,26.0,24.0,19.0,28.0,60.0,450.0
dluMxzpb,28/11/2023,09:30,ALBANIA - SUPERLIGA,Kukesi,Skenderbeu,ROUND 14,2.2,3.2,2.92,1.44,2.3,1.05,7.9,1.35,2.84,2.07,1.6,3.74,1.21,7.5,1.06,1.84,1.92,,,,,8.25,6.9,11.5,27.0,5.8,5.5,9.25,22.0,8.25,7.8,13.0,32.0,16.5,15.5,26.0,65.0,500.0
QagsjwJ8,28/11/2023,10:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Telavi,Saburtalo Tbilisi,ROUND 35,2.3,3.35,2.65,1.33,3.04,1.01,11.0,1.22,3.65,1.72,1.9,2.79,1.36,5.3,1.12,1.6,2.27,,,,,11.25,8.5,12.0,24.0,7.8,5.8,8.5,17.0,10.25,7.8,10.5,21.0,19.0,14.5,19.5,37.0,200.0
Iy3mpJe5,28/11/2023,10:30,INDIA - I-LEAGUE,Rajasthan United,Aizawl,ROUND 7,4.05,3.65,1.75,1.32,3.22,1.01,13.8,1.22,3.45,1.65,1.98,2.52,1.4,4.65,1.14,1.62,2.02,,,1.93,1.78,12.0,8.25,9.25,15.0,13.0,7.2,8.0,13.0,24.0,13.5,13.5,22.0,65.0,37.0,37.0,55.0,400.0
KrGzgW3b,28/11/2023,11:00,ARMENIA - PREMIER LEAGUE,Shirak Gyumri,Pyunik Yerevan,ROUND 18,10.25,5.5,1.2,1.24,3.65,1.01,13.5,1.11,5.15,1.43,2.54,2.02,1.62,3.42,1.25,2.01,1.76,,,,,16.0,7.4,5.7,6.3,24.0,10.25,7.9,8.75,65.0,27.0,20.0,22.0,250.0,100.0,75.0,80.0,500.0
riCfkgUD,28/11/2023,11:00,EGYPT - PREMIER LEAGUE,Pyramids,El Ismaily,ROUND 7,1.44,4.15,6.6,1.4,2.55,1.01,9.8,1.26,3.2,1.8,1.88,2.77,1.33,5.5,1.1,1.98,1.65,,,,,10.75,16.5,40.0,150.0,6.3,8.25,21.0,80.0,6.4,8.25,20.0,75.0,9.25,12.0,29.0,110.0,900.0
bg1eSZQ1,28/11/2023,12:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Dinamo Tbilisi,Dinamo Batumi,ROUND 35,2.41,3.56,2.46,1.23,3.7,1.01,14.0,1.13,5.0,1.54,2.25,2.4,1.52,4.1,1.18,1.47,2.6,,,,,13.0,10.0,12.0,21.0,10.0,6.0,7.5,13.0,13.0,8.0,8.5,15.0,23.0,14.0,15.0,26.0,126.0
WChCNOC3,28/11/2023,12:00,ROMANIA - LIGA 2,Concordia,Unirea Slobozia,ROUND 14,2.0,3.15,3.85,1.57,2.3,1.11,5.7,1.5,2.42,2.42,1.5,4.35,1.18,7.5,1.06,2.15,1.62,1.95,1.78,,,5.7,8.5,18.5,60.0,5.5,6.2,14.0,45.0,8.0,9.25,19.5,60.0,17.0,19.5,40.0,120.0,101.0
Agz2Xv8I,28/11/2023,12:00,ALBANIA - SUPERLIGA,Teuta,Vllaznia,ROUND 14,2.5,3.0,2.65,1.47,2.22,1.05,7.7,1.38,2.71,2.12,1.57,4.0,1.19,7.5,1.05,1.88,1.88,,,,,7.6,6.2,10.25,23.0,6.2,5.2,8.5,20.0,9.75,8.25,12.5,30.0,21.0,18.0,28.0,60.0,450.0
xvDnUedk,28/11/2023,12:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Torpedo Kutaisi,Shukura,ROUND 35,1.08,8.5,15.0,1.07,6.8,70.0,67.0,1.02,12.5,1.12,5.4,1.62,2.02,1.7,1.91,1.7,2.1,,,,,45.0,80.0,175.0,600.0,19.5,23.0,55.0,175.0,10.5,12.5,27.0,90.0,8.25,9.75,21.0,65.0,250.0
lMW0H6E6,28/11/2023,12:00,MOROCCO - BOTOLA PRO,FAR Rabat,Wydad,ROUND 10,2.05,3.0,3.4,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.1,1.67,2.1,1.7,1.3,3.45,7.0,8.5,17.0,41.0,6.0,6.0,13.0,34.0,9.0,9.5,19.0,41.0,19.0,21.0,41.0,67.0,101.0
tnYBQ9iD,28/11/2023,14:00,EGYPT - PREMIER LEAGUE,Al Ahly,Smouha,ROUND 7,1.3,4.85,8.5,1.3,3.34,13.6,1.01,1.2,3.65,1.6,2.05,2.42,1.44,3.7,1.19,1.98,1.65,,,,,13.0,23.0,60.0,250.0,7.0,9.75,27.0,110.0,6.2,8.75,23.0,90.0,7.9,11.0,29.0,110.0,900.0
AFgSw1en,28/11/2023,14:30,ITALY - SERIE B,Como,Lecco,ROUND 3,1.6,4.0,5.5,1.36,3.0,1.04,13.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.95,1.8,1.58,2.35,1.17,5.0,11.0,13.0,29.0,51.0,6.5,7.5,17.0,41.0,7.0,8.5,19.0,41.0,11.0,13.0,29.0,51.0,351.0
