Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
EXeC6M9H,15/08/2023,07:00,SOUTH KOREA - K LEAGUE 2,Gimcheon Sangmu,Seoul E-Land,ROUND 26,1.6,3.8,5.0,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.8,1.91,1.6,2.3,1.17,5.0,12.0,15.0,29.0,51.0,7.5,7.5,17.0,41.0,8.0,8.5,15.0,41.0,12.0,13.0,23.0,51.0,201.0
xUijnUHg,15/08/2023,07:00,PORTUGAL - LIGA PORTUGAL 2,Oliveirense,Feirense,ROUND 1,2.4,3.2,2.63,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.83,1.83,2.43,1.53,1.45,2.68,9.5,8.5,13.0,29.0,8.0,6.5,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,29.0,51.0,251.0
OtOukfvp,15/08/2023,07:30,SOUTH KOREA - K LEAGUE 2,Busan,Jeonnam,ROUND 26,1.91,3.4,3.6,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.0,1.13,1.73,2.0,1.93,1.88,1.26,3.7,11.0,12.0,21.0,41.0,8.0,6.5,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,26.0,41.0,201.0
SWDXNc18,15/08/2023,12:00,UZBEKISTAN - SUPER LEAGUE,Nasaf Qarshi,Pakhtakor,ROUND 11,2.12,3.17,3.53,1.51,2.39,1.06,6.75,1.43,2.54,2.4,1.53,4.45,1.15,8.8,1.02,2.02,1.75,,,,,,,,,,,,,,,,,,,,,
MLeOlwgd,15/08/2023,12:00,FINLAND - VEIKKAUSLIIGA,SJK,KTP,-,1.4,4.5,6.5,1.33,3.25,1.03,15.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.95,1.8,1.43,2.75,1.13,6.0,13.0,17.0,34.0,81.0,7.5,9.0,19.0,51.0,7.0,8.5,19.0,41.0,9.5,12.0,26.0,51.0,301.0
GppVCYvi,15/08/2023,12:30,IRAN - PERSIAN GULF PRO LEAGUE,Paykan,Gol Gohar,ROUND 2,3.29,3.04,2.24,1.55,2.3,1.07,6.35,1.52,2.49,2.48,1.45,4.85,1.13,9.7,1.01,2.09,1.71,,,,,5.5,5.5,8.0,18.0,6.5,5.0,8.0,17.0,13.0,10.0,14.0,34.0,36.0,31.0,46.0,91.0,201.0
Mk3KjeiT,15/08/2023,13:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Saburtalo Tbilisi,Shukura,ROUND 21,1.26,5.65,9.15,1.21,3.9,1.01,14.9,1.12,5.4,1.45,2.55,2.11,1.71,3.2,1.3,1.85,1.91,,,,,18.0,26.0,61.0,176.0,7.0,10.0,26.0,81.0,5.5,6.5,15.0,76.0,6.5,8.0,17.0,61.0,201.0
zZhh5MLp,15/08/2023,13:30,IRAN - PERSIAN GULF PRO LEAGUE,Aluminium Arak,Esteghlal Khuzestan,ROUND 2,2.13,2.83,3.9,1.69,2.05,1.12,5.0,1.75,2.05,3.14,1.29,6.6,1.06,11.5,1.01,2.51,1.5,,,,,4.5,5.0,9.5,26.0,5.5,5.0,10.0,26.0,10.0,10.0,18.0,61.0,26.0,31.0,61.0,151.0,201.0
6LHZ3H8i,15/08/2023,13:30,CHILE - PRIMERA DIVISION,Nublense,Union La Calera,ROUND 21,2.4,3.3,3.0,1.44,2.63,1.06,10.0,1.3,3.4,2.05,1.75,3.5,1.29,7.0,1.1,1.8,1.91,2.35,1.58,1.4,2.85,9.5,9.0,15.0,29.0,8.0,6.0,11.0,23.0,11.0,9.5,15.0,34.0,23.0,21.0,29.0,51.0,251.0
dKk1iB7O,15/08/2023,13:30,ARGENTINA - PRIMERA NACIONAL,Estudiantes Rio Cuarto,Alvarado,ROUND 29,1.95,3.2,4.33,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.2,1.62,2.03,1.83,1.25,3.8,6.5,8.5,19.0,41.0,5.5,6.5,15.0,41.0,8.0,9.5,21.0,51.0,17.0,21.0,41.0,81.0,201.0
