Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
rajH8kzo,10/12/2023,01:00,AUSTRALIA - A-LEAGUE,Adelaide United,Brisbane Roar,ROUND 7,2.25,4.0,2.8,1.22,4.0,1.02,19.0,1.13,6.0,1.4,2.88,2.0,1.8,3.4,1.33,1.4,2.75,2.15,1.68,1.45,2.68,23.0,17.0,19.0,29.0,15.0,8.5,11.0,19.0,15.0,10.0,11.0,21.0,23.0,15.0,17.0,29.0,81.0
KGZaXYCo,10/12/2023,03:00,AUSTRALIA - A-LEAGUE,WS Wanderers,Melbourne Victory,ROUND 7,2.45,3.6,2.6,1.3,3.4,1.03,15.0,1.2,4.5,1.65,2.2,2.63,1.5,4.5,1.2,1.57,2.25,2.38,1.55,1.5,2.5,15.0,11.0,15.0,29.0,11.0,7.0,10.0,19.0,13.0,9.5,12.0,23.0,23.0,17.0,23.0,41.0,126.0
jPozIHRc,10/12/2023,04:00,HONG KONG - PREMIER LEAGUE,Tai Po,Lee Man Warriors,ROUND 10,5.1,4.45,1.5,1.26,3.5,1.01,14.0,1.16,4.5,1.47,2.32,2.15,1.55,3.35,1.23,1.6,2.05,,,,,17.0,9.5,8.5,11.25,19.0,9.25,8.25,11.0,35.0,17.0,15.0,20.0,90.0,45.0,40.0,55.0,350.0
QqNSrCw2,10/12/2023,05:00,INDONESIA - LIGA 1,Madura United,Barito Putera,ROUND 22,2.18,3.25,3.1,1.4,2.55,1.02,9.2,1.28,3.05,1.88,1.82,2.92,1.3,5.95,1.08,1.65,1.98,,,,,10.0,9.5,16.0,40.0,8.0,6.4,11.0,27.0,11.0,8.75,13.5,35.0,21.0,17.0,26.0,60.0,450.0
lrMg1BWd,10/12/2023,05:30,INDIA - I-LEAGUE,Lajong,Aizawl,ROUND 10,1.88,3.55,3.6,1.31,3.28,1.01,11.9,1.21,3.55,1.62,2.02,2.47,1.42,4.6,1.14,1.57,2.12,1.85,1.85,,,12.5,12.5,21.0,55.0,9.0,7.1,12.0,30.0,10.5,8.25,12.5,32.0,17.5,13.5,21.0,50.0,300.0
659DrlVt,10/12/2023,06:00,GEORGIA - CRYSTALBET EROVNULI LIGA,FC Gareji Sagarejo,Samtredia,RELEGATION ,2.5,3.25,2.47,1.32,3.1,1.04,9.0,1.2,3.84,1.65,1.98,2.71,1.38,5.1,1.13,1.57,2.34,,,,,11.5,8.25,11.25,22.0,8.75,5.8,8.0,16.0,12.0,8.0,9.75,20.0,23.0,15.5,18.5,35.0,175.0
6qx6Ycwi,10/12/2023,07:00,VIETNAM - V.LEAGUE 1,Quang Nam,Hong Linh Ha Tinh,ROUND 5,2.15,3.5,2.92,1.33,3.04,10.5,1.04,1.23,3.4,1.7,1.93,2.6,1.38,5.0,1.12,1.6,2.07,,,,,12.0,11.0,16.5,35.0,9.0,6.9,10.5,23.0,11.5,8.75,13.0,28.0,21.0,16.5,24.0,50.0,350.0
UJ0JVXNg,10/12/2023,07:00,MALTA - PREMIER LEAGUE,Marsaxlokk,Santa Lucia,ROUND 10,1.47,3.9,6.5,1.44,2.42,1.06,7.4,1.34,2.77,1.98,1.65,3.25,1.24,7.0,1.08,2.15,1.55,1.75,1.95,,,8.5,13.5,37.0,150.0,5.4,7.8,22.0,90.0,6.0,8.5,24.0,100.0,9.5,13.5,37.0,150.0,900.0
E7OcE8E4,10/12/2023,07:00,ANDORRA - PRIMERA DIVISIÓ,Atletic America,Carroi,ROUND 11,2.67,3.5,2.22,1.28,3.34,,,1.16,4.3,1.57,2.1,2.45,1.46,4.3,1.16,1.5,2.51,,,,,13.5,8.75,10.75,18.5,10.0,6.3,7.8,13.5,13.5,8.5,9.75,17.5,26.0,16.0,18.5,32.0,150.0
IDG959m4,10/12/2023,07:00,ARMENIA - PREMIER LEAGUE,West Armenia,Alashkert,ROUND 20,8.5,4.9,1.27,1.2,4.0,1.01,23.0,1.1,6.0,1.57,2.12,1.93,1.7,3.25,1.29,1.75,2.03,,,1.87,1.75,18.0,8.25,6.5,7.4,26.0,9.25,7.4,8.5,60.0,22.0,14.5,17.0,175.0,65.0,45.0,45.0,250.0
