Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
YDpSLrDm,13/11/2023,08:00,INDIA - I-LEAGUE,TRAU FC,Gokulam,ROUND 4,5.0,3.95,1.57,1.29,3.4,1.03,12.8,1.19,3.7,1.57,2.1,2.37,1.45,3.75,1.19,1.65,2.0,,,1.95,1.75,13.5,8.25,8.25,12.0,16.5,8.0,8.0,11.5,32.0,16.0,14.5,21.0,90.0,45.0,45.0,55.0,400.0
C4qWK2Sg,13/11/2023,10:30,INDIA - I-LEAGUE,Rajasthan United,Churchill Brothers,ROUND 4,3.85,3.35,1.88,1.36,2.99,1.01,9.9,1.24,3.25,1.75,1.91,2.7,1.36,5.35,1.1,1.62,2.02,,,1.87,1.85,10.75,7.8,9.5,16.5,12.5,6.6,8.0,14.5,23.0,12.5,13.0,23.0,60.0,35.0,35.0,50.0,350.0
xtfgtF7q,13/11/2023,12:00,GHANA - PREMIER LEAGUE,Aduana,Bibiani Gold Stars,ROUND 10,1.6,3.45,5.2,1.47,2.22,,,1.41,2.6,2.2,1.53,4.25,1.17,,,2.23,1.62,,,,,7.3,9.0,22.0,75.0,4.45,6.1,15.0,50.0,5.4,7.4,18.0,60.0,9.0,12.5,30.0,110.0,
8tUaaxiB,13/11/2023,12:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Mornar Bar,Rudar,ROUND 16,1.23,5.7,10.0,1.4,2.52,1.03,10.5,1.33,2.8,1.45,2.37,3.2,1.25,4.4,1.17,2.15,1.55,1.75,1.98,,,8.75,14.0,40.0,175.0,5.5,7.9,23.0,100.0,6.0,8.5,23.0,100.0,9.25,13.5,37.0,150.0,101.0
SApLqPka,13/11/2023,12:30,IVORY COAST - LIGUE 1,Korhogo,SOL,ROUND 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vN7d6NsT,13/11/2023,12:30,ROMANIA - LIGA 2,Steaua Bucuresti,Csikszereda M. Ciuc,ROUND 13,1.82,3.35,4.35,1.5,2.5,1.08,6.5,1.38,2.82,2.15,1.65,3.6,1.25,6.3,1.09,1.95,1.75,1.78,1.95,,,6.5,10.0,23.0,75.0,6.1,6.5,14.5,50.0,7.9,8.25,17.0,60.0,14.5,15.5,32.0,100.0,900.0
jyC8ftaH,13/11/2023,13:30,SENEGAL - LIGUE 1,Generation F.,Jamono Fatick,ROUND 3,1.83,3.05,4.2,1.57,2.02,1.09,5.8,1.53,2.18,2.67,1.39,5.4,1.1,9.1,1.03,2.35,1.56,,,,,6.0,6.9,16.0,55.0,4.2,5.6,13.0,40.0,6.0,7.9,18.5,60.0,11.75,15.5,37.0,120.0,
COT7IiwB,13/11/2023,14:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Velez Mostar,Zrinjski,ROUND 14,3.55,3.2,2.02,1.44,2.42,1.04,8.5,1.33,2.8,1.98,1.65,3.2,1.26,7.3,1.06,1.78,1.83,,,1.75,1.98,8.75,6.9,9.5,18.5,9.5,6.2,8.5,16.5,18.5,12.0,15.0,29.0,50.0,35.0,45.0,75.0,600.0
MNlJQJ23,13/11/2023,15:00,IVORY COAST - LIGUE 1,Mouna,Zoman,ROUND 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h6LUUFhp,13/11/2023,15:00,POLAND - EKSTRAKLASA,Ruch Chorzow,Radomiak Radom,ROUND 15,2.8,3.25,2.55,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,3.4,1.3,7.0,1.1,1.7,2.05,2.68,1.45,1.5,2.5,10.0,9.0,13.0,26.0,9.5,6.0,10.0,21.0,13.0,10.0,13.0,29.0,29.0,21.0,29.0,41.0,201.0
MPau14ch,13/11/2023,15:00,DENMARK - 1ST DIVISION,Hobro,Hillerod,ROUND 16,2.4,3.25,3.1,1.4,2.75,1.06,10.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.67,2.1,2.35,1.58,1.38,3.0,10.0,10.0,15.0,29.0,8.5,6.0,11.0,23.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,201.0
Qwnm0aXi,13/11/2023,15:30,ROMANIA - LIGA 1,UTA Arad,Otelul,ROUND 16,2.45,3.0,2.75,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,13.0,1.04,2.1,1.67,2.5,1.5,1.43,2.75,7.0,7.0,13.0,29.0,6.5,6.0,11.0,29.0,11.0,11.0,19.0,41.0,26.0,26.0,41.0,67.0,1250.0
ChNk3Syq,13/11/2023,15:30,ARGENTINA - PRIMERA NACIONAL,Quilmes,Dep. Riestra,PROMOTION ,2.3,3.2,3.3,1.53,2.38,1.08,7.5,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.0,1.73,2.3,1.6,1.38,3.0,7.5,8.0,15.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,41.0,67.0,1000.0
Gf7OQfPF,13/11/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Royal Pari,Vaca Diez,ROUND 30,1.45,4.2,8.0,1.3,3.4,1.04,13.0,1.18,4.5,1.53,2.4,2.5,1.5,4.5,1.18,1.67,2.1,,,,,17.0,23.0,41.0,67.0,9.5,8.5,21.0,41.0,8.5,8.5,13.0,41.0,11.0,11.0,21.0,41.0,151.0
8f1EHXx8,13/11/2023,16:30,ITALY - SERIE C,Picerno,Potenza,GROUP C ,1.9,3.2,4.2,1.52,2.42,1.09,6.2,1.4,2.75,2.2,1.62,3.75,1.23,6.5,1.08,1.95,1.75,1.87,1.88,,,6.2,9.75,22.0,70.0,6.1,6.2,14.0,45.0,8.25,8.5,16.5,55.0,16.0,16.5,32.0,90.0,900.0
KU2PtEQ1,13/11/2023,16:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Coleraine,Glentoran,ROUND 16,2.9,3.55,2.22,1.34,2.9,1.04,8.25,1.23,3.75,1.7,2.07,2.65,1.42,4.5,1.17,1.6,2.22,,,1.65,2.15,8.25,9.25,12.0,22.0,11.25,7.0,9.0,16.5,16.5,10.5,12.5,23.0,35.0,22.0,27.0,45.0,300.0
U32AIDN1,13/11/2023,16:45,ITALY - SERIE C,Juve Stabia,Foggia,GROUP C ,2.15,3.15,3.4,1.55,2.35,1.1,5.9,1.45,2.55,2.32,1.53,4.15,1.19,7.2,1.06,2.05,1.7,2.07,1.7,1.53,2.4,5.9,7.9,16.0,45.0,6.0,6.1,12.5,37.0,9.0,9.25,18.0,55.0,19.5,20.0,37.0,110.0,900.0
faqmptCc,13/11/2023,16:45,ITALY - SERIE C,Pro Vercelli,Novara,GROUP A ,2.0,3.3,3.6,1.52,2.45,1.09,6.3,1.42,2.67,2.22,1.62,3.85,1.22,6.7,1.07,2.0,1.72,1.95,1.78,,,6.3,9.0,17.5,50.0,6.1,6.4,13.0,37.0,8.5,9.0,17.5,50.0,17.0,18.0,35.0,100.0,900.0
2DYapPHe,13/11/2023,16:45,ITALY - SERIE C,Lucchese,Entella,GROUP B ,2.32,3.05,3.1,1.52,2.42,1.09,6.2,1.4,2.72,2.2,1.62,3.75,1.23,6.6,1.08,1.88,1.83,2.27,1.6,1.53,2.4,6.2,8.0,15.0,40.0,6.9,5.9,11.25,30.0,10.75,9.25,15.0,40.0,24.0,20.0,35.0,80.0,700.0
vF9cLFwq,13/11/2023,16:45,ITALY - SERIE C,Benevento,Giugliano,GROUP C ,1.52,3.7,6.8,1.52,2.42,1.09,6.2,1.42,2.67,2.22,1.62,3.85,1.22,6.7,1.07,2.3,1.55,1.57,2.32,,,6.2,13.0,40.0,175.0,5.1,7.4,23.0,100.0,5.9,8.75,24.0,110.0,10.0,14.5,40.0,175.0,201.0
