Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,AH_Neg05_H,AH_Pos05_A,AH_Pos05_H,AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
hU9SlG3S,27/07/2023,00:00,USA - USL CHAMPIONSHIP,Sacramento Republic,Phoenix Rising,-,1.94,3.54,3.56,1.01,9.6,1.25,3.42,1.86,1.92,2.98,1.32,5.6,1.09,1.69,2.11,,,,,8.5,9.5,17.0,41.0,6.0,5.5,10.0,26.0,7.5,6.5,11.0,34.0,13.0,12.0,20.0,51.0,201.0
WMqU4h8U,27/07/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Atletico La Paz,Celaya,APERTURA ,2.75,3.2,2.51,1.03,8.3,1.28,3.2,1.97,1.83,3.2,1.28,6.15,1.08,1.71,2.08,,,,,9.0,8.0,10.0,21.0,8.0,5.5,7.5,15.0,11.0,8.0,9.5,21.0,21.0,17.0,23.0,46.0,201.0
GpUWmcjf,27/07/2023,08:00,VIETNAM - V.LEAGUE 1,Thanh Hoa,Binh Dinh,CHAMPIONSHIP GROUP ,2.19,3.18,3.25,1.03,8.1,1.29,3.14,1.99,1.8,3.28,1.27,6.2,1.07,1.74,2.04,,,,,8.0,8.0,13.0,26.0,6.5,5.0,9.0,21.0,9.0,7.0,10.0,26.0,18.0,15.0,23.0,51.0,201.0
OATzmH50,27/07/2023,09:15,VIETNAM - V.LEAGUE 1,Viettel,Hong Linh Ha Tinh,CHAMPIONSHIP GROUP ,1.62,3.68,5.27,1.03,8.1,1.33,2.93,2.09,1.72,3.56,1.23,7.0,1.05,2.02,1.75,,,,,7.5,11.0,23.0,71.0,5.0,6.0,14.0,46.0,6.0,6.5,14.0,56.0,10.0,11.0,23.0,76.0,201.0
vTSaecxP,27/07/2023,12:00,UZBEKISTAN - SUPER LEAGUE,Buxoro,Turon,ROUND 14,2.34,2.92,3.33,1.08,6.4,1.5,2.5,2.5,1.47,4.8,1.14,10.5,1.02,2.15,1.67,,,,,,,,,,,,,,,,,,,,,
ChXgKbCf,27/07/2023,17:00,PERU - LIGA 1,Sporting Cristal,Binacional,CLAUSURA ,1.18,7.0,17.0,1.03,17.0,1.14,5.5,1.48,2.6,2.1,1.67,3.75,1.25,2.2,1.62,1.17,5.0,,,17.0,34.0,67.0,201.0,8.5,13.0,41.0,101.0,6.5,10.0,29.0,81.0,7.0,11.0,34.0,81.0,351.0
W88AZEMp,27/07/2023,18:00,VENEZUELA - LIGA FUTVE,Angostura,La Guaira,ROUND 21,3.14,3.04,2.37,1.06,6.85,1.38,2.71,2.27,1.63,3.95,1.19,7.8,1.04,1.88,1.88,,,,,6.5,6.0,9.5,19.0,7.0,5.0,8.0,17.0,11.0,9.0,12.0,31.0,26.0,21.0,31.0,67.0,201.0
fXb2pbPF,27/07/2023,22:30,COSTA RICA - PRIMERA DIVISION,San Carlos,Grecia,APERTURA ,1.53,4.0,5.0,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.8,1.91,1.55,2.38,1.16,5.25,13.0,15.0,29.0,51.0,8.0,8.0,17.0,41.0,8.0,8.5,17.0,41.0,11.0,12.0,23.0,51.0,201.0
zs7ArxfS,27/07/2023,23:00,COSTA RICA - PRIMERA DIVISION,Cartagines,Guanacasteca,APERTURA ,1.65,3.6,4.33,1.05,11.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.8,1.91,1.7,2.1,1.2,4.4,11.0,13.0,23.0,51.0,7.5,7.5,15.0,34.0,8.0,8.5,15.0,41.0,13.0,13.0,26.0,51.0,251.0
