Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
Mmtc4wt1,31/12/2023,04:00,HONG KONG - PREMIER LEAGUE,North District,Tai Po,ROUND 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pbRktUeG,31/12/2023,05:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Perth Glory,ROUND 10,1.57,4.33,5.25,1.22,4.0,1.02,19.0,1.14,5.5,1.44,2.7,2.1,1.73,3.5,1.3,1.53,2.38,1.55,2.38,1.17,5.0,21.0,21.0,34.0,51.0,11.0,9.0,17.0,34.0,10.0,8.5,13.0,34.0,13.0,11.0,19.0,34.0,101.0
KbE1VUz7,31/12/2023,07:30,IRAQ - SUPER LEAGUE,Al-Qassim,Al Talaba,ROUND 12,2.8,2.67,2.67,1.6,2.0,1.08,5.95,1.53,2.2,2.6,1.41,5.2,1.11,10.0,1.02,2.14,1.67,,,,,5.7,5.2,9.75,25.0,5.7,4.75,9.0,23.0,10.5,8.75,13.5,40.0,27.0,22.0,35.0,75.0,
Sl5bAAOI,31/12/2023,08:00,PORTUGAL - LIGA PORTUGAL 2,Mafra,AVS,ROUND 15,2.55,3.1,2.7,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.83,1.83,2.5,1.5,1.45,2.68,8.0,8.0,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,301.0
6ZbdYWjl,31/12/2023,08:30,IRAQ - SUPER LEAGUE,Zakho,Al Kahraba,ROUND 12,2.28,2.51,3.92,1.71,2.02,1.13,4.85,1.54,2.36,2.57,1.42,4.7,1.14,10.0,1.02,2.11,1.69,,,,,,,,,,,,,,,,,,,,,
Y1I5UljD,31/12/2023,08:30,IRAQ - SUPER LEAGUE,Naft Missan,Erbil,ROUND 12,2.09,2.63,4.29,1.65,2.11,1.09,6.0,1.46,2.45,2.46,1.5,4.3,1.16,9.0,1.03,2.05,1.73,,,,,,,,,,,,,,,,,,,,,
bZCzxeva,31/12/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Havadar SC,Esteghlal Khuzestan,ROUND 15,2.12,3.05,3.55,1.62,2.2,1.12,5.3,1.57,2.3,2.67,1.42,4.9,1.14,8.25,1.04,2.3,1.55,2.07,1.7,,,5.3,7.3,16.0,50.0,5.2,6.2,14.0,45.0,8.25,9.75,22.0,70.0,19.0,23.0,50.0,175.0,
xQBvyFg5,31/12/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Aluminium Arak,Malavan,ROUND 15,2.5,2.82,3.05,1.7,2.07,1.15,4.8,1.65,2.15,2.9,1.36,5.4,1.12,9.0,1.03,2.35,1.53,2.42,1.52,,,4.8,6.3,13.5,40.0,5.4,5.9,12.5,37.0,10.25,11.0,22.0,65.0,27.0,30.0,60.0,175.0,
AoO8o6oh,31/12/2023,09:30,WALES - CYMRU PREMIER,Caernarfon,Colwyn Bay,ROUND 21,1.8,4.1,3.55,1.26,3.5,1.03,9.75,1.14,4.9,1.44,2.57,2.07,1.7,3.3,1.29,1.47,2.52,1.78,1.98,,,9.75,17.0,24.0,50.0,11.75,8.75,12.5,26.0,11.75,8.75,12.0,26.0,16.5,12.5,17.5,37.0,175.0
QyFcWAL0,31/12/2023,11:00,IRAQ - SUPER LEAGUE,Al Najaf,Al Quwa Al Jawiya,ROUND 12,5.02,3.02,1.78,1.56,2.28,1.07,6.8,1.4,2.64,2.29,1.57,4.0,1.19,8.0,1.05,2.07,1.72,,,,,,,,,,,,,,,,,,,,,
