Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
6oTh43r4,09/02/2024,05:30,INDIA - I-LEAGUE,Rajasthan United,Real Kashmir,ROUND 13,4.45,4.0,1.62,1.3,3.22,11.5,1.03,1.21,3.55,1.62,2.02,2.47,1.42,4.55,1.14,1.7,1.93,,,1.95,1.75,13.0,8.0,8.25,12.5,14.5,7.9,8.25,12.5,27.0,14.5,15.0,23.0,70.0,40.0,40.0,60.0,450.0
SbGo8woQ,09/02/2024,05:45,AUSTRALIA - A-LEAGUE,Adelaide United,Perth Glory,ROUND 16,1.7,4.5,4.2,1.2,4.33,1.02,21.0,1.1,7.0,1.33,3.4,1.91,1.91,3.0,1.4,1.4,2.75,1.68,2.15,1.23,4.0,26.0,23.0,29.0,41.0,15.0,9.5,15.0,29.0,13.0,9.0,12.0,23.0,17.0,12.0,15.0,29.0,67.0
Qgb1AGMH,09/02/2024,06:00,BANGLADESH - PREMIER LEAGUE,Rahmatgonj MFS,Mohammedan,ROUND 7,4.75,3.15,1.72,1.47,2.22,1.07,6.8,1.38,2.71,2.12,1.57,3.98,1.19,8.5,1.05,2.04,1.74,,,1.9,1.72,7.3,4.85,6.2,11.0,9.0,5.5,7.0,12.5,21.0,13.0,14.5,25.0,65.0,40.0,45.0,75.0,450.0
S8ubBd7B,09/02/2024,06:00,BANGLADESH - PREMIER LEAGUE,Brothers U.,Abahani Limited,ROUND 7,6.6,4.65,1.35,1.24,3.6,1.01,13.0,1.15,4.8,1.52,2.22,2.22,1.52,3.74,1.21,1.79,1.98,,,,,15.0,7.1,6.2,7.6,17.0,8.25,7.2,9.0,35.0,17.5,15.0,19.0,100.0,50.0,45.0,55.0,350.0
vX8GT3UD,09/02/2024,09:00,THAILAND - THAI LEAGUE 1,Muang Thong Utd,Bangkok Utd,ROUND 16,3.6,3.7,1.88,1.35,2.95,1.04,8.25,1.23,3.75,1.72,2.05,2.67,1.42,4.5,1.16,1.65,2.12,,,1.88,1.85,8.25,8.5,9.75,16.0,12.5,7.3,8.25,14.0,21.0,12.0,13.5,23.0,50.0,29.0,32.0,55.0,350.0
O6ccEBQL,09/02/2024,10:00,UGANDA - PREMIER LEAGUE,Airtel Kitara,Villa,ROUND 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lAIc3NcA,09/02/2024,10:30,INDIA - I-LEAGUE,Inter Kashi,Gokulam,ROUND 13,2.85,3.35,2.27,1.38,2.57,10.5,1.05,1.24,3.3,1.72,1.9,2.65,1.37,5.0,1.12,1.57,2.1,,,1.75,1.98,11.25,9.0,12.0,24.0,10.25,6.6,9.0,17.5,16.0,10.25,12.5,24.0,35.0,23.0,28.0,50.0,350.0
l8a1IkdK,09/02/2024,11:00,INDIA - ISL,Odisha FC,Goa,-,2.8,3.4,2.38,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.5,2.5,2.75,1.43,1.58,2.35,15.0,12.0,15.0,23.0,13.0,7.0,10.0,17.0,17.0,11.0,11.0,21.0,29.0,21.0,23.0,34.0,101.0
re2Uei7L,09/02/2024,11:30,SERBIA - SUPER LIGA,Radnik,Cukaricki,ROUND 20,3.7,3.55,1.88,1.4,2.72,1.06,7.5,1.29,3.3,1.87,1.87,3.05,1.33,5.3,1.12,1.75,1.95,,,1.88,1.85,7.5,7.4,9.0,16.0,11.0,6.8,8.25,15.0,20.0,12.5,14.5,26.0,55.0,32.0,40.0,65.0,500.0
fcEBkOyN,09/02/2024,12:00,ROMANIA - LIGA 1,Otelul,U Craiova 1948,ROUND 25,2.4,3.1,2.9,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.35,1.58,1.4,2.85,8.5,8.5,15.0,29.0,7.5,6.0,11.0,26.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
xYRgeeZE,09/02/2024,13:00,CROATIA - HNL,Varazdin,Rudes,ROUND 22,1.6,3.8,5.75,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.83,1.83,1.58,2.35,1.15,5.5,11.0,15.0,29.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0
44sdGXe9,09/02/2024,13:00,UGANDA - PREMIER LEAGUE,NEC FC,Mbarara City,ROUND 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
riOQqDH6,09/02/2024,13:30,SLOVAKIA - NIKE LIGA,Zilina,Slovan Bratislava,ROUND 19,3.25,3.65,2.05,1.29,3.4,1.03,10.25,1.16,4.9,1.47,2.55,2.18,1.65,3.5,1.28,1.42,2.65,,,1.78,2.02,10.25,11.0,14.0,23.0,15.0,8.25,9.25,15.0,25.0,12.0,11.5,19.0,50.0,25.0,24.0,35.0,175.0
xMXEGO2O,09/02/2024,14:00,TURKEY - SUPER LIG,Adana Demirspor,Kasimpasa,ROUND 25,2.25,3.9,2.88,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,2.2,1.62,3.75,1.25,1.44,2.63,2.2,1.65,1.43,2.75,19.0,15.0,19.0,29.0,13.0,7.5,11.0,19.0,15.0,9.5,11.0,21.0,23.0,17.0,21.0,29.0,81.0
rHcPhOc7,09/02/2024,14:00,TURKEY - 1. LIG,Corum,Umraniyespor,ROUND 22,1.83,3.75,4.0,1.36,3.0,1.04,13.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.73,2.0,1.78,2.03,1.23,4.0,12.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.0,8.5,15.0,34.0,15.0,15.0,23.0,51.0,201.0
SxJyv04L,09/02/2024,14:00,CYPRUS - CYTA CHAMPIONSHIP,Omonia,Anorthosis,ROUND 24,2.27,3.5,3.05,1.4,2.95,1.06,9.5,1.28,3.75,1.85,2.02,3.05,1.4,5.5,1.15,1.65,2.15,2.22,1.7,1.42,3.0,9.5,10.25,18.0,40.0,8.25,6.9,11.25,26.0,12.5,9.5,13.5,32.0,24.0,18.5,27.0,55.0,400.0
OQPsMuB5,09/02/2024,14:00,POLAND - EKSTRAKLASA,Stal Mielec,Puszcza,ROUND 20,2.1,3.4,3.3,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,3.4,1.3,7.0,1.1,1.8,1.95,2.15,1.68,1.35,3.1,9.5,9.5,17.0,34.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
pfa8YwSr,09/02/2024,14:00,CYPRUS - CYTA CHAMPIONSHIP,Zakakiou,Othellos Athienou,ROUND 24,2.22,3.45,2.95,1.36,2.92,1.05,8.0,1.23,3.75,1.7,2.07,2.65,1.42,4.45,1.17,1.57,2.25,2.15,1.65,,,8.0,11.25,17.0,37.0,9.5,6.8,10.5,23.0,12.0,8.75,12.0,27.0,22.0,16.5,23.0,45.0,300.0
j9mtovzP,09/02/2024,14:30,GERMANY - 2. BUNDESLIGA,Hamburger SV,Hannover,ROUND 21,1.67,4.0,4.75,1.25,3.75,1.03,17.0,1.14,5.5,1.53,2.4,2.2,1.62,3.75,1.25,1.53,2.38,1.65,2.2,1.2,4.4,17.0,19.0,29.0,51.0,10.0,8.0,15.0,34.0,10.0,8.5,13.0,34.0,15.0,12.0,19.0,34.0,126.0
4CDFawkI,09/02/2024,14:30,GERMANY - 2. BUNDESLIGA,Wehen,Nurnberg,ROUND 21,2.2,3.6,3.1,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.57,2.25,2.1,1.7,1.38,3.0,15.0,13.0,17.0,34.0,10.0,7.0,11.0,23.0,12.0,9.0,12.0,26.0,21.0,15.0,21.0,41.0,126.0
CYO6j4MG,09/02/2024,15:00,ROMANIA - LIGA 1,Univ. Craiova,U. Cluj,ROUND 25,1.8,3.3,4.33,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,1.85,2.0,1.22,4.15,8.5,11.0,21.0,51.0,6.5,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,29.0,51.0,351.0
xMJ8aIOu,09/02/2024,15:00,GERMANY - 3. LIGA,Viktoria Koln,Dortmund II,ROUND 25,1.95,3.6,3.6,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.67,2.1,2.0,1.85,1.3,3.45,13.0,12.0,19.0,41.0,8.5,7.0,12.0,26.0,10.0,9.0,13.0,34.0,17.0,15.0,23.0,41.0,151.0
4EzgzJvT,09/02/2024,15:00,MALTA - PREMIER LEAGUE,Valletta,Birkirkara,ROUND 16,3.05,3.25,2.18,1.4,2.52,1.03,8.85,1.29,3.0,1.91,1.8,2.95,1.29,6.5,1.08,1.7,1.93,,,,,9.75,7.6,10.5,21.0,10.0,6.3,8.75,18.0,16.5,10.75,13.5,28.0,40.0,26.0,32.0,60.0,450.0
G864rGia,09/02/2024,15:00,PORTUGAL - LIGA PORTUGAL 2,Oliveirense,Torreense,ROUND 21,3.0,3.0,2.45,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.8,1.91,3.0,1.38,1.55,2.38,8.5,8.0,12.0,23.0,9.0,6.0,10.0,21.0,15.0,11.0,13.0,34.0,29.0,26.0,34.0,51.0,251.0
bcgScfFt,09/02/2024,15:30,FRANCE - NATIONAL,Dijon,Chateauroux,ROUND 20,1.95,3.25,3.8,1.5,2.47,1.08,6.4,1.38,2.8,2.15,1.65,3.65,1.24,6.4,1.08,1.93,1.78,1.93,1.82,,,6.4,9.25,19.0,55.0,6.4,6.3,13.0,40.0,8.75,8.5,16.5,50.0,17.0,16.5,32.0,90.0,800.0
