Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
lOBlpczj,14/03/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Cimarrones de Sonora,Zacatecas Mineros,CLAUSURA ,2.75,3.4,2.37,1.36,2.87,1.05,8.0,1.24,3.7,1.72,2.05,2.67,1.42,4.55,1.16,1.57,2.25,2.25,1.6,1.57,2.32,8.0,9.75,13.0,25.0,10.5,6.7,9.0,17.5,15.5,10.0,12.0,23.0,32.0,21.0,26.0,45.0,300.0
dvEHjWWk,14/03/2024,05:00,AUSTRALIA - A-LEAGUE,Western United,Melbourne Victory,ROUND 21,4.75,4.0,1.7,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.57,4.33,1.22,1.62,2.2,4.5,1.19,2.25,1.63,15.0,9.5,9.5,13.0,17.0,8.0,8.5,12.0,29.0,15.0,13.0,21.0,51.0,34.0,34.0,41.0,126.0
YL8ULyUN,14/03/2024,12:45,SLOVENIA - PRVA LIGA,Koper,Celje,ROUND 26,3.9,3.35,1.9,1.42,2.67,1.06,7.3,1.29,3.3,1.88,1.87,3.05,1.33,5.3,1.12,1.72,2.0,,,1.87,1.87,7.3,7.3,9.0,16.5,11.75,6.5,8.25,15.0,22.0,12.5,13.5,25.0,60.0,35.0,37.0,60.0,450.0
Gt8lvjCP,14/03/2024,14:45,EUROPE - EUROPA CONFERENCE LEAGUE,Plzen,Servette,PLAY OFFS ,1.85,3.5,4.33,1.4,2.75,1.06,9.5,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.83,1.83,1.83,2.03,1.22,4.15,9.5,12.0,21.0,51.0,7.0,6.5,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,29.0,51.0,301.0
0h8pMjjs,14/03/2024,14:45,EUROPE - EUROPA CONFERENCE LEAGUE,PAOK,D. Zagreb,PLAY OFFS ,1.8,3.75,4.33,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.8,1.91,1.78,2.03,1.23,4.1,11.0,12.0,21.0,41.0,7.5,7.0,15.0,34.0,8.0,8.5,15.0,41.0,15.0,13.0,26.0,51.0,251.0
0YP1GnKI,14/03/2024,14:45,EUROPE - EUROPA CONFERENCE LEAGUE,Fiorentina,Maccabi Haifa,PLAY OFFS ,1.3,5.5,10.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.91,1.8,1.3,3.45,1.11,6.8,15.0,23.0,51.0,126.0,7.5,10.0,26.0,67.0,7.0,8.5,21.0,51.0,8.5,11.0,26.0,51.0,301.0
6BQcHS4C,14/03/2024,14:45,EUROPE - EUROPA CONFERENCE LEAGUE,Fenerbahce,Royale Union SG,PLAY OFFS ,1.85,4.0,3.8,1.3,3.4,1.03,17.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.57,2.25,1.85,2.0,1.28,3.55,15.0,15.0,21.0,41.0,9.5,8.0,13.0,29.0,10.0,8.5,13.0,29.0,17.0,13.0,21.0,41.0,151.0
YXfbtI4h,14/03/2024,14:45,EUROPE - EUROPA LEAGUE,Rangers,Benfica,PLAY OFFS ,2.8,3.75,2.38,1.3,3.4,1.04,13.0,1.2,4.5,1.65,2.2,2.63,1.5,4.5,1.2,1.57,2.25,2.68,1.45,1.6,2.3,15.0,11.0,13.0,23.0,12.0,7.5,9.5,17.0,15.0,10.0,12.0,23.0,29.0,21.0,23.0,41.0,126.0
AwjNzEYT,14/03/2024,14:45,EUROPE - EUROPA LEAGUE,West Ham,Freiburg,PLAY OFFS ,1.67,3.8,5.0,1.36,3.0,1.04,12.0,1.29,3.75,1.87,2.03,3.2,1.36,5.5,1.14,1.8,1.95,1.65,2.2,1.2,4.4,12.0,13.0,23.0,51.0,7.0,7.5,15.0,41.0,8.5,7.5,17.0,41.0,13.0,15.0,23.0,51.0,251.0
2DnFxz4H,14/03/2024,14:45,EUROPE - EUROPA LEAGUE,Slavia Prague,AC Milan,PLAY OFFS ,3.1,3.8,2.15,1.33,3.25,1.03,15.0,1.2,4.5,1.67,2.15,2.63,1.5,5.0,1.17,1.57,2.25,3.0,1.38,1.73,2.08,15.0,10.0,12.0,21.0,12.0,7.5,9.0,15.0,17.0,12.0,13.0,21.0,34.0,21.0,29.0,41.0,151.0
