Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,AH_Neg05_H,AH_Pos05_A,AH_Pos05_H,AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
2Fq5rvmQ,26/07/2023,14:30,EGYPT - PREMIER LEAGUE,Al Masry,Al Ahly,ROUND 30,4.77,3.86,1.7,1.01,9.5,1.25,3.42,1.89,1.91,3.04,1.31,5.7,1.09,1.82,1.94,,,,,11.0,6.5,7.0,11.0,15.0,7.5,7.5,12.0,26.0,15.0,15.0,23.0,81.0,46.0,51.0,76.0,201.0
xns6khWk,26/07/2023,15:30,SWITZERLAND - SUPER LEAGUE,Lausanne Ouchy,Lugano,ROUND 1,3.4,3.6,2.05,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,3.3,1.33,1.8,2.05,13.0,9.0,11.0,19.0,12.0,7.0,9.0,15.0,19.0,12.0,13.0,23.0,41.0,26.0,29.0,41.0,151.0
GYPL3M6K,26/07/2023,16:15,ICELAND - BESTA DEILD KARLA,Stjarnan,Fram,ROUND 17,1.56,4.7,5.01,1.02,19.0,1.09,5.8,1.37,2.79,2.02,1.81,3.08,1.31,1.48,2.57,,,,,17.0,19.0,26.0,67.0,9.0,7.5,12.0,26.0,8.5,6.5,9.5,23.0,11.0,9.0,11.0,26.0,151.0
pnZdbLjb,26/07/2023,17:00,DOMINICAN REPUBLIC - LDF,Atletico Pantoja,Universidad O&M,WINNERS STAGE ,2.32,2.75,3.28,1.08,6.5,1.5,2.4,2.6,1.44,5.5,1.11,11.0,1.01,,,,,,,,,,,,,,,,,,,,,,,
EwBOkdlM,26/07/2023,20:00,USA - USL CHAMPIONSHIP,Pittsburgh,Indy Eleven,-,1.63,3.64,5.22,1.03,8.0,1.34,2.88,2.13,1.7,3.65,1.22,7.2,1.05,2.03,1.75,,,,,8.5,12.0,26.0,81.0,5.0,6.5,15.0,46.0,6.0,6.5,13.0,51.0,9.0,11.0,21.0,81.0,201.0
td1AZQhk,26/07/2023,21:30,BRAZIL - COPA DO BRASIL,Gremio,Flamengo RJ,SEMI-FINALS,2.5,3.3,2.8,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.8,1.95,2.43,1.53,1.43,2.75,9.0,8.5,13.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,29.0,51.0,251.0
xdl7qIvM,26/07/2023,22:00,COSTA RICA - PRIMERA DIVISION,AD Santos,Alajuelense,APERTURA ,5.25,4.0,1.5,1.04,12.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,1.83,1.83,5.25,1.16,2.38,1.55,12.0,7.0,7.5,11.0,15.0,8.0,8.5,13.0,29.0,17.0,19.0,26.0,51.0,41.0,41.0,51.0,301.0
hMgxvd2q,26/07/2023,23:00,COSTA RICA - PRIMERA DIVISION,Saprissa,Sporting San Jose,APERTURA ,1.4,4.2,6.5,1.04,13.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,2.0,1.73,1.43,2.75,1.12,6.25,12.0,17.0,34.0,81.0,7.0,8.5,21.0,51.0,7.0,8.5,21.0,51.0,9.5,12.0,26.0,51.0,351.0
K2dLjxZF,26/07/2023,23:00,USA - USL CHAMPIONSHIP,Oakland Roots,Las Vegas Lights,-,1.75,3.7,4.21,1.01,9.9,1.23,3.56,1.81,1.98,2.88,1.34,5.35,1.1,1.71,2.08,,,,,9.0,11.0,21.0,56.0,5.5,6.0,12.0,31.0,6.5,6.5,11.0,36.0,10.0,10.0,21.0,56.0,201.0
