Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
QoAqmZnf,22/01/2024,08:00,AZERBAIJAN - PREMIER LEAGUE,Sabail,Zira,ROUND 19,3.25,3.0,2.22,1.55,2.15,1.07,6.45,1.5,2.27,2.4,1.44,4.15,1.15,9.4,1.01,2.05,1.6,,,,,6.5,5.7,9.25,21.0,7.5,6.0,9.75,23.0,15.5,12.5,19.0,45.0,45.0,37.0,55.0,120.0,201.0
S0itlFXm,22/01/2024,10:30,AZERBAIJAN - PREMIER LEAGUE,Kapaz,Turan,ROUND 19,2.82,3.05,2.45,1.47,2.32,1.04,7.6,1.38,2.62,2.1,1.57,3.5,1.22,7.5,1.04,1.82,1.78,,,,,7.8,7.2,11.5,26.0,7.7,5.9,9.5,22.0,13.5,10.5,15.0,35.0,35.0,27.0,40.0,80.0,700.0
ncYOAS8O,22/01/2024,12:00,ROMANIA - LIGA 1,FC Voluntari,Otelul,ROUND 22,2.5,3.1,2.75,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.8,2.43,1.53,1.43,2.75,8.0,8.0,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,351.0
EwBGwhh3,22/01/2024,14:00,TURKEY - 1. LIG,Goztepe,Umraniyespor,ROUND 19,1.73,3.75,4.33,1.36,3.0,1.05,11.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,1.8,1.91,1.73,2.08,1.21,4.25,11.0,12.0,23.0,41.0,7.5,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,15.0,26.0,51.0,251.0
C83uECpa,22/01/2024,14:00,CYPRUS - CYTA CHAMPIONSHIP,AEK Larnaca,Paphos,ROUND 20,2.55,3.25,2.85,1.47,2.67,1.08,8.0,1.37,3.25,2.07,1.78,3.55,1.3,6.7,1.11,1.78,1.98,2.52,1.55,1.47,2.8,8.0,8.25,15.0,37.0,7.9,6.4,10.75,26.0,13.0,10.0,15.0,37.0,29.0,23.0,35.0,75.0,600.0
nRehBAUH,22/01/2024,14:00,CYPRUS - CYTA CHAMPIONSHIP,Aris,Anorthosis,ROUND 20,1.98,3.5,3.9,1.47,2.72,1.07,8.5,1.34,3.25,2.02,1.83,3.45,1.31,6.5,1.12,1.82,1.93,1.95,1.88,,,8.5,10.0,22.0,65.0,6.9,6.8,14.0,40.0,9.75,9.0,16.0,50.0,18.5,17.0,30.0,80.0,700.0
AmFRuKUq,22/01/2024,14:00,TURKEY - SUPER LIG,Kayserispor,Istanbulspor AS,ROUND 21,1.57,4.2,5.75,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.73,2.0,1.55,2.38,1.16,5.25,13.0,17.0,29.0,51.0,8.0,8.0,17.0,41.0,8.0,8.5,15.0,41.0,12.0,12.0,23.0,41.0,201.0
6qAPsrPr,22/01/2024,14:15,FRANCE - NATIONAL,Dijon,Le Mans,ROUND 18,2.1,3.2,3.4,1.45,2.55,1.07,6.8,1.34,3.0,2.05,1.72,3.4,1.27,5.9,1.1,1.8,1.9,2.05,1.72,,,6.8,9.75,18.0,45.0,6.9,6.2,11.5,30.0,9.5,8.75,14.5,37.0,19.5,18.0,30.0,70.0,600.0
4SHxUk9n,22/01/2024,15:00,ROMANIA - LIGA 1,FCSB,UTA Arad,ROUND 22,1.4,4.2,7.0,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,2.1,1.67,1.4,2.85,1.1,7.0,10.0,17.0,41.0,81.0,6.5,8.5,23.0,51.0,6.5,9.0,21.0,51.0,9.0,13.0,29.0,67.0,1250.0
l8aUt2vk,22/01/2024,15:00,FRANCE - NATIONAL,Versailles,Martigues,ROUND 18,2.4,3.0,3.0,1.52,2.45,1.09,6.3,1.39,2.8,2.15,1.65,3.65,1.24,6.4,1.08,1.83,1.87,2.35,1.55,,,6.3,8.25,15.0,40.0,7.1,5.8,10.75,27.0,11.25,9.25,14.5,37.0,25.0,21.0,32.0,75.0,600.0
