Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
6D35OTqU,29/08/2023,00:10,MEXICO - LIGA MX,Pachuca,Atl. San Luis,APERTURA ,1.73,4.0,4.5,1.29,3.5,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.62,2.2,1.7,2.1,1.22,4.15,15.0,15.0,26.0,51.0,9.5,8.0,15.0,34.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
0nPDOfV2,29/08/2023,07:00,SOUTH KOREA - K LEAGUE 2,Asan,Gyeongnam,ROUND 29,2.4,3.3,2.63,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.8,1.91,2.43,1.53,1.48,2.6,10.0,8.5,13.0,26.0,8.5,6.5,10.0,21.0,12.0,10.0,15.0,29.0,23.0,21.0,29.0,51.0,251.0
dEIMMYaF,29/08/2023,07:30,SOUTH KOREA - K LEAGUE 2,Busan,Gimcheon Sangmu,ROUND 29,2.75,3.3,2.38,1.4,2.75,1.05,11.0,1.3,3.4,1.98,1.83,3.4,1.3,7.0,1.1,1.73,2.0,2.75,1.43,1.58,2.35,11.0,9.0,12.0,23.0,9.5,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,21.0,29.0,41.0,201.0
vwOHNEp9,29/08/2023,07:30,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Bucheon FC 1995,ROUND 29,3.25,3.3,2.1,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.83,3.4,1.3,7.0,1.1,1.8,1.91,3.3,1.33,1.7,2.1,10.0,7.5,10.0,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,29.0,34.0,29.0,34.0,51.0,251.0
AFgSw1en,29/08/2023,09:00,ITALY - SERIE B,Como,Lecco,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zFIH1gGe,29/08/2023,10:30,UZBEKISTAN - SUPER LEAGUE,Termez Surkhon,Nasaf Qarshi,ROUND 18,4.62,3.2,1.85,1.55,2.3,1.07,6.35,1.46,2.45,2.47,1.51,4.55,1.15,9.1,1.02,2.16,1.66,,,,,,,,,,,,,,,,,,,,,
6uED2Z0k,29/08/2023,11:30,UZBEKISTAN - SUPER LEAGUE,Qizilqum,Pakhtakor,ROUND 18,6.8,3.88,1.5,1.46,2.53,1.04,7.4,1.38,2.71,2.23,1.61,4.0,1.19,7.9,1.04,2.3,1.59,,,,,,,,,,,,,,,,,,,,,
d2pqBRo6,29/08/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Damac,Al Fateh,ROUND 4,3.0,3.3,2.05,1.33,3.25,1.02,12.0,1.22,4.0,1.75,2.05,2.75,1.4,5.0,1.14,1.62,2.2,3.1,1.35,1.7,2.1,12.0,9.5,11.0,19.0,12.0,7.0,9.5,17.0,17.0,12.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
2uouC7Wa,29/08/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Akhdoud,Al Taawon,ROUND 4,3.8,3.5,1.75,1.33,3.25,1.04,9.0,1.22,4.0,1.73,2.08,2.75,1.4,4.5,1.17,1.67,2.1,4.0,1.23,2.03,1.78,13.0,8.5,9.5,15.0,13.0,7.5,9.0,15.0,21.0,15.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0
jeYW16mo,29/08/2023,12:30,FINLAND - YKKONEN,JJK Jyvaskyla,JaPS,-,2.7,3.5,2.45,1.3,3.4,1.03,15.0,1.17,5.0,1.6,2.3,2.38,1.53,4.33,1.2,1.5,2.5,2.6,1.48,1.55,2.38,15.0,12.0,15.0,23.0,13.0,7.0,10.0,17.0,17.0,11.0,11.0,21.0,29.0,19.0,23.0,34.0,101.0
4Cq6IpVo,29/08/2023,12:30,TUNISIA - LIGUE PROFESSIONNELLE 1,Etoile Sahel,Ben Guerdane,ROUND 2,1.41,4.25,8.0,1.43,2.7,1.03,8.2,1.33,2.93,2.1,1.73,3.56,1.23,6.95,1.05,2.32,1.58,1.65,2.15,,,7.5,13.0,34.0,151.0,4.5,6.5,21.0,81.0,5.0,7.0,18.0,91.0,8.0,11.0,26.0,151.0,201.0
OUFOM98F,29/08/2023,13:00,IRAN - PERSIAN GULF PRO LEAGUE,Nassaji Mazandaran,Sanat Naft,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChX03L7f,29/08/2023,13:00,IRAN - PERSIAN GULF PRO LEAGUE,Paykan,Sepahan,ROUND 4,8.7,4.0,1.4,1.5,2.42,1.05,6.9,1.47,2.64,2.3,1.52,4.4,1.16,8.7,1.02,2.64,1.46,,,,,6.0,4.0,4.5,7.5,13.0,7.5,7.5,12.0,41.0,26.0,26.0,46.0,201.0,126.0,176.0,201.0,201.0
MNzbQRP5,29/08/2023,13:30,IRAN - PERSIAN GULF PRO LEAGUE,Gol Gohar,Malavan,ROUND 4,1.78,3.4,4.5,1.47,2.5,1.04,7.4,1.42,2.82,2.17,1.58,4.0,1.19,7.9,1.04,2.03,1.75,1.8,1.95,,,6.5,8.5,18.0,51.0,5.0,5.5,12.0,36.0,7.0,7.0,14.0,46.0,12.0,14.0,26.0,91.0,201.0
O8ncmiYL,29/08/2023,14:00,SWEDEN - SUPERETTAN,Helsingborg,Landskrona,ROUND 20,2.0,3.6,3.2,1.36,3.0,1.04,13.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.75,2.0,2.08,1.73,1.35,3.1,12.0,10.0,17.0,41.0,8.0,7.0,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,51.0,201.0
Y94icu8o,29/08/2023,14:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Dila Gori,Dinamo Tbilisi,ROUND 19,2.35,3.48,2.68,1.32,3.1,1.01,11.0,1.2,3.84,1.73,2.08,2.67,1.39,5.1,1.13,1.57,2.34,,,,,10.0,8.5,11.0,21.0,8.0,5.5,7.5,15.0,11.0,7.5,9.5,19.0,21.0,14.0,20.0,36.0,201.0
Q1n8eXfF,29/08/2023,15:00,LIECHTENSTEIN - LIECHTENSTEIN CUP,Ruggell B,Balzers B,1/8-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feal8PVO,29/08/2023,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Nassr,Al Shabab,ROUND 4,1.25,5.5,8.5,1.25,3.75,1.01,17.0,1.14,5.0,1.5,2.5,2.2,1.62,3.75,1.25,2.0,1.73,1.26,3.7,,,17.0,23.0,41.0,101.0,8.5,11.0,26.0,51.0,7.0,9.5,21.0,51.0,8.0,11.0,26.0,51.0,201.0
