Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
lbpIJFYl,11/02/2024,00:00,COSTA RICA - PRIMERA DIVISION,Zeledon,Puntarenas FC,CLAUSURA ,2.25,3.25,2.88,1.4,2.75,1.06,10.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.73,2.0,2.3,1.6,1.4,2.85,10.0,9.5,15.0,29.0,8.5,6.5,11.0,23.0,11.0,9.5,13.0,34.0,21.0,19.0,29.0,41.0,201.0
f90Q0ew0,11/02/2024,03:00,AUSTRALIA - A-LEAGUE,WS Wanderers,Newcastle Jets,ROUND 16,1.65,4.5,4.5,1.25,3.75,1.02,19.0,1.14,5.5,1.44,2.7,2.2,1.67,3.75,1.29,1.53,2.38,1.63,2.25,1.21,4.25,21.0,19.0,29.0,51.0,11.0,9.0,15.0,29.0,10.0,8.5,13.0,29.0,15.0,12.0,19.0,34.0,101.0
ln4eF9Ge,11/02/2024,07:00,ANDORRA - PRIMERA DIVISIÓ,Penya,Carroi,ROUND 16,1.24,4.75,10.5,1.2,4.0,,,1.12,5.1,1.55,2.15,2.0,1.65,3.34,1.26,2.51,1.5,,,,,15.5,27.0,75.0,250.0,7.5,9.0,26.0,100.0,6.2,7.3,15.5,65.0,7.1,8.25,17.5,55.0,300.0
xSELgNKQ,11/02/2024,08:15,NETHERLANDS - EREDIVISIE,G.A. Eagles,Zwolle,ROUND 21,1.75,4.0,4.33,1.29,3.5,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.62,2.2,1.73,2.08,1.23,4.0,15.0,15.0,23.0,41.0,9.5,8.0,13.0,29.0,10.0,8.5,13.0,29.0,15.0,13.0,21.0,41.0,126.0
bmpjyA7p,11/02/2024,08:30,HUNGARY - OTP BANK LIGA,Paks,Kecskemeti TE,ROUND 20,1.62,4.0,4.33,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.57,2.25,1.68,2.15,1.23,4.1,17.0,17.0,26.0,41.0,9.5,8.5,15.0,29.0,9.5,8.5,13.0,29.0,15.0,12.0,21.0,41.0,126.0
KAAnYJAi,11/02/2024,08:30,ITALY - SERIE A,Fiorentina,Frosinone,ROUND 24,1.5,4.33,6.5,1.33,3.25,1.04,13.0,1.25,4.0,1.75,2.05,3.0,1.4,5.5,1.14,1.91,1.91,1.5,2.5,1.14,5.75,12.0,17.0,34.0,67.0,7.0,8.0,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0
fqBzOOS1,11/02/2024,09:00,ENGLAND - CHAMPIONSHIP,Coventry,Millwall,ROUND 31,1.75,3.8,4.75,1.4,2.75,1.06,10.0,1.33,3.4,2.03,1.83,3.5,1.3,7.0,1.1,1.91,1.8,1.73,2.08,1.21,4.25,9.5,11.0,23.0,51.0,6.5,7.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
Me4mWRRA,11/02/2024,09:00,FRANCE - LIGUE 1,Le Havre,Rennes,ROUND 21,3.5,3.3,2.15,1.44,2.63,1.08,8.0,1.4,3.0,2.15,1.67,4.0,1.25,8.0,1.08,1.95,1.8,3.45,1.3,1.7,2.1,8.5,7.0,9.5,19.0,9.0,6.0,9.0,19.0,17.0,13.0,15.0,34.0,41.0,29.0,41.0,51.0,351.0
UgL22u5a,11/02/2024,09:30,GERMANY - 2. BUNDESLIGA,Greuther Furth,Hertha Berlin,ROUND 21,1.95,3.8,3.6,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.62,2.2,1.98,1.88,1.3,3.45,15.0,13.0,21.0,41.0,9.5,7.5,12.0,26.0,11.0,8.5,13.0,29.0,17.0,15.0,21.0,41.0,151.0
j99B0JZB,11/02/2024,09:30,GERMANY - 2. BUNDESLIGA,VfL Osnabruck,Hansa Rostock,ROUND 21,2.25,3.5,3.1,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,3.25,1.33,6.0,1.13,1.67,2.1,2.25,1.63,1.38,3.0,11.0,11.0,17.0,34.0,9.0,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,17.0,26.0,41.0,151.0
