Date,Time,League,Home,Away,Round,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_H_Open,HT_Odd_D_Open,HT_Odd_A_Open,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over05_Open,HT_Odd_Under05_Open,HT_Odd_Over1,HT_Odd_Under1,HT_Odd_Over1_Open,HT_Odd_Under1_Open,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over15_Open,HT_Odd_Under15_Open,HT_Odd_Over2,HT_Odd_Under2,HT_Odd_Over2_Open,HT_Odd_Under2_Open,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_Over25_Open,HT_Odd_Under25_Open,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_H_Open,FT_Odd_D_Open,FT_Odd_A_Open,FT_Odd_DC_1X,FT_Odd_DC_12,FT_Odd_DC_X2,FT_Odd_DC_1X_Open,FT_Odd_DC_12_Open,FT_Odd_DC_X2_Open,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_BTTS_Yes_Open,FT_Odd_BTTS_No_Open,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over05_Open,FT_Odd_Under05_Open,FT_Odd_Over1,FT_Odd_Under1,FT_Odd_Over1_Open,FT_Odd_Under1_Open,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over15_Open,FT_Odd_Under15_Open,FT_Odd_Over2,FT_Odd_Under2,FT_Odd_Over2_Open,FT_Odd_Under2_Open,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over25_Open,FT_Odd_Under25_Open,FT_Odd_Over3,FT_Odd_Under3,FT_Odd_Over3_Open,FT_Odd_Under3_Open,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over35_Open,FT_Odd_Under35_Open,FT_Odd_Over4,FT_Odd_Under4,FT_Odd_Over4_Open,FT_Odd_Under4_Open,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_Over45_Open,FT_Odd_Under45_Open,FT_Odd_Over5,FT_Odd_Under5,FT_Odd_Over5_Open,FT_Odd_Under5_Open,FT_Odd_Over55,FT_Odd_Under55,FT_Odd_Over55_Open,FT_Odd_Under55_Open,FT_Odd_Over6,FT_Odd_Under6,FT_Odd_Over6_Open,FT_Odd_Under6_Open,FT_Odd_Over65,FT_Odd_Under65,FT_Odd_Over65_Open,FT_Odd_Under65_Open,FT_Odd_Over7,FT_Odd_Under7,FT_Odd_Over7_Open,FT_Odd_Under7_Open,FT_Odd_Over75,FT_Odd_Under75,FT_Odd_Over75_Open,FT_Odd_Under75_Open,FT_Odd_Over85,FT_Odd_Under85,FT_Odd_Over85_Open,FT_Odd_Under85_Open,FT_Odd_HA_DNB_H,FT_Odd_HA_DNB_A,FT_Odd_HA_Neg025_H,FT_Odd_HA_Pos025_A,FT_Odd_HA_Pos025_H,FT_Odd_HA_Neg025_A,FT_Odd_HA_Neg075_H,FT_Odd_HA_Pos075_A,FT_Odd_HA_Pos075_H,FT_Odd_HA_Neg075_A,FT_Odd_HA_Neg125_H,FT_Odd_HA_Pos125_A,FT_Odd_HA_Pos125_H,FT_Odd_HA_Neg125_A,FT_Odd_HA_Neg175_H,FT_Odd_HA_Pos175_A,FT_Odd_HA_Pos175_H,FT_Odd_HA_Neg175_A,FT_Odd_HA_Neg225_H,FT_Odd_HA_Pos225_A,FT_Odd_HA_Pos225_H,FT_Odd_HA_Neg225_A,FT_Odd_HA_Neg275_H,FT_Odd_HA_Pos275_A,FT_Odd_HA_Pos275_H,FT_Odd_HA_Neg275_A,FT_Odd_CS_0x0,FT_Odd_CS_0x1,FT_Odd_CS_0x2,FT_Odd_CS_0x3,FT_Odd_CS_1x0,FT_Odd_CS_1x1,FT_Odd_CS_1x2,FT_Odd_CS_1x3,FT_Odd_CS_2x0,FT_Odd_CS_2x1,FT_Odd_CS_2x2,FT_Odd_CS_2x3,FT_Odd_CS_3x0,FT_Odd_CS_3x1,FT_Odd_CS_3x2,FT_Odd_CS_3x3,FT_Odd_CS_0x4,FT_Odd_CS_1x4,FT_Odd_CS_2x4,FT_Odd_CS_3x4,FT_Odd_CS_4x0,FT_Odd_CS_4x1,FT_Odd_CS_4x2,FT_Odd_CS_4x3,FT_Odd_CS_4x4
29/06/2023,08:35,CHINA - SUPER LEAGUE,Beijing Guoan,Shanghai Port,ROUND 13,3.5,2.38,2.63,3.6,2.2,2.75,1.29,3.5,1.36,3.00,1.62,2.23,1.83,1.92,2.38,1.53,2.63,1.44,4.55,1.18,5.70,1.12,5.5,1.14,7.00,1.10,3.4,3.6,2.15,3.2,3.25,2.1,1.67,1.29,1.3,1.62,1.3,1.33,1.5,2.5,1.62,2.2,1.03,15.0,1.04,12.00,,,,,1.17,5.0,1.22,4.00,1.28,3.4,1.42,2.69,1.57,2.35,1.75,2.05,1.95,1.9,2.03,1.83,2.38,1.53,2.75,1.40,3.74,1.21,5.10,1.12,4.33,1.2,5.50,1.14,7.6,1.04,10.20,-,8.0,1.08,11.00,1.05,,,,,17.0,1.03,23.00,1.01,,,,,34.0,1.01,51.00,-,,,,,2.38,1.55,2.75,1.43,2.0,1.85,3.9,1.24,1.55,2.38,6.0,1.13,1.3,3.45,9.75,1.03,1.18,4.65,,,,,,,,,15.0,11.0,13.0,21.0,15.0,7.0,9.0,15.0,19.0,12.0,11.0,21.0,34.0,23.0,26.0,34.0,41.0,29.0,41.0,51.0,67.0,41.0,51.0,67.0,101.0
29/06/2023,08:35,CHINA - SUPER LEAGUE,Shandong Taishan,Changchun Yatai,ROUND 13,2.0,2.5,5.5,1.83,2.6,6.5,1.29,3.5,1.29,3.5,1.53,2.41,1.49,2.52,2.25,1.57,2.25,1.57,4.05,1.22,3.82,1.24,5.5,1.14,5.5,1.14,1.5,4.33,6.5,1.36,4.5,7.0,1.11,1.2,2.5,1.08,1.17,2.75,1.67,2.1,1.8,1.95,1.03,17.0,1.03,15.00,1.01,12.0,1.01,12.0,1.17,5.0,1.17,5.0,1.21,3.74,1.18,4.05,1.57,2.35,1.57,2.35,1.9,1.95,1.9,1.95,2.25,1.57,2.38,1.53,3.35,1.29,3.14,1.32,4.0,1.22,4.33,1.20,6.45,1.07,6.00,1.08,8.0,1.08,9.00,1.07,,,,,17.0,1.03,17.0,1.03,,,,,29.0,1.01,34.00,1.01,,,,,1.19,4.5,1.35,3.1,1.16,5.25,1.63,2.25,1.06,7.65,2.05,1.75,,,2.68,1.45,,,3.8,1.25,,,5.5,1.15,,,17.0,21.0,34.0,67.0,9.0,8.5,19.0,41.0,8.5,8.5,15.0,41.0,11.0,11.0,21.0,41.0,151.0,101.0,81.0,101.0,21.0,19.0,34.0,67.0,151.0
29/06/2023,08:35,CHINA - SUPER LEAGUE,Shenzhen,Chengdu Rongcheng,ROUND 13,11.0,2.6,1.67,7.5,2.5,1.83,1.3,3.4,1.3,3.4,1.7,2.1,1.7,2.1,2.5,1.5,2.5,1.5,4.7,1.17,4.90,1.16,6.0,1.13,6.0,1.13,15.0,5.5,1.25,8.0,4.6,1.33,3.75,1.14,1.03,3.25,1.18,1.08,2.25,1.57,2.0,1.75,1.04,13.0,1.04,13.0,1.01,9.9,1.04,8.90,1.2,4.33,1.2,4.33,1.31,3.2,1.36,3.00,1.67,2.15,1.67,2.15,2.11,1.66,2.25,1.60,2.63,1.44,2.63,1.44,4.0,1.19,4.30,1.19,5.0,1.17,5.0,1.17,8.0,1.03,8.70,1.05,10.0,1.06,10.0,1.06,,,,,21.0,1.02,21.0,1.02,,,,,41.0,41.0,41.0,41.0,,,,,5.75,1.14,6.4,1.12,5.5,1.15,,,3.55,1.28,,,2.43,1.53,,,1.9,1.95,,,1.5,2.5,,,1.3,3.45,12.0,7.0,5.5,7.0,26.0,11.0,10.0,12.0,51.0,34.0,26.0,34.0,201.0,101.0,81.0,81.0,11.0,19.0,41.0,151.0,501.0,501.0,401.0,501.0,501.0
29/06/2023,13:00,EGYPT - PREMIER LEAGUE,El Ismaily,Aswan SC,ROUND 32,2.68,1.79,6.15,2.67,2.02,4.52,1.53,2.41,1.50,2.48,2.7,1.43,2.14,1.66,3.98,1.22,3.20,1.32,9.9,1.03,7.90,1.06,11.2,1.02,8.00,1.06,1.94,2.97,4.9,2.05,3.0,3.92,1.17,1.39,1.86,1.23,1.36,1.73,2.39,1.55,2.15,1.65,1.11,5.25,1.08,7.00,1.18,4.15,1.14,5.10,1.56,2.21,1.46,2.60,2.06,1.68,1.78,1.97,2.83,1.43,2.35,1.55,4.65,1.16,3.50,1.28,5.3,1.11,4.20,1.20,10.0,1.01,6.80,1.08,9.1,1.04,8.40,1.05,12.0,1.01,11.50,1.02,15.0,1.01,14.50,1.01,,,,,,,,,,,,,,,,,,,,,1.32,3.38,1.57,2.2,1.2,3.83,2.14,1.6,1.08,6.15,3.18,1.29,1.01,9.5,4.66,1.14,,,7.41,1.05,,,9.85,1.01,,,6.0,8.5,17.0,51.0,5.5,6.0,13.0,41.0,9.0,9.0,18.0,71.0,20.0,21.0,41.0,101.0,201.0,176.0,201.0,201.0,61.0,71.0,151.0,201.0,201.0
29/06/2023,15:30,EGYPT - PREMIER LEAGUE,National Bank Egypt,Al Ahly,ROUND 32,6.15,2.21,2.08,6.23,2.35,1.99,1.39,2.86,1.36,2.88,1.87,1.87,1.75,2.00,2.86,1.39,2.88,1.36,5.95,1.11,5.70,1.12,7.2,1.08,6.50,1.08,6.42,4.32,1.49,4.81,3.6,1.64,2.49,1.23,1.11,2.1,1.22,1.12,2.02,1.75,1.85,1.85,1.02,9.0,1.03,9.0,1.04,7.8,1.07,7.60,1.28,3.2,1.25,3.60,1.46,2.52,1.44,2.65,1.95,1.85,1.91,1.85,2.62,1.43,2.43,1.52,3.2,1.28,3.30,1.29,5.45,1.1,4.50,1.18,6.15,1.08,7.00,1.07,8.3,1.05,8.3,1.05,10.0,1.03,10.0,1.03,,,,,17.0,1.01,17.0,1.01,,,,,,,,,,,,,4.55,1.15,5.06,1.13,3.08,1.32,10.2,1.05,2.15,1.62,,,1.62,2.15,,,1.35,2.94,,,1.18,4.29,,,1.09,6.07,10.0,6.0,6.5,10.0,15.0,7.5,7.0,12.0,36.0,20.0,18.0,26.0,101.0,67.0,67.0,91.0,21.0,26.0,56.0,176.0,201.0,201.0,201.0,201.0,201.0
29/06/2023,19:00,SOUTH AMERICA - COPA LIBERTADORES,Boca Juniors (Arg),Monagas (Ven),GROUP STAGE ,1.73,2.4,10.0,1.67,2.63,11.0,1.36,3.0,1.30,3.40,1.8,2.0,1.8,2.0,2.63,1.44,2.50,1.50,5.6,1.12,4.95,1.16,7.0,1.1,6.00,1.13,1.29,5.0,13.0,1.2,5.5,12.0,1.04,1.17,3.5,1.04,1.13,4.0,2.38,1.53,2.25,1.57,1.05,11.0,1.04,12.00,1.03,8.4,1.04,9.20,1.25,3.75,1.20,4.33,1.42,2.69,1.31,3.20,1.88,1.98,1.67,2.15,2.47,1.49,2.10,1.68,3.25,1.33,2.63,1.44,5.0,1.12,4.00,1.22,6.0,1.13,5.00,1.17,10.0,1.01,7.90,1.06,13.0,1.04,10.00,1.06,,,,,26.0,1.01,21.00,1.02,,,,,51.0,50.0,41.00,41.00,,,,,1.03,8.0,1.18,4.65,,,1.35,3.1,,,1.65,2.2,,,2.1,1.7,,,2.85,1.4,,,4.0,1.23,,,9.5,21.0,51.0,151.0,6.0,9.5,34.0,101.0,5.5,9.5,26.0,81.0,7.5,13.0,41.0,101.0,201.0,451.0,451.0,501.0,13.0,21.0,51.0,151.0,501.0
29/06/2023,19:00,SOUTH AMERICA - COPA LIBERTADORES,Colo Colo (Chi),Pereira (Col),GROUP STAGE ,2.2,2.25,6.0,2.2,2.25,5.5,1.4,2.75,1.36,3.00,1.98,1.83,1.85,1.95,2.75,1.4,2.75,1.4,6.35,1.1,5.65,1.12,8.0,1.08,7.00,1.10,1.62,3.75,6.5,1.6,3.75,5.0,1.11,1.25,2.25,1.17,1.25,2.3,1.95,1.8,1.95,1.8,1.06,10.0,1.06,10.0,1.05,7.2,1.07,7.60,1.3,3.4,1.29,3.50,1.51,2.42,1.44,2.70,2.05,1.8,1.90,1.90,2.8,1.39,2.50,1.50,3.5,1.29,3.25,1.33,5.85,1.08,5.00,1.15,7.0,1.1,6.50,1.11,11.0,1.02,10.00,1.03,17.0,1.03,15.00,1.03,,,,,34.0,1.01,29.00,1.01,,,,,,,,,,,,,1.2,4.4,1.4,2.85,1.16,5.25,1.75,2.05,1.06,7.38,2.35,1.58,,,3.3,1.33,,,4.8,1.18,,,7.0,1.1,,,9.5,15.0,29.0,67.0,6.5,7.0,19.0,41.0,7.0,8.5,17.0,51.0,12.0,13.0,29.0,51.0,201.0,126.0,126.0,201.0,23.0,26.0,41.0,101.0,351.0
29/06/2023,19:00,SOUTH AMERICA - COPA SUDAMERICANA,Newells Old Boys (Arg),A. Italiano (Chi),GROUP STAGE ,2.2,2.25,6.0,2.2,2.3,5.5,1.4,2.75,1.36,3.00,1.95,1.85,1.82,1.98,2.75,1.4,2.75,1.4,6.35,1.1,5.50,1.13,8.0,1.08,7.00,1.10,1.6,3.8,6.0,1.6,3.8,4.75,1.13,1.25,2.3,1.17,1.22,2.2,1.91,1.8,1.91,1.8,1.06,10.0,1.05,11.00,1.05,7.2,1.06,7.80,1.3,3.4,1.29,3.50,1.51,2.39,1.44,2.65,2.03,1.83,1.85,1.95,2.8,1.38,2.55,1.48,3.5,1.29,3.25,1.33,5.9,1.08,5.00,1.15,7.0,1.1,6.50,1.11,10.5,1.03,10.00,1.03,15.0,1.03,13.00,1.04,,,,,29.0,1.01,26.00,1.01,,,,,51.0,50.0,51.0,50.0,,,,,1.22,4.15,1.4,2.85,1.18,4.8,1.75,2.05,1.11,6.8,2.35,1.58,,,3.3,1.33,,,4.65,1.18,,,6.8,1.11,,,10.0,13.0,29.0,67.0,6.5,7.5,19.0,41.0,7.0,8.5,17.0,51.0,11.0,13.0,29.0,51.0,201.0,126.0,126.0,201.0,21.0,26.0,41.0,101.0,351.0
29/06/2023,19:00,SOUTH AMERICA - COPA SUDAMERICANA,Santos (Bra),Blooming (Bol),GROUP STAGE ,1.73,2.6,10.0,1.67,2.6,11.0,1.33,3.25,1.33,3.25,1.73,2.08,1.73,2.08,2.5,1.5,2.63,1.44,4.8,1.16,4.95,1.15,6.0,1.13,6.50,1.11,1.29,5.25,13.0,1.22,5.5,11.0,1.04,1.17,3.5,1.05,1.14,4.0,2.25,1.57,2.2,1.62,1.03,15.0,1.04,12.00,1.01,9.8,1.04,8.90,1.22,4.0,1.25,3.75,1.31,3.14,1.36,3.00,1.7,2.1,1.75,2.05,2.14,1.63,2.26,1.60,2.63,1.44,3.00,1.36,4.15,1.18,4.30,1.19,5.0,1.17,5.50,1.14,8.2,1.03,8.70,1.05,11.0,1.05,13.00,1.04,,,,,21.0,1.02,23.00,1.01,,,,,41.0,41.0,51.00,50.00,,,,,1.1,7.0,1.17,5.0,1.1,6.8,1.33,3.3,,,1.63,2.25,,,2.05,1.75,,,2.75,1.43,,,3.7,1.26,,,11.0,23.0,51.0,151.0,6.5,10.0,34.0,81.0,6.0,9.5,26.0,81.0,7.0,12.0,34.0,81.0,201.0,351.0,351.0,351.0,12.0,19.0,41.0,126.0,201.0
29/06/2023,21:00,SOUTH AMERICA - COPA LIBERTADORES,Barcelona SC (Ecu),Cerro Porteno (Par),GROUP STAGE ,2.4,2.3,4.5,2.4,2.2,4.75,1.33,3.25,1.40,2.75,1.75,2.05,1.95,1.85,2.63,1.44,3.00,1.36,5.1,1.15,6.45,1.10,7.0,1.1,8.00,1.08,1.83,3.75,4.2,1.8,3.5,4.0,1.22,1.25,1.91,1.22,1.29,1.95,1.7,2.05,1.91,1.91,1.04,12.0,1.06,10.00,1.02,9.2,1.07,7.20,1.22,4.0,1.30,3.40,1.35,2.98,1.51,2.46,1.8,2.0,2.00,1.80,2.26,1.58,2.75,1.42,3.0,1.36,3.50,1.29,4.4,1.15,5.60,1.12,5.5,1.14,7.00,1.10,8.8,1.02,11.00,1.02,11.0,1.05,15.00,1.03,,,,,23.0,1.01,29.00,1.01,,,,,51.0,50.0,51.0,50.0,,,,,1.38,3.0,1.6,2.3,1.3,3.45,2.1,1.78,1.16,5.25,2.75,1.43,1.04,8.65,3.9,1.24,,,6.0,1.13,,,6.8,1.11,,,12.0,13.0,21.0,41.0,8.0,7.0,13.0,34.0,9.0,8.5,15.0,34.0,15.0,15.0,23.0,41.0,101.0,67.0,81.0,101.0,29.0,29.0,41.0,81.0,201.0
