Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
UBADusxJ,05/10/2023,00:00,MEXICO - LIGA MX,U.A.N.L.- Tigres,Toluca,APERTURA ,1.7,3.8,5.0,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.62,2.2,1.68,2.15,1.19,4.5,13.0,17.0,26.0,51.0,9.0,7.5,15.0,34.0,9.0,8.5,13.0,34.0,13.0,13.0,21.0,41.0,151.0
CpHJb4xs,05/10/2023,00:00,MEXICO - LIGA MX,Santos Laguna,Club Tijuana,APERTURA ,1.65,4.2,4.75,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.62,2.2,1.65,2.2,1.2,4.4,17.0,17.0,26.0,51.0,9.5,8.0,15.0,34.0,9.5,8.5,13.0,34.0,13.0,12.0,21.0,41.0,151.0
IePe3fkG,05/10/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Atl. Morelia,Alebrijes Oaxaca,APERTURA ,1.5,4.3,5.5,1.32,3.1,1.04,8.75,1.2,4.1,1.62,2.22,2.42,1.5,4.1,1.2,1.72,2.0,,,,,12.0,17.0,31.0,91.0,6.5,7.0,15.0,46.0,6.0,6.0,12.0,41.0,8.5,8.5,15.0,51.0,201.0
tlorbnU2,05/10/2023,08:00,ARMENIA - PREMIER LEAGUE,Noah,BKMA,ROUND 11,1.34,4.25,7.7,1.4,2.6,10.2,1.03,1.22,3.65,1.7,1.91,2.79,1.36,5.15,1.11,2.05,1.73,,,,,10.0,17.0,46.0,151.0,5.0,8.0,23.0,81.0,5.0,6.5,17.0,81.0,7.0,9.5,23.0,91.0,201.0
GrPvTKOl,05/10/2023,09:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Damac,Al Hazem,ROUND 9,1.73,3.5,4.33,1.36,3.0,1.05,8.5,1.25,3.75,1.83,1.98,3.0,1.36,5.5,1.13,1.8,1.91,1.75,2.05,1.21,4.25,11.0,13.0,23.0,41.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,13.0,15.0,26.0,51.0,201.0
6HNE3a06,05/10/2023,09:30,CAMEROON - ELITE ONE,Avion Academy,UMS de Loum,ROUND 1,3.05,3.15,2.15,1.5,2.3,1.06,7.5,1.41,2.6,2.2,1.53,4.25,1.17,9.0,1.03,1.95,1.81,,,,,6.5,6.5,9.5,19.0,7.5,5.0,8.5,17.0,12.0,10.0,13.0,31.0,31.0,23.0,36.0,76.0,101.0
QglVPHq5,05/10/2023,10:00,EGYPT - PREMIER LEAGUE,ZED,Baladiyat El Mahalla,ROUND 3,1.9,2.85,4.7,1.65,2.0,1.14,4.35,1.57,2.1,2.62,1.37,5.65,1.09,10.5,1.02,2.27,1.5,1.87,1.83,,,5.0,9.0,23.0,81.0,4.5,6.0,18.0,76.0,7.0,9.5,23.0,101.0,15.0,21.0,56.0,201.0,201.0
OI5tR9q7,05/10/2023,10:30,UZBEKISTAN - SUPER LEAGUE,Turon,Metallurg Bekabad,ROUND 21,2.77,3.05,2.5,1.5,2.25,1.06,6.6,1.4,2.5,2.18,1.53,3.7,1.19,8.0,1.03,1.88,1.72,,,,,6.5,7.0,11.0,23.0,6.5,5.0,9.5,21.0,11.0,9.0,13.0,34.0,23.0,21.0,36.0,76.0,101.0
Aq7VT9AN,05/10/2023,10:45,IRAN - PERSIAN GULF PRO LEAGUE,Shams Azar Qazvin,Zob Ahan,ROUND 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466ZSTPT,05/10/2023,10:45,IRAN - PERSIAN GULF PRO LEAGUE,Aluminium Arak,Tractor,ROUND 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FZ67i58,05/10/2023,11:00,ROMANIA - LIGA 2,Steaua Bucuresti,FC Arges,ROUND 9,2.3,3.15,3.15,1.5,2.6,1.08,6.9,1.36,2.95,2.12,1.72,3.55,1.27,6.3,1.1,1.8,1.91,2.3,1.62,,,7.5,8.5,13.0,29.0,6.5,5.5,9.5,23.0,9.5,8.0,12.0,31.0,17.0,15.0,26.0,67.0,101.0
Y7HgeMkd,05/10/2023,11:30,CAMEROON - ELITE ONE,Union Douala,Gazelle,ROUND 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CY05M3YN,05/10/2023,11:30,EUROPE - EUROPA CONFERENCE LEAGUE,FC Astana,Plzen,GROUP STAGE ,3.4,3.75,2.05,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,3.1,1.35,1.75,2.05,15.0,9.5,11.0,19.0,12.0,7.0,9.0,15.0,19.0,11.0,13.0,21.0,34.0,23.0,29.0,41.0,151.0
QsEocrLq,05/10/2023,11:30,CAMEROON - ELITE ONE,Bamenda,Bamboutos FC,ROUND 1,2.92,2.95,2.32,1.55,2.2,1.07,7.0,1.46,2.45,2.32,1.47,4.65,1.14,10.0,1.02,2.04,1.74,,,,,6.5,6.5,9.5,23.0,6.5,5.0,9.0,19.0,12.0,9.5,13.0,36.0,29.0,23.0,41.0,76.0,101.0
Ek7tCg24,05/10/2023,11:30,INDIA - ISL,Jamshedpur,Hyderabad,-,2.88,3.4,2.4,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.88,3.25,1.33,6.5,1.11,1.73,2.0,2.75,1.43,1.55,2.38,11.0,8.5,12.0,23.0,9.5,6.5,9.5,19.0,15.0,11.0,13.0,29.0,29.0,23.0,29.0,41.0,201.0
0WbrmtGK,05/10/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Taawon,Al Taee,ROUND 9,1.5,4.0,5.25,1.3,3.4,1.03,10.0,1.2,4.33,1.67,2.15,2.63,1.44,4.5,1.17,1.8,1.91,1.53,2.43,1.16,5.25,13.0,17.0,29.0,51.0,8.0,8.5,17.0,41.0,8.0,8.5,17.0,41.0,11.0,12.0,23.0,51.0,151.0
CAImRbg1,05/10/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Riyadh,Al Shabab,ROUND 9,5.25,4.0,1.53,1.3,3.4,1.03,10.0,1.17,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.73,2.0,5.25,1.16,2.38,1.55,15.0,8.5,8.5,12.0,19.0,8.0,8.5,12.0,29.0,17.0,15.0,23.0,51.0,41.0,41.0,41.0,151.0
K0P65LVg,05/10/2023,12:00,CAMEROON - ELITE ONE,Cotonsport,Stade Renard,ROUND 1,1.75,3.25,4.25,1.52,2.27,1.07,7.0,1.43,2.54,2.25,1.5,4.4,1.16,9.0,1.03,2.14,1.67,,,,,6.5,9.5,19.0,67.0,5.0,5.5,13.0,41.0,7.0,7.5,15.0,67.0,13.0,15.0,31.0,81.0,101.0
6Fh1OmYp,05/10/2023,13:00,IRAN - PERSIAN GULF PRO LEAGUE,Esteghlal Khuzestan,Paykan,ROUND 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vchZOyaB,05/10/2023,13:00,EGYPT - PREMIER LEAGUE,Smouha,Arab Contractors,ROUND 3,2.6,2.82,2.85,1.53,2.2,1.07,6.45,1.42,2.47,2.2,1.53,3.65,1.19,8.2,1.03,1.83,1.78,,,,,7.5,8.0,13.0,31.0,7.5,5.5,10.0,23.0,11.0,9.5,14.0,36.0,26.0,21.0,36.0,81.0,201.0
QVHqZitc,05/10/2023,13:45,EUROPE - EUROPA LEAGUE,Rakow,Sturm Graz,GROUP STAGE ,2.4,3.3,2.9,1.4,2.75,1.06,10.0,1.3,3.5,2.03,1.87,3.4,1.33,6.5,1.11,1.75,2.0,2.38,1.55,1.43,2.75,9.5,9.5,15.0,29.0,8.0,6.0,11.0,23.0,12.0,9.5,13.0,34.0,23.0,19.0,29.0,51.0,201.0
OQw1A83d,05/10/2023,13:45,EUROPE - EUROPA LEAGUE,Sporting CP,Atalanta,GROUP STAGE ,2.2,3.5,3.2,1.36,3.0,1.04,12.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.67,2.1,2.15,1.68,1.38,3.0,12.0,11.0,17.0,34.0,9.0,6.5,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
WjozJuja,05/10/2023,13:45,EUROPE - EUROPA LEAGUE,Freiburg,West Ham,GROUP STAGE ,2.6,3.6,2.55,1.33,3.25,1.04,13.0,1.22,4.33,1.7,2.1,2.75,1.44,5.0,1.17,1.57,2.25,2.5,1.5,1.53,2.43,13.0,11.0,15.0,26.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,41.0,151.0
lp75LYBc,05/10/2023,13:45,EUROPE - EUROPA LEAGUE,Betis,Sparta Prague,GROUP STAGE ,1.73,4.0,4.33,1.3,3.4,1.04,13.0,1.22,4.33,1.7,2.1,2.75,1.44,5.0,1.17,1.67,2.1,1.7,2.1,1.23,4.1,15.0,15.0,23.0,41.0,8.5,8.0,13.0,34.0,9.0,8.5,15.0,34.0,15.0,13.0,21.0,41.0,151.0
