Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
AmoaKyep,23/11/2023,05:00,INDONESIA - LIGA 1,Madura United,Bali United,ROUND 20,2.75,3.25,2.37,1.31,3.15,11.6,1.01,1.19,3.7,1.57,2.1,2.35,1.47,3.7,1.19,1.47,2.35,1.98,1.75,,,13.0,10.75,14.5,27.0,11.75,6.7,9.0,17.5,17.0,10.0,10.75,21.0,35.0,21.0,23.0,35.0,200.0
d419oyRj,23/11/2023,08:00,UZBEKISTAN - SUPER LEAGUE,Bunyodkor,Metallurg Bekabad,ROUND 25,2.27,3.15,3.0,1.47,2.35,1.04,7.6,1.37,2.65,2.07,1.6,3.45,1.22,7.6,1.04,1.83,1.78,1.98,1.75,,,8.25,8.25,14.5,37.0,6.9,6.2,11.0,28.0,10.25,9.25,15.5,40.0,22.0,20.0,35.0,80.0,800.0
bexIUwdI,23/11/2023,08:00,INDIA - I-LEAGUE,Neroca FC,Real Kashmir,ROUND 6,2.9,3.4,2.22,1.36,2.99,1.01,9.9,1.24,3.3,1.75,1.93,2.67,1.36,5.4,1.1,1.6,2.07,,,,,11.5,8.75,11.5,22.0,10.5,6.7,8.75,17.0,16.0,10.5,12.5,25.0,35.0,23.0,28.0,50.0,350.0
rLoMdhHF,23/11/2023,08:30,IRAQ - SUPER LEAGUE,Al Quwa Al Jawiya,Al Shorta,ROUND 5,2.25,3.0,3.0,1.52,2.12,1.07,6.7,1.46,2.45,2.32,1.47,4.65,1.14,8.9,1.03,2.04,1.74,,,,,6.7,6.3,11.5,29.0,5.2,5.2,9.5,24.0,8.0,8.0,14.5,37.0,17.5,17.5,32.0,80.0,
4UnIcY19,23/11/2023,08:30,IRAQ - SUPER LEAGUE,Al Minaa,Al-Qassim,ROUND 5,5.9,3.65,1.5,1.45,2.27,1.06,7.5,1.38,2.71,2.1,1.57,4.0,1.19,7.7,1.05,2.35,1.56,,,,,7.7,4.5,5.1,8.25,10.0,6.5,7.4,11.75,26.0,16.5,19.0,30.0,90.0,60.0,70.0,110.0,
MPTMwQe5,23/11/2023,09:00,INDONESIA - LIGA 1,PSM Makassar,Persikabo 1973,ROUND 20,1.45,4.35,5.8,1.27,3.42,1.02,13.8,1.14,4.55,1.52,2.2,2.25,1.5,3.55,1.21,1.65,1.98,,,,,15.0,19.0,40.0,120.0,8.75,8.75,18.5,55.0,8.0,8.25,16.0,50.0,10.5,10.75,21.0,60.0,400.0
GnTQxpBB,23/11/2023,09:00,INDONESIA - LIGA 1,Persita,RANS Nusantara,ROUND 20,2.7,3.25,2.42,1.32,3.1,10.5,1.01,1.22,3.45,1.65,1.98,2.55,1.4,5.0,1.12,1.53,2.18,,,,,11.75,9.75,13.5,27.0,10.75,6.5,9.25,18.5,16.0,9.75,11.5,24.0,32.0,21.0,24.0,45.0,250.0
Q5ltx3gm,23/11/2023,09:30,ALBANIA - SUPERLIGA,Egnatia,Partizani,ROUND 13,2.22,3.2,2.85,1.42,2.35,1.04,8.3,1.35,2.84,2.02,1.62,3.74,1.21,7.0,1.07,1.83,1.93,,,,,8.25,6.9,11.25,26.0,6.0,5.5,9.0,21.0,8.5,7.9,13.0,30.0,17.0,16.0,26.0,60.0,450.0
j5T1C9xo,23/11/2023,10:00,UGANDA - PREMIER LEAGUE,Gadaffi,Bright Stars,ROUND 8,2.0,2.82,3.9,1.55,2.05,1.08,6.5,1.5,2.27,2.55,1.44,5.5,1.11,11.0,1.01,2.2,1.64,,,,,6.0,7.0,15.5,50.0,4.7,5.0,11.5,37.0,7.0,7.5,14.5,45.0,14.5,15.5,30.0,80.0,101.0
2N1NfWoS,23/11/2023,10:00,IRAQ - SUPER LEAGUE,Al Zawraa,Al Wasat,ROUND 5,1.44,3.7,7.0,1.47,2.2,1.06,7.2,1.43,2.54,2.25,1.5,4.4,1.16,8.1,1.04,2.57,1.48,,,,,7.0,10.5,32.0,120.0,4.0,6.8,20.0,80.0,4.6,7.7,23.0,100.0,7.3,12.5,37.0,150.0,
