Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
2TSf3BGj,25/12/2023,08:00,TURKEY - 1. LIG,Manisa FK,Sanliurfaspor,ROUND 17,1.55,3.6,7.0,1.4,2.75,1.06,10.0,1.29,3.5,1.95,1.85,3.25,1.33,6.5,1.11,2.0,1.73,1.5,2.5,1.11,6.8,9.0,17.0,34.0,81.0,6.5,7.0,21.0,51.0,7.0,9.0,19.0,51.0,10.0,13.0,29.0,51.0,351.0
j99SwH9n,25/12/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Malavan,Tractor,ROUND 14,3.25,2.85,2.35,1.62,2.22,1.12,5.4,1.5,2.4,2.5,1.47,4.45,1.17,7.7,1.05,2.05,1.7,,,1.57,2.3,5.4,5.8,10.0,25.0,7.7,5.7,9.75,25.0,16.0,11.75,17.0,45.0,45.0,35.0,50.0,110.0,900.0
8pKNvcft,25/12/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Sanat Naft,Zob Ahan,ROUND 14,4.3,2.82,2.02,1.7,2.07,1.14,4.85,1.62,2.2,2.77,1.39,5.1,1.13,8.5,1.04,2.3,1.55,,,1.75,2.0,4.85,4.8,7.8,18.5,8.5,5.8,9.75,23.0,22.0,15.0,21.0,50.0,80.0,55.0,75.0,150.0,
lrfYGQp8,25/12/2023,09:00,THAILAND - THAI LEAGUE 1,Port MTI FC,Ratchaburi,ROUND 15,1.4,4.8,6.4,1.27,3.4,1.03,9.5,1.15,4.7,1.47,2.5,2.2,1.62,3.45,1.26,1.7,2.05,,,,,9.5,22.0,45.0,120.0,9.25,9.75,20.0,60.0,8.0,8.5,16.5,50.0,10.0,10.5,21.0,60.0,400.0
U59b55KB,25/12/2023,11:00,EGYPT - PREMIER LEAGUE,El Gouna,Enppi,ROUND 10,2.3,2.9,3.2,1.55,2.15,1.08,5.9,1.45,2.37,2.32,1.47,3.9,1.17,9.0,1.02,1.93,1.7,,,,,6.7,7.5,15.0,45.0,6.3,5.7,12.0,35.0,10.25,9.5,16.5,50.0,24.0,22.0,37.0,100.0,900.0
Q9dCIjXI,25/12/2023,11:00,TURKEY - SUPER LIG,Alanyaspor,Samsunspor,ROUND 18,2.3,3.3,2.9,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.73,2.0,2.3,1.6,1.4,2.85,10.0,9.5,15.0,29.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,201.0
nJc8JWHC,25/12/2023,11:00,TURKEY - SUPER LIG,Kasimpasa,Rizespor,ROUND 18,2.0,3.5,3.2,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.53,2.38,2.03,1.78,1.33,3.3,15.0,13.0,19.0,34.0,10.0,7.0,12.0,23.0,12.0,9.0,12.0,26.0,19.0,15.0,21.0,41.0,126.0
zFCENu25,25/12/2023,11:00,TURKEY - 1. LIG,Corum,Boluspor,ROUND 17,1.95,3.6,3.6,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.73,2.0,1.98,1.83,1.3,3.45,11.0,11.0,19.0,41.0,8.0,7.0,12.0,29.0,9.5,9.0,15.0,34.0,17.0,17.0,26.0,51.0,201.0
2qLrTpjG,25/12/2023,12:00,GHANA - PREMIER LEAGUE,Legon Cities,Heart of Lions,ROUND 16,1.65,3.15,5.3,1.52,2.12,,,1.47,2.35,2.32,1.47,4.5,1.15,8.45,1.04,2.25,1.61,1.72,1.9,,,6.5,9.0,23.0,80.0,4.25,5.6,14.5,50.0,5.5,7.3,17.0,60.0,10.0,13.5,30.0,100.0,
IaRD4Tnb,25/12/2023,13:00,BAHRAIN - PREMIER LEAGUE,Al Riffa,Busaiteen,ROUND 10,1.4,4.45,6.9,1.34,3.0,1.04,8.25,1.23,3.8,1.7,2.07,2.65,1.42,4.45,1.17,1.91,1.8,,,,,8.25,18.5,45.0,150.0,7.0,8.75,21.0,75.0,6.7,8.25,19.0,65.0,9.25,11.5,26.0,90.0,700.0
