Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,AH_Neg05_H,AH_Pos05_A,AH_Pos05_H,AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
roPswxNT,08/08/2023,13:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Saburtalo Tbilisi,Torpedo Kutaisi,ROUND 19,1.69,3.7,4.64,1.02,9.8,1.27,3.28,1.92,1.86,3.18,1.29,6.2,1.09,1.83,1.93,,,,,8.5,11.0,21.0,61.0,5.5,6.0,13.0,36.0,6.5,6.5,13.0,41.0,10.0,10.0,21.0,61.0,201.0
CC3RwPbt,08/08/2023,14:00,SWEDEN - SUPERETTAN,Helsingborg,Orgryte,ROUND 17,2.05,3.3,3.2,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.7,2.05,2.08,1.73,1.33,3.3,11.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
zDewkUWj,08/08/2023,15:00,ROMANIA - LIGA 2,Chindia Targoviste,Steaua Bucuresti,ROUND 1,2.14,3.24,3.31,1.03,9.1,1.3,3.08,2.01,1.78,3.34,1.26,6.7,1.07,1.77,2.0,,,,,8.5,8.5,13.0,29.0,7.5,5.5,9.0,19.0,10.0,8.0,11.0,23.0,19.0,15.0,23.0,61.0,101.0
WhjtuOw9,08/08/2023,15:00,EUROPE - CHAMPIONS LEAGUE,FC Copenhagen (Den),Sparta Prague (Cze),QUALIFICATION ,2.1,3.4,3.3,1.05,8.5,1.25,3.75,1.88,1.98,3.0,1.36,5.5,1.13,1.73,2.0,2.05,1.75,1.3,3.45,11.0,12.0,19.0,34.0,8.5,6.5,13.0,26.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
pCvr9wkd,08/08/2023,15:00,EUROPE - CHAMPIONS LEAGUE,Rakow (Pol),Aris (Cyp),QUALIFICATION ,1.65,4.0,4.75,1.05,8.5,1.3,3.4,2.03,1.83,3.5,1.29,6.5,1.1,2.0,1.73,1.68,2.15,1.21,4.25,9.5,12.0,23.0,51.0,6.5,7.5,17.0,41.0,7.5,9.0,21.0,41.0,12.0,15.0,29.0,67.0,201.0
bNpM6Ufo,08/08/2023,15:00,ENGLAND - EFL CUP,Huddersfield,Middlesbrough,1/64-FINALS,3.3,3.5,2.15,1.05,11.0,1.25,3.75,1.88,2.02,3.0,1.36,6.0,1.13,1.7,2.05,3.3,1.33,1.73,2.08,12.0,8.5,11.0,19.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,26.0,34.0,26.0,29.0,41.0,201.0
rT1c4djp,08/08/2023,15:30,ENGLAND - EFL CUP,Newport,Charlton,1/64-FINALS,3.25,3.4,2.2,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,3.1,1.35,1.68,2.15,12.0,9.5,12.0,21.0,12.0,6.5,9.0,17.0,17.0,12.0,12.0,23.0,34.0,23.0,29.0,41.0,151.0
SErd2F3a,08/08/2023,15:30,ENGLAND - EFL CUP,Peterborough,Swindon,1/64-FINALS,1.57,4.2,5.5,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.75,2.0,1.55,2.38,1.16,5.25,15.0,17.0,29.0,51.0,8.5,8.0,17.0,41.0,8.0,8.5,15.0,41.0,12.0,12.0,23.0,41.0,201.0
K87ZFYXb,08/08/2023,15:30,ENGLAND - EFL CUP,Swansea,Northampton,1/64-FINALS,1.57,4.0,6.0,1.04,12.0,1.22,4.0,1.73,2.08,2.75,1.4,5.0,1.17,1.8,1.95,1.55,2.38,1.15,5.5,12.0,17.0,29.0,67.0,8.0,7.5,19.0,41.0,8.0,8.5,15.0,41.0,12.0,12.0,23.0,51.0,201.0
xpt1rGrD,08/08/2023,15:30,EUROPE - CHAMPIONS LEAGUE,PSV (Ned),Sturm Graz (Aut),QUALIFICATION ,1.44,4.5,7.0,1.03,10.0,1.17,4.5,1.57,2.35,2.38,1.53,4.0,1.22,1.8,1.91,1.43,2.75,1.11,6.6,15.0,21.0,41.0,67.0,9.0,9.0,21.0,41.0,8.0,9.0,17.0,41.0,10.0,11.0,23.0,51.0,151.0
65s01ZI5,08/08/2023,15:30,ENGLAND - EFL CUP,Mansfield,Grimsby,1/64-FINALS,1.8,3.75,4.2,1.05,11.0,1.29,3.5,1.96,1.94,3.25,1.33,6.5,1.11,1.8,1.95,1.82,2.08,1.23,4.0,11.0,12.0,21.0,41.0,7.0,7.0,13.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
pjgi3elg,08/08/2023,15:45,ENGLAND - EFL CUP,Preston,Salford,1/64-FINALS,1.75,4.0,4.2,1.04,12.0,1.25,3.75,1.84,2.06,3.0,1.36,6.0,1.13,1.8,1.95,1.75,2.05,1.25,3.8,12.0,12.0,21.0,41.0,7.5,7.5,13.0,34.0,8.5,8.5,15.0,34.0,15.0,13.0,23.0,51.0,251.0
xQkq5HJt,08/08/2023,15:45,ENGLAND - EFL CUP,Rotherham,Morecambe,1/64-FINALS,1.5,4.5,6.0,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.8,1.95,1.5,2.5,1.15,5.5,15.0,17.0,34.0,67.0,8.0,8.5,17.0,41.0,8.0,8.5,17.0,41.0,11.0,12.0,23.0,51.0,201.0
6m8JBvbA,08/08/2023,15:45,ENGLAND - EFL CUP,Stevenage,Watford,1/64-FINALS,3.1,3.4,2.3,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.8,1.95,3.0,1.38,1.63,2.25,9.5,7.5,11.0,21.0,9.0,6.5,9.5,19.0,15.0,11.0,15.0,29.0,34.0,26.0,34.0,51.0,251.0
dEbfBAnU,08/08/2023,15:45,ENGLAND - EFL CUP,Sunderland,Crewe,1/64-FINALS,1.36,4.75,9.0,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.91,1.91,1.35,3.1,1.12,6.25,15.0,21.0,41.0,81.0,8.0,9.5,23.0,51.0,7.0,8.5,19.0,51.0,9.0,11.0,23.0,51.0,251.0
Ac0nDWHH,08/08/2023,15:45,ENGLAND - EFL CUP,Port Vale,Fleetwood,1/64-FINALS,2.35,3.4,3.0,1.05,11.0,1.29,3.5,2.02,1.88,3.4,1.3,7.0,1.1,1.75,2.0,2.3,1.6,1.4,2.85,10.0,9.5,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,23.0,19.0,29.0,41.0,201.0
phndPcS9,08/08/2023,15:45,ENGLAND - EFL CUP,Sutton,Cambridge Utd,1/64-FINALS,2.7,3.3,2.63,1.05,11.0,1.29,3.5,1.96,1.94,3.25,1.33,6.5,1.11,1.7,2.05,2.5,1.5,1.5,2.5,11.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
jwo85Nnj,08/08/2023,15:45,EUROPE - CHAMPIONS LEAGUE,Klaksvik (Fai),Molde (Nor),QUALIFICATION ,4.75,4.0,1.65,1.05,8.5,1.3,3.4,2.0,1.85,3.4,1.3,6.5,1.1,1.91,1.8,4.5,1.19,2.2,1.65,10.0,6.5,7.5,12.0,12.0,7.5,9.0,15.0,23.0,15.0,19.0,29.0,51.0,41.0,41.0,51.0,201.0
t2t7CvRp,08/08/2023,15:45,EUROPE - CHAMPIONS LEAGUE,AEK Athens FC (Gre),D. Zagreb (Cro),QUALIFICATION ,2.2,3.2,3.4,1.05,8.5,1.33,3.25,2.1,1.7,3.75,1.25,7.0,1.08,1.83,1.83,2.15,1.68,1.33,3.3,8.5,9.5,17.0,34.0,7.5,6.0,13.0,29.0,10.0,9.5,15.0,41.0,19.0,19.0,29.0,51.0,201.0
8UwHciIU,08/08/2023,15:45,ENGLAND - EFL CUP,Stoke,West Brom,1/64-FINALS,2.3,3.25,3.2,1.07,9.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.8,1.95,2.25,1.63,1.35,3.1,9.0,9.0,15.0,34.0,7.5,6.0,12.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
tI8VGEIh,08/08/2023,15:45,ENGLAND - EFL CUP,Plymouth,Leyton Orient,1/64-FINALS,1.67,4.0,5.0,1.04,13.0,1.25,3.75,1.9,2.0,3.25,1.33,6.0,1.13,1.91,1.91,1.68,2.15,1.21,4.25,11.0,13.0,23.0,51.0,7.0,7.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,13.0,26.0,51.0,251.0
dfzDbX2O,08/08/2023,15:45,ENGLAND - EFL CUP,Sheffield Wed,Stockport County,1/64-FINALS,1.75,3.75,4.75,1.05,11.0,1.29,3.5,1.98,1.92,3.4,1.3,6.5,1.11,1.91,1.91,1.73,2.08,1.21,4.25,10.0,12.0,23.0,51.0,7.0,7.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,301.0
WlrhQwD3,08/08/2023,15:45,ENGLAND - EFL CUP,MK Dons,Wycombe,1/64-FINALS,3.1,3.2,2.38,1.05,11.0,1.29,3.5,2.01,1.89,3.4,1.3,6.5,1.11,1.7,2.05,3.0,1.38,1.58,2.35,10.0,8.5,12.0,23.0,10.0,6.0,9.5,19.0,15.0,11.0,13.0,29.0,34.0,23.0,34.0,41.0,201.0
lCDECKr4,08/08/2023,15:45,ENGLAND - EFL CUP,Accrington,Bradford City,1/64-FINALS,2.63,3.4,2.6,1.05,11.0,1.29,3.5,2.0,1.9,3.4,1.3,6.5,1.11,1.75,2.0,2.5,1.5,1.48,2.6,10.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
Gv9T6kCr,08/08/2023,15:45,ENGLAND - EFL CUP,Barnsley,Tranmere,1/64-FINALS,1.6,4.2,5.5,1.03,15.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.75,2.0,1.58,2.35,1.17,5.0,13.0,15.0,29.0,51.0,8.0,8.0,17.0,41.0,8.0,8.5,15.0,41.0,12.0,12.0,23.0,51.0,201.0
v16R9ISM,08/08/2023,15:45,ENGLAND - EFL CUP,Blackburn,Walsall,1/64-FINALS,1.5,4.75,5.5,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.8,1.95,1.5,2.5,1.16,5.25,15.0,15.0,29.0,51.0,8.0,9.0,17.0,41.0,7.5,8.5,19.0,41.0,11.0,12.0,23.0,51.0,251.0
Wnkm4yZn,08/08/2023,15:45,ENGLAND - EFL CUP,Bolton,Barrow,1/64-FINALS,1.62,4.2,5.0,1.04,13.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.8,1.95,1.63,2.25,1.18,4.65,12.0,15.0,26.0,51.0,7.5,7.5,15.0,41.0,8.0,8.5,17.0,41.0,12.0,13.0,23.0,51.0,251.0
AZgqSari,08/08/2023,15:45,ENGLAND - EFL CUP,Notts Co,Lincoln,1/64-FINALS,1.95,3.6,3.75,1.04,13.0,1.25,3.75,1.89,2.01,3.25,1.33,6.0,1.13,1.75,2.0,2.01,1.89,1.3,3.45,12.0,11.0,19.0,41.0,8.0,7.0,12.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,26.0,51.0,201.0
SYAsEC2B,08/08/2023,15:45,ENGLAND - EFL CUP,Cheltenham,Birmingham,1/64-FINALS,3.2,3.6,2.15,1.05,11.0,1.29,3.5,1.98,1.92,3.4,1.3,6.5,1.11,1.75,2.0,3.1,1.35,1.7,2.1,11.0,8.0,10.0,19.0,10.0,6.5,9.0,17.0,17.0,11.0,15.0,26.0,34.0,26.0,34.0,51.0,201.0
vFo0OHsG,08/08/2023,15:45,ENGLAND - EFL CUP,Millwall,Reading,1/64-FINALS,1.53,4.0,6.5,1.05,11.0,1.29,3.5,2.0,1.9,3.4,1.3,6.5,1.11,2.0,1.75,1.5,2.5,1.13,6.0,10.0,15.0,34.0,67.0,6.5,7.5,21.0,51.0,6.5,8.5,19.0,51.0,10.0,13.0,29.0,67.0,401.0
lQhmRJcc,08/08/2023,15:45,ENGLAND - EFL CUP,Hull,Doncaster,1/64-FINALS,1.5,4.0,7.0,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.75,2.0,1.5,2.5,1.13,5.9,13.0,19.0,34.0,67.0,8.5,7.5,19.0,41.0,8.0,8.5,15.0,41.0,11.0,12.0,21.0,41.0,151.0
ALEAD0Tc,08/08/2023,15:45,ENGLAND - EFL CUP,Derby,Blackpool,1/64-FINALS,1.91,3.8,3.8,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.67,2.1,1.9,2.0,1.26,3.7,13.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,9.5,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
EVp8aDmI,08/08/2023,15:45,ENGLAND - EFL CUP,Harrogate,Carlisle,1/64-FINALS,3.1,3.2,2.38,1.06,10.0,1.29,3.5,2.04,1.86,3.4,1.3,7.0,1.1,1.75,2.0,3.1,1.35,1.63,2.25,9.5,8.0,11.0,21.0,9.5,6.0,9.5,19.0,15.0,11.0,13.0,29.0,34.0,26.0,34.0,51.0,201.0
zH3H9cBP,08/08/2023,15:45,ENGLAND - EFL CUP,Gillingham,Southampton,1/64-FINALS,6.0,4.2,1.53,1.05,11.0,1.29,3.5,1.93,1.97,3.25,1.33,6.5,1.11,2.0,1.75,5.75,1.14,2.43,1.53,11.0,6.5,7.0,11.0,15.0,8.0,8.5,13.0,29.0,19.0,19.0,29.0,67.0,41.0,51.0,51.0,351.0
pjFMIzlt,08/08/2023,15:45,ENGLAND - EFL CUP,Exeter,Crawley,1/64-FINALS,1.6,4.0,5.5,1.04,13.0,1.25,3.75,1.85,2.05,3.0,1.36,6.0,1.13,1.91,1.91,1.58,2.35,1.16,5.25,11.0,15.0,29.0,51.0,7.5,7.5,17.0,41.0,7.5,8.5,17.0,41.0,11.0,13.0,26.0,51.0,251.0
2eB2FMbo,08/08/2023,15:45,ENGLAND - EFL CUP,Forest Green,Portsmouth,1/64-FINALS,3.9,3.5,1.95,1.05,11.0,1.29,3.5,1.96,1.94,3.25,1.33,6.5,1.11,1.8,1.95,3.7,1.26,1.92,1.98,11.0,7.5,9.5,17.0,11.0,6.5,8.5,15.0,21.0,13.0,15.0,26.0,41.0,29.0,34.0,51.0,201.0
xnPU8xrT,08/08/2023,16:00,ENGLAND - EFL CUP,Wrexham,Wigan,1/64-FINALS,1.95,3.4,4.2,1.04,12.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.67,2.1,1.95,1.95,1.24,3.9,12.0,13.0,21.0,41.0,8.5,6.5,13.0,29.0,10.0,8.5,12.0,34.0,17.0,15.0,23.0,41.0,151.0
jJQNuGoH,08/08/2023,16:00,EUROPE - CHAMPIONS LEAGUE,O. Ljubljana (Slo),Galatasaray (Tur),QUALIFICATION ,5.25,3.8,1.65,1.04,9.0,1.2,4.33,1.7,2.1,2.63,1.44,4.5,1.17,1.73,2.0,4.5,1.19,2.15,1.68,13.0,8.0,8.5,13.0,15.0,7.5,8.5,13.0,26.0,15.0,15.0,23.0,51.0,34.0,41.0,41.0,151.0
UJxgpxE0,08/08/2023,16:00,EUROPE - CHAMPIONS LEAGUE,Braga (Por),TSC (Srb),QUALIFICATION ,1.18,6.5,15.0,1.01,15.0,1.14,5.0,1.5,2.5,2.2,1.62,3.75,1.25,2.25,1.57,1.19,4.5,,,15.0,29.0,51.0,151.0,8.5,13.0,41.0,81.0,6.0,11.0,29.0,81.0,7.0,12.0,34.0,81.0,201.0
lrMcebE0,08/08/2023,16:15,ICELAND - BESTA DEILD KARLA,Fram,Fylkir,ROUND 18,2.13,3.9,3.05,1.01,16.0,1.12,5.05,1.46,2.48,2.25,1.66,3.55,1.24,1.44,2.69,,,,,14.0,12.0,15.0,31.0,9.5,6.5,9.0,15.0,11.0,7.0,8.5,17.0,17.0,11.0,14.0,26.0,151.0
8W40dvaf,08/08/2023,16:15,ICELAND - BESTA DEILD KARLA,Hafnarfjordur,Vikingur Reykjavik,ROUND 18,3.86,4.1,1.82,1.01,15.5,1.12,5.1,1.46,2.48,2.25,1.66,3.55,1.24,1.48,2.57,,,,,14.0,9.0,9.5,14.0,13.0,6.5,6.5,10.0,18.0,9.5,9.0,14.0,36.0,20.0,20.0,26.0,126.0
8rVPOEsR,08/08/2023,19:00,SOUTH AMERICA - COPA LIBERTADORES,Fluminense (Bra),Argentinos Jrs (Arg),PLAY OFFS ,1.65,3.6,5.5,1.08,8.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.1,1.67,1.63,2.25,1.16,5.25,8.0,12.0,26.0,67.0,6.0,7.0,19.0,51.0,7.0,9.0,21.0,51.0,12.0,15.0,34.0,67.0,501.0
GM3bxC9r,08/08/2023,19:00,SOUTH AMERICA - COPA SUDAMERICANA,Fortaleza (Bra),Libertad Asuncion (Par),PLAY OFFS ,1.8,3.75,4.0,1.05,11.0,1.3,3.4,1.98,1.88,3.4,1.3,6.5,1.11,1.83,1.83,1.83,2.03,1.28,3.55,11.0,10.0,21.0,41.0,7.0,7.5,12.0,34.0,8.5,9.0,17.0,34.0,15.0,15.0,29.0,51.0,301.0
ltFOQzDE,08/08/2023,21:00,SOUTH AMERICA - COPA LIBERTADORES,Athletico-PR (Bra),Bolivar (Bol),PLAY OFFS ,1.17,7.0,19.0,1.02,19.0,1.14,5.5,1.53,2.4,2.25,1.57,4.0,1.22,2.25,1.57,1.17,5.0,,,15.0,34.0,67.0,251.0,8.0,13.0,41.0,126.0,5.5,11.0,29.0,101.0,7.0,10.0,34.0,81.0,501.0
dnSx3XK7,08/08/2023,21:00,SOUTH AMERICA - COPA LIBERTADORES,Internacional (Bra),River Plate (Arg),PLAY OFFS ,2.38,3.2,3.1,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.8,1.95,2.35,1.58,1.4,2.85,8.5,9.0,15.0,29.0,7.0,6.0,11.0,26.0,12.0,9.0,15.0,34.0,26.0,21.0,29.0,51.0,301.0
tI2rMPBO,08/08/2023,21:00,SOUTH AMERICA - COPA SUDAMERICANA,Defensa y Justicia (Arg),Emelec (Ecu),PLAY OFFS ,1.57,4.0,5.5,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.8,1.91,1.6,2.3,1.18,4.65,13.0,13.0,29.0,51.0,7.5,8.0,15.0,41.0,8.0,8.5,17.0,41.0,12.0,13.0,23.0,51.0,251.0
CYOvbXdo,08/08/2023,21:30,SOUTH AMERICA - COPA SUDAMERICANA,Newells Old Boys (Arg),Corinthians (Bra),PLAY OFFS ,2.1,3.4,3.4,1.08,8.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,2.0,1.73,2.05,1.75,1.3,3.45,8.0,9.0,17.0,41.0,6.0,6.5,13.0,34.0,9.5,8.5,17.0,41.0,21.0,21.0,29.0,67.0,351.0
