Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
69gGfnMP,29/11/2023,07:00,SOUTH KOREA - K LEAGUE 2,Gyeongnam,Bucheon FC 1995,PLAY OFFS ,2.05,3.25,3.4,1.4,2.75,1.06,9.5,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.8,1.91,2.08,1.73,1.33,3.3,9.5,10.0,17.0,41.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
pOdPkY7E,29/11/2023,09:00,NORTH MACEDONIA - 1. MFL,Makedonija GP,Sileks,ROUND 16,2.15,3.05,3.35,1.5,2.25,1.06,7.5,1.42,2.47,2.18,1.53,3.7,1.19,9.0,1.03,1.91,1.7,,,,,7.3,8.5,16.5,45.0,6.1,6.0,12.0,35.0,9.25,9.25,16.5,45.0,21.0,21.0,37.0,90.0,900.0
C0mu0GRr,29/11/2023,09:00,SERBIA - PRVA LIGA,Mladost GAT,Smederevo,ROUND 17,2.27,2.9,3.05,1.55,2.07,1.08,6.1,1.5,2.25,2.27,1.5,5.05,1.12,9.1,1.03,2.12,1.69,,,,,6.2,6.1,11.5,30.0,5.0,5.1,9.75,26.0,8.0,8.25,15.0,40.0,18.0,18.5,35.0,90.0,600.0
d2GUTjoe,29/11/2023,09:00,NORTH MACEDONIA - 1. MFL,Voska Sport,Tikves,ROUND 16,2.05,3.05,3.65,1.52,2.22,1.07,7.0,1.44,2.42,2.25,1.5,3.8,1.18,9.0,1.03,1.98,1.65,2.0,1.72,,,7.0,8.5,18.0,55.0,5.8,6.1,13.0,40.0,8.5,9.0,17.5,55.0,18.5,19.5,37.0,110.0,101.0
IBHQUWVl,29/11/2023,09:00,NORTH MACEDONIA - 1. MFL,Vardar,Struga,ROUND 16,3.8,3.15,1.95,1.5,2.25,1.06,7.5,1.42,2.47,2.2,1.53,3.75,1.19,9.0,1.03,1.98,1.65,,,1.8,1.91,7.3,5.8,8.25,17.0,8.75,6.2,8.75,18.0,19.0,13.5,18.0,37.0,60.0,45.0,55.0,110.0,101.0
hU9wSUF7,29/11/2023,09:00,NORTH MACEDONIA - 1. MFL,Shkendija,Rabotnicki,ROUND 16,1.6,3.6,5.4,1.45,2.4,1.03,9.0,1.34,2.72,2.0,1.65,3.3,1.24,8.0,1.05,2.02,1.62,,,,,8.25,12.0,32.0,120.0,5.7,7.1,18.5,70.0,6.7,8.25,20.0,75.0,11.25,14.0,32.0,120.0,101.0
E5FvhjJ4,29/11/2023,09:00,ARMENIA - PREMIER LEAGUE,Noah,West Armenia,ROUND 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6XcLjEh8,29/11/2023,09:00,NORTH MACEDONIA - 1. MFL,KF Gostivar,Shkupi,ROUND 16,2.9,2.87,2.52,1.57,2.12,1.07,6.25,1.5,2.27,2.4,1.45,4.1,1.15,11.0,1.01,2.0,1.65,,,,,6.4,6.4,11.25,28.0,6.7,5.7,10.0,25.0,13.0,11.25,17.5,45.0,37.0,32.0,50.0,110.0,101.0
vR5ZSA01,29/11/2023,09:00,NORTH MACEDONIA - 1. MFL,Brera Strumica,Bregalnica Stip,ROUND 16,1.75,3.4,4.5,1.47,2.32,1.05,8.0,1.39,2.57,2.12,1.57,3.6,1.2,8.0,1.05,2.02,1.62,,,,,7.8,10.25,24.0,80.0,5.6,6.7,15.5,50.0,7.1,8.75,19.5,65.0,13.0,16.0,37.0,120.0,101.0
xpxrn4NQ,29/11/2023,11:00,REPUBLIC OF THE CONGO - LIGUE 1,CARA Brazzaville,Diables Noirs,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGMRfhZo,29/11/2023,11:00,ARMENIA - PREMIER LEAGUE,Urartu,Ararat Yerevan,ROUND 18,1.42,4.15,6.1,1.32,3.1,1.01,9.8,1.21,3.74,1.65,1.98,2.71,1.38,4.9,1.13,1.87,1.89,,,,,11.75,13.5,30.0,90.0,6.1,7.2,16.0,50.0,5.9,7.0,15.0,50.0,8.0,9.5,20.0,65.0,450.0
x6LzikV2,29/11/2023,11:30,INDIA - ISL,Kerala Blasters,Chennaiyin,-,1.45,4.75,6.0,1.29,3.5,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.8,1.91,1.45,2.68,1.14,5.75,15.0,17.0,34.0,67.0,8.5,9.0,19.0,41.0,7.5,8.5,17.0,41.0,10.0,11.0,23.0,51.0,201.0
048jVmTT,29/11/2023,12:00,GREECE - SUPER LEAGUE,Volos,Panserraikos,ROUND 7,2.4,3.4,2.9,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.8,1.95,2.35,1.58,1.4,2.85,9.5,9.0,15.0,29.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,23.0,21.0,29.0,51.0,251.0
llDblhMd,29/11/2023,12:00,NIGERIA - NPFL,Enyimba,Remo Stars,ROUND 5,1.65,3.25,5.6,1.57,2.12,1.07,6.15,1.5,2.25,2.45,1.42,4.2,1.15,,,2.32,1.47,,,,,6.3,10.5,30.0,120.0,4.6,6.7,19.5,80.0,6.2,9.25,24.0,100.0,12.0,18.0,50.0,175.0,
4W3ldLG4,29/11/2023,12:30,IVORY COAST - LIGUE 1,Racing d'Abidjan,ASI d'Abengourou,ROUND 10,1.85,3.05,4.15,1.55,2.07,1.08,5.9,1.5,2.25,2.54,1.43,5.0,1.12,11.0,1.01,2.25,1.61,,,,,6.2,7.2,16.0,50.0,4.4,5.5,12.5,40.0,6.1,7.7,17.0,55.0,12.0,15.0,35.0,100.0,101.0
GO2bOgp7,29/11/2023,13:00,ESTONIA - MEISTRILIIGA,Viimsi JK,Tammeka,RELEGATION ,3.36,3.76,1.89,1.24,3.65,1.01,12.5,1.12,5.0,1.46,2.45,2.21,1.61,3.56,1.23,1.44,2.7,,,,,15.0,9.0,10.0,15.0,13.0,6.5,7.0,11.0,17.0,9.0,8.5,14.0,34.0,18.0,19.0,23.0,126.0
dfGblDqK,29/11/2023,14:00,EGYPT - PREMIER LEAGUE,Future FC,Zamalek,ROUND 7,3.1,3.1,2.25,1.44,2.42,1.04,7.6,1.32,2.82,1.93,1.7,3.15,1.26,6.45,1.07,1.72,1.88,,,,,8.75,7.2,10.5,23.0,9.5,6.0,9.0,19.5,16.5,10.75,13.5,30.0,40.0,27.0,35.0,65.0,500.0
MFAHM7wh,29/11/2023,14:45,EUROPE - CHAMPIONS LEAGUE,Sevilla,PSV,GROUP STAGE ,2.63,3.5,2.55,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.08,2.75,1.44,5.0,1.17,1.62,2.2,2.5,1.5,1.53,2.43,13.0,10.0,13.0,26.0,10.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,26.0,41.0,151.0
ITOi6ngB,29/11/2023,14:45,EUROPE - CHAMPIONS LEAGUE,Galatasaray,Manchester Utd,GROUP STAGE ,2.63,3.75,2.45,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.57,4.33,1.22,1.5,2.5,2.5,1.5,1.55,2.38,17.0,12.0,15.0,26.0,12.0,7.5,10.0,17.0,15.0,10.0,12.0,21.0,26.0,19.0,21.0,34.0,101.0
plhvMxOM,29/11/2023,15:00,NORWAY - OBOS-LIGAEN,Kristiansund,Bryne,PROMOTION ,1.65,4.2,4.5,1.29,3.5,1.03,17.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.62,2.2,1.63,2.25,1.2,4.4,15.0,17.0,26.0,51.0,9.0,8.0,15.0,34.0,9.0,8.5,15.0,34.0,13.0,12.0,21.0,41.0,151.0
