Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,AH_Neg05_H,AH_Pos05_A,AH_Pos05_H,AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
hzc0Bnrl,22/07/2023,09:00,INDONESIA - LIGA 1,FC Bhayangkara,Persikabo 1973,ROUND 4,1.56,4.25,4.92,1.02,13.8,1.15,4.55,1.57,2.38,2.32,1.51,4.0,1.19,1.6,2.27,,,,,13.0,15.0,29.0,67.0,7.5,7.5,13.0,36.0,7.5,6.5,12.0,34.0,10.0,9.5,15.0,46.0,67.0
CCkKBo29,22/07/2023,09:15,RUSSIA - PREMIER LEAGUE,Nizhny Novgorod,Zenit,ROUND 1,5.78,4.33,1.64,1.01,10.0,1.23,3.64,1.88,2.07,2.88,1.35,5.25,1.11,1.85,1.91,,,,,,,,,,,,,,,,,,,,,
OnkheubK,22/07/2023,09:15,VIETNAM - V.LEAGUE 1,Hai Phong,Thanh Hoa,CHAMPIONSHIP GROUP ,2.23,3.28,3.07,1.03,8.4,1.3,3.08,2.03,1.77,3.42,1.25,6.6,1.06,1.77,2.0,,,,,7.5,7.5,11.0,26.0,6.5,5.0,8.5,21.0,9.5,7.5,10.0,26.0,19.0,15.0,26.0,51.0,201.0
IkIIAQUg,22/07/2023,10:00,SWEDEN - SUPERETTAN,Gefle,Ostersund,ROUND 15,3.0,3.25,2.2,1.05,11.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,1.75,2.0,3.0,1.38,1.65,2.2,10.0,8.0,11.0,21.0,10.0,6.5,9.0,19.0,15.0,11.0,13.0,26.0,34.0,23.0,34.0,41.0,201.0
QFLQ84a6,22/07/2023,10:00,SWEDEN - SUPERETTAN,Skovde AIK,Orgryte,ROUND 15,2.9,3.3,2.1,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,3.0,1.38,1.68,2.15,13.0,9.5,12.0,21.0,12.0,7.0,9.0,17.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
OnZeq1yk,22/07/2023,10:00,FINLAND - YKKONEN,JaPS,KPV Kokkola,-,1.7,3.75,4.0,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.62,2.2,1.73,2.08,1.23,4.0,15.0,15.0,23.0,41.0,9.0,8.0,13.0,29.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
GMZipsMr,22/07/2023,10:00,FINLAND - YKKONEN,Jaro,Mikkeli,-,2.8,3.4,2.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,2.85,1.4,1.63,2.25,13.0,10.0,12.0,21.0,12.0,7.0,9.5,17.0,17.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,126.0
biSCFoOD,22/07/2023,10:00,SWEDEN - ALLSVENSKAN,Djurgarden,Elfsborg,ROUND 16,2.38,3.5,2.9,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.67,2.1,2.4,1.6,1.45,2.85,12.0,11.0,15.0,29.0,9.0,6.5,11.0,21.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,151.0
p4M3R6C4,22/07/2023,10:00,POLAND - EKSTRAKLASA,Stal Mielec,Cracovia,ROUND 1,2.7,3.2,2.4,1.07,8.5,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.95,1.8,2.75,1.43,1.55,2.38,8.5,7.5,11.0,23.0,8.0,6.5,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,351.0
nV9Z6rUI,22/07/2023,10:00,SWEDEN - SUPERETTAN,Sundsvall,Orebro,ROUND 15,3.1,3.4,2.1,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,3.1,1.35,1.7,2.1,13.0,9.0,11.0,21.0,12.0,6.5,9.0,15.0,19.0,12.0,12.0,23.0,34.0,23.0,29.0,41.0,151.0
lEGtK58h,22/07/2023,10:00,POLAND - DIVISION 1,Chrobry Glogow,Lechia Gdansk,ROUND 1,2.38,3.4,2.6,1.04,12.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.62,2.2,2.38,1.55,1.48,2.6,12.0,10.0,15.0,29.0,9.5,7.0,10.0,21.0,13.0,9.5,13.0,26.0,23.0,19.0,26.0,41.0,151.0
tSThmQHi,22/07/2023,11:00,FINLAND - VEIKKAUSLIIGA,Inter Turku,SJK,-,2.55,3.25,2.5,1.06,10.0,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,1.8,1.95,2.6,1.48,1.5,2.5,10.0,8.5,12.0,26.0,8.5,6.5,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,29.0,51.0,251.0
lYt7PMPp,22/07/2023,11:00,FINLAND - VEIKKAUSLIIGA,AC Oulu,KTP,-,1.73,3.6,4.33,1.05,11.0,1.25,3.75,1.9,1.95,3.25,1.33,6.5,1.11,1.8,1.95,1.75,2.05,1.22,4.15,11.0,13.0,23.0,51.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,26.0,51.0,251.0
hvR9XAkH,22/07/2023,11:00,ESTONIA - MEISTRILIIGA,Tallinna Kalev,Parnu JK Vaprus,ROUND 21,2.15,3.4,3.12,1.01,9.4,1.25,3.42,1.88,1.9,3.04,1.31,5.75,1.09,1.68,2.13,,,,,8.5,8.5,13.0,26.0,7.0,5.5,8.5,19.0,9.0,7.5,10.0,23.0,17.0,13.0,21.0,41.0,201.0
2yVll62o,22/07/2023,11:00,FINLAND - VEIKKAUSLIIGA,HJK,Ilves,-,1.53,3.75,5.75,1.06,10.0,1.36,3.0,2.1,1.7,3.75,1.25,9.0,1.07,2.2,1.62,1.55,2.38,1.14,5.75,8.5,12.0,29.0,67.0,5.5,7.5,19.0,51.0,6.5,8.5,21.0,51.0,11.0,15.0,34.0,81.0,201.0
80bhxu2K,22/07/2023,11:00,ARGENTINA - PRIMERA NACIONAL,Guillermo Brown,All Boys,ROUND 26,2.0,3.1,4.2,1.11,6.5,1.5,2.5,2.6,1.48,5.0,1.17,13.0,1.04,2.25,1.57,1.98,1.88,1.21,4.25,6.0,8.5,19.0,41.0,5.5,6.0,15.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,201.0
xtbUlOfd,22/07/2023,11:30,RUSSIA - PREMIER LEAGUE,Lokomotiv Moscow,Rubin Kazan,ROUND 1,1.87,3.96,4.37,1.01,10.2,1.23,3.64,1.87,2.08,2.83,1.36,5.2,1.11,1.72,2.07,,,,,,,,,,,,,,,,,,,,,
M7vTVxul,22/07/2023,12:10,ARGENTINA - PRIMERA NACIONAL,San Telmo,Temperley,ROUND 26,3.25,2.9,2.5,1.11,6.5,1.44,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.0,1.73,3.1,1.35,1.53,2.43,6.5,6.5,11.0,23.0,8.0,5.5,11.0,23.0,15.0,12.0,17.0,41.0,34.0,29.0,41.0,67.0,351.0
Q9zYZm1d,22/07/2023,12:15,ROMANIA - LIGA 1,Farul Constanta,FC Voluntari,ROUND 2,2.05,3.2,3.5,1.07,8.5,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.05,1.75,1.3,3.45,8.5,10.0,17.0,41.0,7.0,6.0,13.0,29.0,9.5,9.0,15.0,41.0,19.0,17.0,29.0,51.0,301.0
8fFtGX2f,22/07/2023,12:15,URUGUAY - PRIMERA DIVISION,Racing Montevideo,Maldonado,TORNEO INTERMEDIO ,2.3,3.2,3.0,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.83,1.83,2.3,1.6,1.38,3.0,9.0,9.0,15.0,34.0,7.5,6.0,12.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
84fTWRIr,22/07/2023,12:30,SLOVENIA - PRVA LIGA,Bravo,Rogaska,ROUND 1,1.94,3.48,3.93,1.03,8.0,1.33,2.93,2.12,1.72,3.64,1.22,7.1,1.05,1.89,1.87,,,,,7.0,9.0,17.0,41.0,5.5,5.5,11.0,26.0,7.0,7.0,12.0,41.0,12.0,13.0,23.0,67.0,201.0
23mxV5me,22/07/2023,12:30,SLOVENIA - PRVA LIGA,Mura,Domzale,ROUND 1,2.06,3.52,3.48,1.02,9.2,1.26,3.34,1.91,1.89,3.14,1.29,5.9,1.08,1.73,2.05,,,,,8.5,8.5,14.0,31.0,6.5,5.5,9.0,21.0,8.5,7.0,10.0,26.0,15.0,13.0,20.0,41.0,201.0
6DNaSncb,22/07/2023,12:30,POLAND - EKSTRAKLASA,Rakow,Jagiellonia,ROUND 1,1.33,4.5,9.0,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,2.1,1.67,1.33,3.3,,,11.0,21.0,41.0,101.0,6.5,9.0,26.0,67.0,6.0,8.5,21.0,67.0,8.5,12.0,29.0,67.0,451.0
WdC1FsNN,22/07/2023,12:30,POLAND - DIVISION 1,Leczna,Wisla,ROUND 1,4.5,3.5,1.75,1.05,11.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,1.8,1.91,4.4,1.2,2.13,1.75,10.0,7.0,8.0,13.0,13.0,7.0,8.5,15.0,23.0,15.0,15.0,26.0,51.0,41.0,41.0,51.0,251.0
Ewmm7NVg,22/07/2023,12:30,SWEDEN - ALLSVENSKAN,Varnamo,Hacken,ROUND 16,4.5,4.0,1.7,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.57,2.25,,,2.15,1.72,17.0,10.0,10.0,15.0,17.0,8.0,8.5,12.0,26.0,15.0,13.0,19.0,51.0,29.0,29.0,41.0,126.0
pl2RdzvG,22/07/2023,13:00,SWITZERLAND - SUPER LEAGUE,St. Gallen,Basel,ROUND 1,1.85,4.0,3.8,1.02,19.0,1.14,5.5,1.5,2.5,2.2,1.62,3.75,1.25,1.5,2.5,1.88,1.98,1.3,3.45,19.0,17.0,23.0,41.0,11.0,8.0,13.0,26.0,11.0,9.0,12.0,26.0,17.0,13.0,19.0,34.0,101.0
IRVUcGO9,22/07/2023,13:00,SWITZERLAND - SUPER LEAGUE,Grasshoppers,Servette,ROUND 1,3.6,3.8,1.95,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.57,2.25,3.45,1.3,1.9,1.95,15.0,9.5,11.0,17.0,15.0,7.5,8.5,15.0,21.0,13.0,12.0,21.0,41.0,26.0,29.0,41.0,126.0
QiwM4hnl,22/07/2023,13:15,BULGARIA - PARVA LIGA,Botev Plovdiv,Levski Sofia,ROUND 2,3.8,3.4,2.0,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,3.7,1.26,1.85,2.0,8.5,6.5,9.0,17.0,10.0,6.5,9.0,17.0,19.0,13.0,17.0,29.0,41.0,34.0,41.0,51.0,351.0
AFy5YjzB,22/07/2023,13:30,ESTONIA - MEISTRILIIGA,Kalju,Harju JK Laagri,ROUND 21,1.41,4.5,6.73,1.01,11.4,1.18,4.05,1.68,2.16,2.57,1.42,4.6,1.14,1.83,1.93,,,,,11.0,15.0,31.0,81.0,6.0,6.5,15.0,46.0,6.0,6.5,13.0,46.0,8.5,9.0,18.0,56.0,201.0
S2bIWtfE,22/07/2023,13:45,CROATIA - HNL,Rijeka,Rudes,ROUND 1,1.33,4.5,8.0,1.04,12.0,1.25,3.75,1.8,2.05,3.0,1.36,5.5,1.14,2.1,1.67,1.38,3.0,1.13,6.0,12.0,19.0,41.0,81.0,6.5,9.0,23.0,51.0,6.5,8.5,21.0,51.0,9.0,12.0,29.0,67.0,351.0
voxDD7Xd,22/07/2023,14:00,RUSSIA - PREMIER LEAGUE,Akhmat Grozny,Krylya Sovetov,ROUND 1,2.24,3.69,3.36,1.01,9.9,1.24,3.55,1.9,2.05,2.93,1.34,5.4,1.1,1.68,2.13,,,,,,,,,,,,,,,,,,,,,
KjYmbPBl,22/07/2023,15:00,ARGENTINA - PRIMERA NACIONAL,Deportivo Madryn,Ferro,ROUND 23,2.4,2.9,3.5,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,2.35,1.58,1.33,3.3,6.0,8.0,15.0,34.0,6.5,5.5,13.0,34.0,10.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,301.0
U9alwLnE,22/07/2023,15:00,ARGENTINA - PRIMERA NACIONAL,Defensores Unidos,Estudiantes Rio Cuarto,ROUND 26,2.8,2.88,2.9,1.14,5.5,1.67,2.1,3.4,1.33,7.0,1.1,17.0,1.03,2.5,1.5,2.75,1.43,1.43,2.75,5.0,6.0,12.0,29.0,6.0,6.0,13.0,34.0,11.0,12.0,23.0,51.0,29.0,34.0,51.0,101.0,201.0
OKnI3olR,22/07/2023,15:00,ARGENTINA - PRIMERA NACIONAL,CA Estudiantes,Quilmes,ROUND 23,2.15,3.1,3.8,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,2.1,1.7,1.28,3.55,6.0,8.0,17.0,41.0,5.5,6.0,15.0,41.0,8.5,10.0,21.0,51.0,19.0,21.0,41.0,81.0,301.0
r9a0z2l9,22/07/2023,15:00,URUGUAY - PRIMERA DIVISION,Danubio,River Plate,TORNEO INTERMEDIO ,2.0,3.3,3.4,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.83,1.83,2.03,1.78,1.3,3.45,9.5,10.0,17.0,41.0,7.0,6.5,13.0,29.0,9.5,9.0,15.0,41.0,17.0,17.0,29.0,51.0,251.0
h6DcGN7H,22/07/2023,15:00,POLAND - DIVISION 1,Polonia Warszawa,Tychy,ROUND 1,2.38,3.25,2.75,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.73,2.0,2.38,1.55,1.43,2.75,11.0,9.5,15.0,29.0,9.0,6.5,11.0,21.0,12.0,9.5,13.0,29.0,23.0,19.0,29.0,41.0,201.0
QP0OPJnQ,22/07/2023,15:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Mladost DG,Buducnost,ROUND 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OlYfTSsh,22/07/2023,15:00,POLAND - EKSTRAKLASA,Piast Gliwice,Lech Poznan,ROUND 1,3.0,3.1,2.25,1.07,9.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,1.95,1.8,3.1,1.35,1.63,2.25,7.5,6.5,10.0,21.0,8.0,6.0,9.5,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,401.0
tEpA1o37,22/07/2023,15:00,PERU - LIGA 1,Alianza Atl.,Cusco,CLAUSURA ,2.15,3.4,3.5,1.06,10.0,1.25,3.75,1.93,1.93,3.25,1.33,6.5,1.11,1.73,2.0,2.1,1.7,1.33,3.3,10.0,11.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
jPmcyaHQ,22/07/2023,15:10,ARGENTINA - PRIMERA NACIONAL,Agropecuario,Nueva Chicago,ROUND 26,1.85,3.2,5.0,1.13,6.0,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.5,1.5,1.9,1.95,1.2,4.4,6.0,8.5,21.0,51.0,5.0,6.5,17.0,51.0,7.0,10.0,23.0,51.0,15.0,21.0,41.0,101.0,201.0
xM3cxleL,22/07/2023,15:15,SLOVENIA - PRVA LIGA,Koper,O. Ljubljana,ROUND 1,3.22,3.42,2.21,1.02,8.7,1.29,3.14,2.0,1.81,3.34,1.26,6.35,1.07,1.77,2.0,,,,,7.5,6.5,9.0,17.0,8.0,5.0,7.5,15.0,13.0,9.0,11.0,21.0,26.0,21.0,26.0,51.0,201.0
Ov1VefgM,22/07/2023,15:30,SWITZERLAND - SUPER LEAGUE,Winterthur,Luzern,ROUND 1,3.6,3.6,2.0,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,3.45,1.3,1.8,2.05,13.0,9.5,11.0,19.0,13.0,7.0,9.0,15.0,21.0,13.0,12.0,21.0,41.0,26.0,29.0,41.0,126.0
fL0gsW8M,22/07/2023,15:30,ROMANIA - LIGA 1,FCSB,Din. Bucuresti,ROUND 2,1.36,4.5,6.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.8,1.91,1.38,3.0,1.11,6.6,17.0,21.0,41.0,81.0,8.5,9.5,21.0,51.0,7.5,8.5,17.0,41.0,10.0,11.0,21.0,51.0,201.0
l6ATuXEP,22/07/2023,15:30,ARGENTINA - LIGA PROFESIONAL,San Lorenzo,Argentinos Jrs,ROUND 26,2.63,2.8,3.2,1.14,5.5,1.67,2.1,3.1,1.36,6.5,1.11,17.0,1.03,2.25,1.57,2.6,1.48,1.35,3.1,5.0,6.5,13.0,34.0,6.0,5.5,13.0,34.0,11.0,12.0,21.0,51.0,26.0,29.0,41.0,81.0,201.0
nZ1KQaXJ,22/07/2023,15:30,MONTENEGRO - PRVA CRNOGORSKA LIGA,OFK Petrovac,Mornar Bar,ROUND 1,2.29,3.1,3.13,1.06,7.5,1.41,2.6,2.35,1.58,4.25,1.17,8.3,1.04,1.95,1.81,,,,,6.5,7.5,12.0,29.0,6.5,5.5,9.0,21.0,10.0,9.0,13.0,36.0,21.0,17.0,31.0,76.0,101.0
Ug5qLwes,22/07/2023,15:30,MONTENEGRO - PRVA CRNOGORSKA LIGA,Decic,Jedinstvo,ROUND 1,1.62,3.72,5.17,1.04,8.7,1.31,3.04,2.03,1.77,3.42,1.25,7.0,1.07,1.97,1.79,,,,,8.5,12.0,26.0,76.0,5.5,6.5,15.0,56.0,6.5,7.0,15.0,67.0,10.0,12.0,23.0,76.0,101.0
pAsbhAOi,22/07/2023,15:30,BRAZIL - SERIE B,Mirassol,Tombense,ROUND 19,1.62,3.74,5.9,1.04,7.4,1.39,2.71,2.28,1.64,4.05,1.19,7.9,1.03,2.25,1.61,,,,,8.5,13.0,31.0,101.0,5.0,7.0,20.0,76.0,6.0,8.0,20.0,91.0,10.0,14.0,34.0,126.0,201.0
f3awDGv8,22/07/2023,15:30,BULGARIA - PARVA LIGA,Ludogorets,Etar,ROUND 2,1.13,9.0,19.0,1.03,17.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,3.25,1.33,1.12,6.25,,,13.0,29.0,81.0,351.0,6.5,19.0,41.0,201.0,5.0,13.0,51.0,151.0,5.5,15.0,51.0,201.0,201.0
QTEkUEDH,22/07/2023,16:00,BOLIVIA - DIVISION PROFESIONAL,Nacional Potosi,Aurora,ROUND 20,1.5,4.0,5.25,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.62,2.2,1.55,2.38,1.16,5.25,17.0,19.0,29.0,51.0,9.5,8.5,17.0,41.0,9.0,8.5,15.0,34.0,12.0,12.0,21.0,41.0,151.0
