Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
KIjS7JCU,26/02/2024,05:00,INDONESIA - LIGA 1,Arema FC,Persija Jakarta,ROUND 26,3.4,3.25,2.05,1.4,2.52,1.01,9.8,1.26,3.15,1.82,1.88,2.77,1.33,5.45,1.1,1.62,2.02,,,,,10.5,7.9,10.25,19.5,11.25,6.4,8.5,16.0,19.5,11.5,13.0,25.0,45.0,29.0,32.0,55.0,400.0
2aaglmDI,26/02/2024,08:00,UKRAINE - PREMIER LEAGUE,FK Zorya Luhansk,Vorskla Poltava,ROUND 18,2.27,3.25,2.92,1.44,2.42,1.05,10.5,1.34,2.75,2.0,1.65,3.3,1.24,6.0,1.13,1.8,1.82,,,,,8.75,8.5,14.5,35.0,7.1,6.3,10.75,26.0,10.5,9.25,15.0,37.0,22.0,20.0,32.0,75.0,700.0
KGT77ADt,26/02/2024,08:00,UKRAINE - PREMIER LEAGUE,Oleksandriya,Shakhtar Donetsk,ROUND 18,7.2,4.3,1.39,1.38,2.6,1.02,11.5,1.28,3.05,1.87,1.83,2.9,1.31,6.1,1.11,2.1,1.57,,,,,10.25,5.9,5.9,8.5,16.0,8.75,8.75,12.5,45.0,24.0,24.0,35.0,175.0,90.0,90.0,150.0,900.0
ptIYS2rt,26/02/2024,09:00,INDONESIA - LIGA 1,Borneo,FC Bhayangkara,ROUND 26,1.45,4.25,5.9,1.32,3.1,10.5,1.01,1.22,3.45,1.65,1.98,2.57,1.39,5.0,1.12,1.83,1.78,,,,,12.5,16.5,37.0,120.0,7.1,8.5,19.0,60.0,6.9,8.25,18.5,60.0,9.75,11.75,26.0,90.0,700.0
OWGxSMcn,26/02/2024,09:00,INDONESIA - LIGA 1,Madura United,Persikabo 1973,ROUND 26,1.47,4.3,5.5,1.27,3.42,1.02,13.4,1.15,4.55,1.53,2.2,2.25,1.5,3.55,1.21,1.65,1.98,,,,,15.5,18.5,37.0,100.0,8.75,8.75,17.5,50.0,8.0,8.25,15.5,45.0,11.0,11.0,21.0,60.0,400.0
KG7xhVDg,26/02/2024,10:30,UKRAINE - PREMIER LEAGUE,Obolon,Ch. Odessa,ROUND 18,3.1,3.2,2.2,1.45,2.37,1.04,9.2,1.35,2.7,2.02,1.62,3.35,1.23,7.5,1.07,1.82,1.78,,,,,8.5,6.8,10.0,21.0,8.5,6.2,9.25,19.5,15.5,11.25,15.5,32.0,40.0,29.0,40.0,80.0,700.0
xYP4wjWf,26/02/2024,11:00,EGYPT - PREMIER LEAGUE,ZED,Enppi,ROUND 14,2.27,2.85,3.35,1.57,2.12,1.08,6.0,1.47,2.32,2.37,1.45,4.0,1.16,9.1,1.02,1.98,1.65,,,,,6.4,7.4,16.0,50.0,6.1,5.7,12.5,40.0,10.0,9.25,17.0,55.0,23.0,22.0,40.0,110.0,800.0
rBQ0vWGl,26/02/2024,11:00,EGYPT - PREMIER LEAGUE,El Gouna,El Ismaily,ROUND 14,2.77,2.92,2.57,1.5,2.27,1.04,7.6,1.38,2.6,2.1,1.57,3.45,1.22,7.5,1.04,1.8,1.82,,,,,7.5,7.4,12.5,30.0,7.6,5.7,9.75,23.0,13.5,10.25,14.0,35.0,35.0,26.0,37.0,75.0,700.0
S89kucs3,26/02/2024,11:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ettifaq,Al Hilal,ROUND 21,6.5,4.2,1.44,1.29,3.5,1.03,10.0,1.17,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.8,1.91,6.4,1.12,2.68,1.45,15.0,8.5,7.5,10.0,21.0,8.5,9.0,12.0,34.0,21.0,17.0,23.0,67.0,41.0,41.0,51.0,151.0
t0yWJ2XO,26/02/2024,11:00,INDIA - ISL,East Bengal,Chennaiyin,-,2.38,3.2,2.75,1.4,2.72,1.05,11.0,1.25,3.75,1.85,1.95,3.0,1.36,6.0,1.13,1.67,2.1,2.38,1.55,1.43,2.75,11.0,10.0,15.0,29.0,9.5,6.5,11.0,21.0,13.0,9.5,12.0,29.0,23.0,19.0,26.0,41.0,151.0
