Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
d8JF9oUc,04/08/2023,05:00,INDONESIA - LIGA 1,Persebaya,Persikabo 1973,ROUND 6,1.76,3.74,4.11,1.33,3.04,10.5,1.01,1.21,3.74,1.76,2.04,2.78,1.36,5.05,1.12,1.67,2.15,,,,,11.0,12.0,21.0,46.0,7.0,6.5,11.0,23.0,8.0,7.0,11.0,31.0,13.0,12.0,17.0,51.0,67.0
IN7O7PbA,04/08/2023,05:00,INDONESIA - LIGA 1,Dewa United,Persis Solo,ROUND 6,2.15,3.54,3.01,1.31,3.15,1.01,11.4,1.19,3.96,1.7,2.13,2.64,1.4,4.7,1.14,1.56,2.36,,,,,12.0,11.0,13.0,29.0,8.5,6.0,9.0,17.0,11.0,7.5,10.0,21.0,17.0,13.0,17.0,36.0,67.0
QNPUb5T9,04/08/2023,07:30,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Daejeon,ROUND 25,2.15,3.3,3.4,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.73,2.0,2.1,1.7,1.33,3.3,10.0,11.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
8nFZcPrG,04/08/2023,07:30,SOUTH KOREA - K LEAGUE 1,Seoul,Pohang,ROUND 25,2.38,3.3,2.9,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.8,1.91,2.35,1.58,1.43,2.75,9.5,9.0,15.0,29.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,23.0,21.0,29.0,51.0,251.0
MLTOOjP9,04/08/2023,08:35,CHINA - SUPER LEAGUE,Shandong Taishan,Meizhou Hakka,ROUND 20,1.22,6.0,12.0,1.29,3.5,1.03,17.0,1.14,5.5,1.53,2.4,2.25,1.57,4.0,1.22,2.1,1.67,1.24,3.9,,,15.0,23.0,51.0,151.0,8.0,11.0,29.0,81.0,6.0,9.5,26.0,67.0,7.5,11.0,29.0,81.0,451.0
8IPKPW93,04/08/2023,08:35,CHINA - SUPER LEAGUE,Qingdao Hainiu,Chengdu Rongcheng,ROUND 20,3.5,3.4,2.1,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.75,2.0,3.3,1.33,1.7,2.1,10.0,8.0,10.0,19.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,26.0,41.0,26.0,34.0,41.0,201.0
YqZwJ0yi,04/08/2023,08:35,CHINA - SUPER LEAGUE,Zhejiang Professional,Wuhan Three Towns,ROUND 20,3.25,3.8,2.05,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.53,2.38,3.0,1.38,1.73,2.08,17.0,11.0,12.0,19.0,13.0,7.5,9.0,15.0,19.0,11.0,12.0,21.0,34.0,23.0,26.0,34.0,126.0
EeQGQCfc,04/08/2023,08:35,CHINA - SUPER LEAGUE,Beijing Guoan,Henan Songshan Longmen,ROUND 20,1.5,4.2,6.5,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.8,1.95,1.5,2.5,1.13,6.0,12.0,19.0,34.0,67.0,7.5,8.0,21.0,41.0,7.5,8.5,17.0,41.0,10.0,12.0,23.0,51.0,251.0
z5RCRhui,04/08/2023,08:35,CHINA - SUPER LEAGUE,Changchun Yatai,Nantong Zhiyun,ROUND 20,1.85,3.75,4.0,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.75,2.0,1.85,2.0,1.25,3.8,12.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.0,8.5,15.0,34.0,15.0,15.0,23.0,41.0,201.0
O6RxxLuT,04/08/2023,08:45,SINGAPORE - PREMIER LEAGUE,Tampines,Lion City,-,2.15,4.2,2.45,1.18,4.5,1.01,34.0,1.07,9.0,1.29,3.6,1.67,2.1,2.63,1.44,1.29,3.5,2.2,1.65,1.5,2.5,34.0,21.0,21.0,29.0,19.0,11.0,11.0,17.0,19.0,11.0,11.0,17.0,26.0,15.0,17.0,23.0,51.0
l6d39Y01,04/08/2023,08:45,SINGAPORE - PREMIER LEAGUE,Hougang,DPMM,-,1.91,4.5,2.7,1.18,4.5,1.01,34.0,1.08,8.0,1.29,3.6,1.73,2.0,2.63,1.44,1.33,3.25,2.0,1.85,1.43,2.75,34.0,21.0,23.0,34.0,17.0,11.0,12.0,19.0,17.0,10.0,12.0,19.0,21.0,13.0,15.0,26.0,67.0
zaIJ85q4,04/08/2023,09:00,INDONESIA - LIGA 1,PSS Sleman,Persija Jakarta,ROUND 6,3.67,3.4,1.95,1.41,2.69,1.03,8.4,1.3,3.08,2.03,1.77,3.42,1.25,6.6,1.06,1.81,1.95,,,,,9.0,6.5,8.5,15.0,9.5,6.0,7.0,13.0,15.0,11.0,12.0,21.0,41.0,26.0,34.0,61.0,67.0
WQBS6qEG,04/08/2023,09:00,INDONESIA - LIGA 1,Borneo,RANS Nusantara,ROUND 6,1.36,4.85,7.27,1.26,3.48,1.02,13.9,1.14,4.55,1.52,2.3,2.39,1.56,3.98,1.19,1.77,2.0,,,,,15.0,21.0,41.0,67.0,7.0,8.5,17.0,56.0,6.5,6.5,13.0,56.0,8.5,9.0,15.0,61.0,67.0
KzQr0xAL,04/08/2023,10:00,BELARUS - VYSSHAYA LIGA,Naftan,Shakhtyor Soligorsk,ROUND 16,6.1,4.6,1.48,1.28,3.48,1.03,14.0,1.15,4.45,1.55,2.23,2.48,1.54,4.15,1.18,1.71,2.08,,,,,,,,,,,,,,,,,,,,,
vRmwSSys,04/08/2023,11:00,UKRAINE - PREMIER LEAGUE,Obolon,Dyn. Kyiv,ROUND 2,9.7,6.1,1.28,1.25,3.7,1.02,16.0,1.16,5.2,1.5,2.55,2.25,1.65,3.75,1.27,1.94,1.82,,,,,17.0,7.0,5.5,7.0,29.0,10.0,7.5,8.5,67.0,26.0,19.0,19.0,67.0,67.0,67.0,67.0,67.0
4xB6ilyi,04/08/2023,12:00,UZBEKISTAN - SUPER LEAGUE,Andijan,Termez Surkhon,ROUND 15,2.26,3.11,3.27,1.53,2.34,1.06,6.55,1.46,2.45,2.47,1.51,4.65,1.14,9.2,1.02,2.04,1.74,,,,,,,,,,,,,,,,,,,,,
rNtm0tui,04/08/2023,12:00,UZBEKISTAN - SUPER LEAGUE,Metallurg Bekabad,Navbahor Namangan,ROUND 15,6.3,3.68,1.57,1.5,2.42,1.05,6.9,1.42,2.57,2.37,1.55,4.4,1.16,8.6,1.02,2.35,1.56,,,,,,,,,,,,,,,,,,,,,
4lXq50tf,04/08/2023,12:00,ARMENIA - PREMIER LEAGUE,BKMA,Noah,ROUND 2,2.48,3.24,2.67,1.42,2.66,1.03,8.3,1.31,3.04,2.05,1.75,3.48,1.24,6.8,1.06,1.77,2.0,,,,,7.5,7.0,10.0,23.0,7.0,5.0,8.0,18.0,10.0,8.0,10.0,26.0,21.0,17.0,26.0,56.0,201.0
2c6P0qni,04/08/2023,12:00,FINLAND - VEIKKAUSLIIGA,Ilves,Haka,-,2.2,3.4,3.25,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.8,1.95,2.15,1.68,1.35,3.1,9.5,9.5,15.0,34.0,7.5,6.5,12.0,26.0,10.0,9.0,15.0,34.0,21.0,19.0,29.0,51.0,301.0
0SlGnRp2,04/08/2023,12:30,ROMANIA - LIGA 1,UTA Arad,Poli Iasi,ROUND 4,1.85,3.25,4.0,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.73,1.85,2.0,1.22,4.15,8.0,10.0,21.0,41.0,6.0,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,34.0,67.0,201.0
pG2wdvLf,04/08/2023,12:30,FINLAND - YKKONEN,HIFK,KaPa,-,1.55,4.2,4.5,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,2.2,1.62,3.75,1.25,1.53,2.38,,,,,19.0,19.0,29.0,51.0,11.0,9.0,15.0,34.0,10.0,8.5,13.0,34.0,13.0,12.0,19.0,41.0,126.0
4WLjas00,04/08/2023,12:30,IRAN - PERSIAN GULF PRO LEAGUE,Havadar SC,Mes Rafsanjan,ROUND 1,4.87,2.9,1.82,1.63,2.14,1.13,5.2,1.66,2.1,2.88,1.4,5.5,1.11,10.5,1.01,2.5,1.5,,,,,5.0,4.5,6.0,12.0,8.0,5.5,8.0,15.0,19.0,14.0,18.0,41.0,76.0,51.0,81.0,151.0,201.0
riWD2NMH,04/08/2023,13:00,BULGARIA - PARVA LIGA,Cherno More,Etar,ROUND 4,1.4,4.5,8.0,1.36,3.0,1.05,11.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,2.0,1.73,1.4,2.85,1.11,6.8,11.0,19.0,41.0,81.0,6.5,8.5,23.0,51.0,6.5,8.5,21.0,51.0,9.0,12.0,29.0,67.0,301.0
4M4t7Kc8,04/08/2023,13:00,LITHUANIA - A LYGA,Suduva,Dainava Alytus,ROUND 25,3.05,3.14,2.31,1.47,2.5,1.04,7.4,1.38,2.71,2.25,1.63,3.98,1.19,7.9,1.04,1.88,1.88,,,,,7.0,6.5,9.5,18.0,7.5,5.0,7.5,15.0,11.0,8.5,11.0,26.0,26.0,20.0,31.0,61.0,201.0
ObZhygjh,04/08/2023,13:00,ESTONIA - MEISTRILIIGA,Flora,Kuressaare,ROUND 22,1.27,5.5,9.05,1.24,3.65,1.01,14.9,1.12,4.9,1.47,2.42,2.26,1.62,3.65,1.22,1.83,1.93,,,,,17.0,26.0,61.0,201.0,7.0,9.5,26.0,81.0,5.5,6.5,15.0,67.0,6.5,8.0,17.0,61.0,201.0
MRGD44Ml,04/08/2023,13:00,POLAND - EKSTRAKLASA,Jagiellonia,Widzew Lodz,ROUND 3,2.3,3.4,3.0,1.4,2.75,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.7,2.05,2.3,1.6,1.4,2.85,11.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,201.0
z5TAjAIc,04/08/2023,13:00,AZERBAIJAN - PREMIER LEAGUE,Araz,Turan,ROUND 1,3.56,3.62,1.95,1.34,3.1,10.2,1.05,1.22,3.65,1.78,2.03,2.79,1.36,5.1,1.12,1.63,2.22,,,,,7.5,8.0,12.0,26.0,6.5,5.0,9.0,20.0,9.5,7.5,10.0,26.0,18.0,15.0,23.0,51.0,201.0
8d2Es06G,04/08/2023,13:00,POLAND - DIVISION 1,Pruszkow,Zaglebie Sosnowiec,ROUND 3,2.55,3.2,2.6,1.4,2.75,1.05,11.0,1.25,3.75,1.93,1.93,3.25,1.33,6.5,1.11,1.67,2.1,2.5,1.5,1.48,2.6,11.0,9.5,13.0,26.0,9.5,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
YVNqRlGq,04/08/2023,13:10,AUSTRIA - 2. LIGA,Dornbirn,Grazer AK,ROUND 2,4.11,4.05,1.77,1.28,3.48,1.02,13.3,1.15,4.5,1.59,2.36,2.34,1.5,4.05,1.18,1.56,2.36,,,,,12.0,7.5,8.0,12.0,13.0,6.5,6.5,9.5,20.0,11.0,9.5,14.0,46.0,26.0,26.0,34.0,201.0
WMyIVU7S,04/08/2023,13:10,AUSTRIA - 2. LIGA,Horn,Liefering,ROUND 2,3.17,3.88,2.07,1.25,3.72,1.01,14.7,1.12,5.0,1.46,2.45,2.26,1.64,3.56,1.23,1.44,2.7,,,,,14.0,10.0,11.0,18.0,12.0,6.5,7.0,11.0,15.0,8.5,8.5,14.0,26.0,15.0,17.0,23.0,126.0
