Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
AFRgvcZl,25/08/2023,05:00,INDONESIA - LIGA 1,Madura United,FC Bhayangkara,ROUND 10,1.72,3.78,4.3,1.32,3.1,10.5,1.01,1.21,3.74,1.75,2.05,2.75,1.37,5.0,1.12,1.68,2.13,,,,,11.0,15.0,26.0,61.0,7.0,6.5,13.0,36.0,7.0,6.5,12.0,36.0,10.0,10.0,17.0,51.0,67.0
SjxkuwKr,25/08/2023,05:00,INDONESIA - LIGA 1,Persik Kediri,PSIS Semarang,ROUND 10,1.92,3.58,3.58,1.33,3.04,10.2,1.02,1.22,3.65,1.77,2.03,2.79,1.36,5.1,1.11,1.64,2.2,,,,,9.5,10.0,15.0,34.0,7.5,6.0,10.0,21.0,9.0,7.5,11.0,29.0,15.0,13.0,19.0,46.0,67.0
f3anQsS8,25/08/2023,07:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Incheon,ROUND 28,3.25,3.5,2.15,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,3.3,1.33,1.73,2.08,13.0,9.5,11.0,21.0,12.0,6.5,9.0,17.0,17.0,12.0,12.0,23.0,34.0,23.0,29.0,41.0,151.0
vJqN39hE,25/08/2023,07:00,JAPAN - J1 LEAGUE,Shonan Bellmare,Urawa Reds,ROUND 25,3.5,3.4,2.1,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.8,1.95,3.3,1.33,1.73,2.08,10.0,7.5,10.0,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,26.0,41.0,29.0,34.0,51.0,251.0
lQbjP1sF,25/08/2023,07:30,SOUTH KOREA - K LEAGUE 1,Jeonbuk,Daejeon,ROUND 28,1.67,3.8,5.0,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.73,2.0,1.68,2.15,1.2,4.4,13.0,15.0,26.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,41.0,201.0
bqIOkKTP,25/08/2023,08:35,CHINA - SUPER LEAGUE,Shenzhen,Shandong Taishan,ROUND 24,17.0,9.0,1.13,1.18,4.5,1.01,26.0,1.08,8.0,1.33,3.4,1.83,1.83,2.75,1.4,2.05,1.7,,,5.75,1.14,23.0,11.0,7.5,7.0,41.0,17.0,11.0,11.0,67.0,41.0,29.0,29.0,201.0,101.0,67.0,81.0,401.0
KhJKj0EJ,25/08/2023,08:35,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Shanghai Port,ROUND 24,4.33,4.33,1.7,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.67,2.1,4.15,1.22,2.2,1.65,15.0,8.5,9.0,13.0,15.0,8.5,8.5,13.0,23.0,13.0,15.0,21.0,51.0,34.0,34.0,41.0,151.0
l6QcwHle,25/08/2023,09:00,INDONESIA - LIGA 1,Borneo,Persita,ROUND 10,1.64,3.94,4.68,1.31,3.15,1.01,11.5,1.19,3.92,1.71,2.11,2.64,1.4,4.75,1.13,1.68,2.13,,,,,11.0,13.0,23.0,61.0,6.5,6.5,13.0,36.0,7.0,6.5,12.0,41.0,11.0,11.0,19.0,56.0,67.0
O67x9dUt,25/08/2023,09:00,THAILAND - THAI LEAGUE 1,Lamphun Warrior,Bangkok Utd,ROUND 3,4.42,3.86,1.71,1.33,3.14,1.01,11.6,1.21,3.74,1.74,2.09,2.71,1.38,4.9,1.12,1.68,2.13,,,,,10.0,6.5,7.0,11.0,13.0,6.0,6.5,9.5,23.0,12.0,11.0,17.0,61.0,31.0,31.0,46.0,201.0
IuV1xy41,25/08/2023,09:00,INDONESIA - LIGA 1,Dewa United,Persija Jakarta,ROUND 10,2.8,3.32,2.38,1.38,2.81,1.02,8.9,1.28,3.2,1.94,1.84,3.2,1.28,6.15,1.08,1.71,2.08,,,,,9.0,7.5,11.0,21.0,8.5,5.5,8.0,15.0,13.0,9.0,11.0,21.0,26.0,19.0,26.0,56.0,67.0
