Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
x6kWh2Pf,10/11/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Correcaminos,Atletico La Paz,PLAY ,1.6,4.0,4.9,1.34,2.92,1.04,8.25,1.22,3.85,1.7,2.12,2.57,1.44,4.35,1.18,1.72,2.02,1.6,2.25,,,8.25,15.0,29.0,80.0,8.0,7.8,15.5,45.0,8.25,8.0,15.0,45.0,12.5,12.0,22.0,60.0,450.0
ET3eR4kQ,10/11/2023,05:30,INDIA - I-LEAGUE,Delhi FC,Mohammedan,ROUND 4,3.45,3.55,1.93,1.26,3.5,1.01,13.0,1.14,4.7,1.53,2.2,2.25,1.5,3.55,1.21,1.47,2.32,,,1.82,1.9,14.5,10.0,11.25,18.5,15.0,7.3,8.25,14.0,23.0,11.75,11.5,19.0,50.0,26.0,26.0,37.0,200.0
jedGSPq7,10/11/2023,05:45,AUSTRALIA - A-LEAGUE,Melbourne Victory,Wellington Phoenix,ROUND 4,1.6,4.33,5.25,1.25,3.75,1.03,17.0,1.17,5.0,1.5,2.5,2.3,1.62,4.0,1.25,1.57,2.25,1.58,2.35,1.18,4.65,19.0,19.0,29.0,51.0,10.0,8.5,17.0,34.0,9.5,8.5,13.0,34.0,13.0,12.0,19.0,41.0,126.0
Cxg9xBJH,10/11/2023,07:30,ARMENIA - PREMIER LEAGUE,West Armenia,BKMA,ROUND 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M70FVmGd,10/11/2023,07:30,GEORGIA - CRYSTALBET EROVNULI LIGA,Samtredia,Dila Gori,ROUND 33,3.55,3.45,1.85,1.32,3.1,1.01,11.5,1.21,3.74,1.65,1.98,2.71,1.38,5.1,1.13,1.62,2.23,,,,,12.0,7.2,8.25,13.5,10.75,6.1,7.1,11.5,17.5,10.0,10.5,17.5,40.0,23.0,24.0,37.0,200.0
UsyQ5oKG,10/11/2023,08:00,THAILAND - THAI LEAGUE 1,Sukhothai,Chonburi,ROUND 5,2.95,3.55,2.18,1.33,2.95,1.04,8.5,1.21,3.95,1.65,2.15,2.5,1.47,4.2,1.19,1.55,2.3,,,1.65,2.15,8.5,10.0,12.5,22.0,11.75,7.1,8.75,15.5,17.5,10.5,12.0,21.0,37.0,23.0,26.0,40.0,250.0
biOAw8F3,10/11/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Paykan,Shams Azar Qazvin,ROUND 10,5.3,3.15,1.75,1.65,2.15,1.14,5.0,1.62,2.2,2.77,1.39,5.2,1.13,8.75,1.04,2.55,1.45,,,2.05,1.72,5.0,4.45,6.4,13.0,9.0,6.7,9.5,19.5,27.0,20.0,28.0,55.0,120.0,90.0,120.0,250.0,
CfSExSU9,10/11/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Malavan,Esteghlal Khuzestan,ROUND 10,1.44,3.7,8.5,1.62,2.2,1.12,5.3,1.57,2.3,2.62,1.44,4.85,1.14,8.25,1.04,3.05,1.33,1.62,2.22,,,5.3,13.0,55.0,300.0,4.05,8.5,35.0,200.0,4.9,10.25,40.0,250.0,8.5,18.0,70.0,400.0,
fJHJynpG,10/11/2023,08:30,IRAN - PERSIAN GULF PRO LEAGUE,Gol Gohar,Mes Rafsanjan,ROUND 10,2.65,2.7,3.0,1.7,2.07,1.15,4.8,1.62,2.22,2.77,1.39,5.1,1.13,8.5,1.04,2.18,1.62,,,,,4.8,6.3,13.5,40.0,6.0,5.5,12.0,37.0,11.5,10.5,18.5,60.0,32.0,29.0,50.0,120.0,
tSa1Phi0,10/11/2023,09:00,IRAQ - SUPER LEAGUE,Al-Qassim,Naft Al-Basra,ROUND 4,2.12,2.95,3.3,1.53,2.1,1.07,6.25,1.5,2.27,2.51,1.44,4.9,1.13,9.5,1.02,2.12,1.69,,,,,6.4,6.3,12.5,35.0,4.9,5.2,10.5,29.0,7.5,7.9,15.0,45.0,15.5,16.5,32.0,90.0,
