Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
SjS5hLS9,08/03/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Tapatio,Alebrijes Oaxaca,CLAUSURA ,1.57,3.9,5.5,1.38,2.82,1.05,7.8,1.26,3.5,1.78,1.95,2.85,1.37,4.9,1.14,1.83,1.87,1.6,2.27,,,7.8,15.5,35.0,110.0,6.9,7.5,17.0,55.0,7.3,8.0,16.0,50.0,11.25,12.5,25.0,75.0,600.0
UDw8TZYj,08/03/2024,05:00,INDONESIA - LIGA 1,Persik Kediri,RANS Nusantara,ROUND 28,1.57,4.0,5.0,1.3,3.22,12.1,1.01,1.21,3.55,1.62,2.02,2.47,1.42,4.55,1.15,1.7,1.93,,,,,12.5,16.0,32.0,90.0,7.8,7.9,16.0,45.0,7.9,8.0,15.5,45.0,11.5,12.0,23.0,65.0,450.0
xv15YqxG,08/03/2024,05:00,INDONESIA - LIGA 1,PSM Makassar,PSS Sleman,ROUND 28,1.57,3.8,5.3,1.38,2.6,1.01,9.3,1.27,3.1,1.87,1.85,2.87,1.31,5.8,1.09,1.87,1.75,,,,,10.25,13.5,32.0,100.0,6.5,7.5,17.5,60.0,7.0,8.25,18.0,60.0,11.0,13.0,28.0,90.0,800.0
0pAOD2Yo,08/03/2024,05:45,AUSTRALIA - A-LEAGUE,WS Wanderers,Western United,ROUND 20,1.7,4.33,4.0,1.29,3.6,1.02,19.0,1.14,5.5,1.48,2.6,2.2,1.67,3.75,1.29,1.53,2.38,1.7,2.1,1.25,3.8,21.0,17.0,26.0,41.0,11.0,9.0,13.0,29.0,10.0,8.5,13.0,29.0,15.0,12.0,19.0,41.0,126.0
2ZFtK6vJ,08/03/2024,06:30,INDIA - I-LEAGUE,Neroca FC,Churchill Brothers,ROUND 19,5.9,4.65,1.42,1.22,3.75,1.01,14.9,1.13,5.1,1.47,2.32,2.15,1.55,3.35,1.23,1.65,1.98,,,,,16.5,9.0,7.9,10.0,20.0,9.5,8.25,10.75,40.0,19.0,16.5,21.0,120.0,55.0,50.0,60.0,400.0
t0Va0ur7,08/03/2024,07:00,VIETNAM - V.LEAGUE 1,Hong Linh Ha Tinh,Hai Phong,ROUND 13,1.9,3.6,3.45,1.35,2.94,1.01,9.7,1.25,3.2,1.8,1.9,2.77,1.33,5.5,1.1,1.7,1.93,1.87,1.83,,,11.5,11.0,19.0,45.0,7.7,7.0,12.0,30.0,9.25,8.5,14.5,37.0,16.0,15.0,25.0,65.0,450.0
0z77WwhJ,08/03/2024,07:00,UZBEKISTAN - SUPER LEAGUE,Metallurg Bekabad,Sogdiana,ROUND 2,2.25,2.92,3.3,1.55,2.15,1.07,6.25,1.47,2.35,2.32,1.47,3.95,1.17,9.0,1.02,1.98,1.65,,,,,6.6,7.6,16.0,45.0,6.0,5.8,12.0,37.0,9.75,9.25,17.5,55.0,22.0,22.0,40.0,110.0,
norLhtFD,08/03/2024,08:00,RUSSIA - PREMIER LEAGUE,Krylya Sovetov,CSKA Moscow,ROUND 20,2.73,3.53,2.73,1.42,2.81,1.02,8.8,1.3,3.22,2.06,1.89,3.34,1.28,6.3,1.07,1.77,2.0,,,,,,,,,,,,,,,,,,,,,
2ZF2FPBH,08/03/2024,08:00,UKRAINE - PREMIER LEAGUE,Dnipro-1,Rukh Lviv,ROUND 20,1.62,3.5,5.4,1.5,2.27,1.06,8.0,1.4,2.52,2.15,1.55,3.7,1.19,8.0,1.07,2.15,1.55,,,,,7.5,11.25,30.0,110.0,5.1,7.0,18.5,70.0,6.3,8.75,22.0,80.0,11.25,15.5,40.0,150.0,67.0
nwWe1LS0,08/03/2024,08:00,VIETNAM - V.LEAGUE 1,Nam Dinh,Thanh Hoa,ROUND 13,2.12,3.3,3.15,1.39,2.57,1.01,9.4,1.27,3.1,1.85,1.85,2.87,1.31,5.75,1.09,1.65,1.98,1.98,1.75,,,10.0,9.75,17.0,40.0,8.0,6.5,11.25,28.0,10.75,8.75,13.5,35.0,20.0,16.5,25.0,60.0,450.0
