Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
tQKbv8QS,05/01/2024,05:45,AUSTRALIA - A-LEAGUE,Macarthur FC,Newcastle Jets,ROUND 11,2.0,4.2,3.1,1.25,3.75,1.02,19.0,1.14,5.5,1.44,2.7,2.1,1.73,3.75,1.29,1.44,2.63,2.05,1.75,1.38,3.0,21.0,15.0,21.0,34.0,13.0,8.5,11.0,21.0,13.0,9.0,12.0,21.0,21.0,15.0,19.0,29.0,81.0
OWtlmZRM,05/01/2024,10:00,UGANDA - PREMIER LEAGUE,Airtel Kitara,Bright Stars,ROUND 15,1.62,3.45,5.0,1.42,2.35,1.05,8.0,1.33,2.93,2.0,1.65,3.64,1.22,7.5,1.05,2.0,1.77,1.72,1.9,,,8.25,9.5,22.0,70.0,5.1,5.9,14.0,45.0,6.0,7.0,15.0,50.0,9.75,11.5,24.0,75.0,500.0
G6splFCG,05/01/2024,10:00,UGANDA - PREMIER LEAGUE,Maroons,UPDF,ROUND 15,1.32,4.3,8.25,1.31,3.15,1.01,10.9,1.19,3.9,1.65,1.98,2.64,1.4,5.5,1.11,2.02,1.75,,,,,11.5,17.0,45.0,175.0,5.8,7.7,21.0,75.0,5.4,7.1,17.0,65.0,7.1,9.25,22.0,75.0,500.0
MydOlI0M,05/01/2024,11:00,REPUBLIC OF THE CONGO - LIGUE 1,Juk,Kondzo,ROUND 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bTuUgDgP,05/01/2024,11:00,TURKEY - SUPER LIG,Gaziantep,Pendikspor,ROUND 19,1.95,3.5,3.3,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.67,2.1,2.0,1.85,1.3,3.45,13.0,12.0,19.0,41.0,9.0,7.0,12.0,26.0,11.0,9.0,13.0,29.0,19.0,15.0,23.0,41.0,151.0
GbeSmxGS,05/01/2024,14:00,REPUBLIC OF THE CONGO - LIGUE 1,Inter Club,AS BNG,ROUND 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDM0liHn,05/01/2024,14:00,TURKEY - SUPER LIG,Antalyaspor,Alanyaspor,ROUND 19,1.95,3.25,3.75,1.4,2.75,1.05,11.0,1.25,3.75,1.93,1.93,3.25,1.33,6.5,1.11,1.73,2.0,2.05,1.8,1.3,3.45,10.0,12.0,21.0,41.0,8.0,6.5,13.0,29.0,9.5,9.0,13.0,41.0,17.0,15.0,26.0,41.0,201.0
d4L4mBWh,05/01/2024,14:00,TURKEY - SUPER LIG,Besiktas,Kasimpasa,ROUND 19,1.5,4.2,5.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.67,2.1,1.55,2.38,1.18,4.8,17.0,17.0,29.0,51.0,9.0,8.5,17.0,41.0,8.5,8.5,15.0,34.0,12.0,12.0,21.0,41.0,151.0
6ZGeX6w0,05/01/2024,15:45,PORTUGAL - LIGA PORTUGAL,Sporting CP,Estoril,ROUND 16,1.22,6.0,12.0,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,2.0,1.73,3.4,1.3,1.8,1.95,1.23,4.0,,,19.0,29.0,51.0,126.0,10.0,12.0,29.0,67.0,7.5,9.5,21.0,51.0,8.0,10.0,23.0,51.0,251.0
SvAOyX3D,05/01/2024,16:15,ENGLAND - FA CUP,Brentford,Wolves,1/32-FINALS,2.45,3.25,2.9,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.8,1.95,2.43,1.53,1.43,2.75,9.0,9.0,15.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,29.0,51.0,251.0
SEbURezk,05/01/2024,16:30,ENGLAND - FA CUP,Fulham,Rotherham,1/32-FINALS,1.18,7.0,15.0,1.22,4.0,1.02,21.0,1.13,6.0,1.4,2.88,2.0,1.73,3.4,1.3,2.0,1.75,1.19,4.5,,,19.0,34.0,67.0,201.0,9.5,13.0,34.0,81.0,7.0,10.0,23.0,67.0,7.5,11.0,26.0,67.0,351.0
0YBKPhNe,05/01/2024,16:45,ITALY - SERIE A,Bologna,Genoa,ROUND 19,2.05,3.0,4.33,1.62,2.2,1.13,6.0,1.57,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,2.06,1.84,1.22,4.15,6.0,9.0,19.0,51.0,5.5,6.0,17.0,41.0,8.0,9.5,21.0,51.0,17.0,21.0,41.0,81.0,501.0
lvtUes9H,05/01/2024,16:45,SCOTLAND - CHAMPIONSHIP,Queen's Park,Dunfermline,ROUND 20,2.63,3.75,2.25,1.33,3.25,1.01,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.0,1.14,1.67,2.1,2.6,1.48,1.63,2.25,13.0,9.5,12.0,21.0,10.0,7.5,9.5,17.0,15.0,10.0,15.0,26.0,29.0,21.0,26.0,41.0,151.0
E7vPmwc8,05/01/2024,17:00,ENGLAND - FA CUP,Tottenham,Burnley,1/32-FINALS,1.5,5.0,5.5,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,2.25,1.57,4.0,1.22,1.67,2.1,1.48,2.6,1.16,5.25,19.0,17.0,29.0,51.0,9.0,9.5,17.0,41.0,8.5,8.5,17.0,34.0,11.0,11.0,21.0,41.0,151.0
hSjCp5q1,05/01/2024,17:00,WALES - CYMRU PREMIER,Aberystwyth,Colwyn Bay,ROUND 19,2.27,3.65,2.75,1.32,3.1,1.04,8.75,1.2,4.1,1.62,2.22,2.42,1.5,4.05,1.2,1.53,2.35,2.2,1.62,,,8.75,11.75,16.0,32.0,10.75,7.3,10.25,20.0,13.0,9.0,12.0,24.0,23.0,16.0,21.0,40.0,250.0
xEwDuVVJ,05/01/2024,17:45,PORTUGAL - LIGA PORTUGAL,Boavista,FC Porto,ROUND 16,6.5,5.0,1.4,1.33,3.25,1.03,15.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.95,1.8,5.75,1.14,2.75,1.43,13.0,6.5,7.0,10.0,15.0,9.5,8.0,12.0,34.0,19.0,21.0,26.0,67.0,41.0,41.0,67.0,351.0
