Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
vJPdmiMf,18/02/2024,00:00,FIJI - PREMIER LEAGUE,Rewa,Labasa,ROUND 1,2.15,2.75,3.55,1.57,2.02,1.07,6.15,1.5,2.27,2.54,1.43,5.0,1.12,,,2.16,1.66,,,,,6.0,6.9,14.5,40.0,4.7,4.9,10.25,29.0,7.5,7.9,13.5,40.0,16.5,17.5,32.0,75.0,
I3ylkDir,18/02/2024,00:00,FIJI - PREMIER LEAGUE,Ba,Suva,ROUND 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hMT0nBy1,18/02/2024,00:00,FIJI - PREMIER LEAGUE,Navua,Nadroga,ROUND 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0AZMggqR,18/02/2024,00:00,FIJI - PREMIER LEAGUE,Nadi,Tailevu Naitasiri,ROUND 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0Q3Ayig5,18/02/2024,00:05,MEXICO - LIGA MX,Cruz Azul,U.A.N.L.- Tigres,CLAUSURA ,2.15,3.4,3.4,1.4,2.75,1.06,10.0,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,1.8,1.95,2.1,1.7,1.33,3.3,9.5,10.0,17.0,34.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
0S2HLdFP,18/02/2024,03:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,WS Wanderers,ROUND 17,1.85,4.0,3.75,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.57,4.33,1.22,1.53,2.38,1.9,2.0,1.3,3.45,17.0,15.0,21.0,41.0,10.0,8.0,12.0,26.0,11.0,8.5,13.0,26.0,17.0,13.0,19.0,41.0,126.0
UcuDovjn,18/02/2024,03:00,AUSTRALIA - A-LEAGUE,Macarthur FC,Wellington Phoenix,ROUND 17,2.3,3.8,2.88,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,2.3,1.62,4.0,1.25,1.5,2.5,2.2,1.65,1.43,2.75,17.0,13.0,17.0,29.0,12.0,7.5,11.0,21.0,13.0,9.5,11.0,23.0,23.0,17.0,21.0,34.0,101.0
KIIPSYuG,18/02/2024,04:00,HONG KONG - PREMIER LEAGUE,Resources Capital,Hong Kong FC,ROUND 12,4.2,3.85,1.7,1.29,3.4,1.03,12.4,1.19,3.65,1.6,2.07,2.4,1.45,4.3,1.16,1.6,2.05,,,1.88,1.82,13.5,8.75,9.0,14.0,14.5,7.7,8.0,12.5,26.0,14.0,14.0,21.0,70.0,37.0,37.0,55.0,350.0
QeJLTEQ9,18/02/2024,04:00,HONG KONG - PREMIER LEAGUE,HK U23,Lee Man Warriors,ROUND 12,26.0,11.75,1.03,1.07,6.8,,,1.02,12.0,1.11,5.6,1.28,3.05,1.62,2.05,2.12,1.57,,,,,50.0,26.0,12.0,8.25,175.0,45.0,21.0,14.5,600.0,150.0,70.0,50.0,201.0,700.0,350.0,250.0,1000.0
nwvDeWe1,18/02/2024,05:30,INDIA - I-LEAGUE,Neroca FC,Lajong,ROUND 15,4.2,4.25,1.62,1.25,3.5,1.01,17.0,1.17,4.5,1.47,2.32,2.07,1.6,3.3,1.24,1.53,2.2,,,,,17.5,10.0,9.75,13.5,17.5,8.75,8.25,11.5,28.0,14.5,13.5,19.0,65.0,35.0,32.0,45.0,250.0
