Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
vLYvl3SE,23/08/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Venados,Correcaminos,APERTURA ,2.17,3.4,3.17,1.36,2.97,1.01,9.6,1.22,3.64,1.81,1.99,2.84,1.35,5.2,1.11,1.62,2.24,,,,,9.0,9.0,13.0,26.0,7.0,5.5,9.0,18.0,9.0,7.5,10.0,23.0,15.0,13.0,19.0,41.0,201.0
UmpaHfWn,23/08/2023,00:06,MEXICO - LIGA MX,Juarez,U.N.A.M.- Pumas,APERTURA ,2.63,3.3,2.75,1.4,2.75,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.7,2.05,2.5,1.5,1.48,2.6,10.0,9.5,13.0,26.0,9.0,6.0,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
tQvS152R,23/08/2023,02:00,MONGOLIA - PREMIER LEAGUE,Tuv Buganuud,Falcons,ROUND 4,7.8,5.5,1.26,1.12,5.3,,,,,1.21,3.9,1.57,2.26,2.28,1.56,,,,,,,,,,,,,,,,,,,,,,,
rZQgcPAr,23/08/2023,05:00,MONGOLIA - PREMIER LEAGUE,Khovd,Bavarians,ROUND 4,1.24,6.52,7.49,1.15,4.7,,,,,1.27,3.4,1.74,1.98,2.5,1.46,,,,,,,,,,,,,,,,,,,,,,,
0ALbdqQl,23/08/2023,08:00,MONGOLIA - PREMIER LEAGUE,FC Ulaanbaatar,Bayanzurkh Sporting,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ym3fhCBM,23/08/2023,11:30,NORTH MACEDONIA - 1. MFL,Makedonija GP,Shkupi,ROUND 4,4.09,3.1,1.87,1.43,2.6,1.05,7.8,1.37,2.85,2.13,1.64,3.8,1.23,8.0,1.05,2.07,1.72,,,,,7.5,5.5,7.0,13.0,9.5,6.0,7.0,13.0,17.0,13.0,13.0,26.0,61.0,41.0,51.0,76.0,101.0
GChaiWQS,23/08/2023,11:30,NORTH MACEDONIA - 1. MFL,KF Gostivar,Rabotnicki,ROUND 4,3.02,3.34,2.23,1.39,2.77,1.03,9.3,1.28,3.2,1.95,1.83,3.28,1.27,6.5,1.08,1.72,2.07,,,,,8.5,7.5,11.0,21.0,8.0,5.5,8.5,15.0,12.0,9.0,11.0,23.0,23.0,19.0,29.0,61.0,101.0
hYqRnjZq,23/08/2023,11:30,NORTH MACEDONIA - 1. MFL,Shkendija,Bregalnica Stip,ROUND 4,1.32,5.2,7.75,1.22,3.8,15.5,19.0,1.12,5.2,1.49,2.42,2.13,1.7,3.6,1.25,1.68,2.13,,,,,26.0,34.0,67.0,81.0,9.5,11.0,21.0,61.0,7.5,7.0,13.0,46.0,8.5,8.0,13.0,41.0,101.0
fc4jghdG,23/08/2023,11:30,NORTH MACEDONIA - 1. MFL,Vardar,Sileks,ROUND 4,3.76,3.45,1.91,1.4,2.73,1.03,9.2,1.29,3.14,1.99,1.8,3.34,1.26,6.7,1.07,1.8,1.96,,,,,8.0,6.5,8.5,15.0,9.0,5.5,7.5,13.0,15.0,11.0,12.0,21.0,46.0,26.0,36.0,67.0,101.0
Em4dbspU,23/08/2023,12:00,TUNISIA - LIGUE PROFESSIONNELLE 1,Olympique Beja,Etoile Sahel,ROUND 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
