Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
nauBPaI0,21/02/2024,00:00,MEXICO - LIGA MX,Necaxa,Guadalajara Chivas,CLAUSURA ,3.6,3.4,2.1,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.8,1.95,3.45,1.3,1.73,2.08,9.5,7.5,10.0,19.0,11.0,6.5,9.0,17.0,17.0,12.0,15.0,26.0,41.0,29.0,34.0,51.0,251.0
MRUlfMt0,21/02/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Correcaminos,Atl. Morelia,CLAUSURA ,2.45,3.15,2.82,1.47,2.55,1.08,6.7,1.35,2.92,2.07,1.7,3.45,1.26,6.0,1.09,1.8,1.91,2.35,1.55,,,6.7,8.25,13.5,32.0,7.6,6.1,10.25,25.0,11.75,9.5,14.5,35.0,26.0,21.0,32.0,70.0,600.0
vgKZJxro,21/02/2024,08:00,IRAN - PERSIAN GULF PRO LEAGUE,Gol Gohar,Paykan,ROUND 17,1.5,3.55,7.1,1.55,2.15,1.12,4.55,1.5,2.25,2.45,1.42,4.25,1.14,9.3,1.03,2.62,1.37,,,,,4.85,12.0,40.0,200.0,4.3,7.9,27.0,150.0,5.3,9.75,35.0,175.0,9.25,17.5,60.0,300.0,
hY1Mstzh,21/02/2024,09:30,IRAN - PERSIAN GULF PRO LEAGUE,Esteghlal Khuzestan,Aluminium Arak,ROUND 17,3.7,2.65,2.25,1.8,1.87,1.18,3.8,1.83,1.87,3.2,1.25,7.5,1.04,12.5,1.01,2.55,1.39,,,,,3.8,4.6,8.75,23.0,6.3,6.0,11.25,30.0,17.0,16.5,28.0,75.0,65.0,65.0,110.0,300.0,
zm2Ko85h,21/02/2024,10:00,ITALY - SERIE C,Atalanta U23,Renate,GROUP A ,1.83,3.1,4.65,1.62,2.22,1.12,5.4,1.52,2.37,2.5,1.47,4.55,1.16,7.8,1.05,2.25,1.57,1.82,1.93,,,5.4,9.0,23.0,90.0,5.1,6.3,17.0,65.0,7.3,9.0,22.0,80.0,15.0,18.0,45.0,150.0,201.0
ne1Qt0kb,21/02/2024,10:00,IRAN - PERSIAN GULF PRO LEAGUE,Nassaji Mazandaran,Mes Rafsanjan,ROUND 17,2.77,2.7,2.77,1.6,2.07,1.14,4.35,1.5,2.27,2.4,1.44,4.1,1.16,9.6,1.01,1.93,1.7,,,,,4.65,6.5,12.5,35.0,6.9,5.4,10.75,30.0,13.0,10.25,16.0,50.0,35.0,28.0,40.0,100.0,
WzPC6r3U,21/02/2024,10:30,IRAQ - SUPER LEAGUE,Al Minaa,Zakho,ROUND 15,2.8,2.62,2.7,1.6,1.98,1.11,5.3,1.53,2.2,2.67,1.39,5.25,1.11,10.0,1.02,2.16,1.66,,,,,5.6,5.3,10.0,26.0,5.7,4.65,9.0,24.0,10.75,8.75,13.5,37.0,27.0,22.0,35.0,75.0,
tbbIrMKo,21/02/2024,10:45,IRAN - PERSIAN GULF PRO LEAGUE,Persepolis,Tractor,ROUND 17,1.85,3.05,4.5,1.6,2.07,1.08,5.9,1.53,2.18,2.52,1.4,4.4,1.13,9.5,1.02,2.25,1.5,1.82,1.88,,,6.0,8.5,23.0,90.0,4.9,6.4,17.0,65.0,7.2,9.25,23.0,90.0,15.0,19.5,50.0,175.0,
bPT6AmPf,21/02/2024,11:00,SLOVENIA - PRVA LIGA,O. Ljubljana,Domzale,ROUND 22,1.4,4.65,6.8,1.31,3.15,1.03,9.0,1.19,4.15,1.57,2.25,2.4,1.5,4.0,1.21,1.82,1.88,,,,,9.0,20.0,45.0,150.0,7.9,9.25,21.0,70.0,7.1,8.25,18.0,60.0,9.25,10.75,24.0,75.0,500.0
6Nt7P63m,21/02/2024,11:00,INDIA - ISL,Goa,North East Utd,-,1.36,4.2,6.5,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.83,1.83,1.4,2.85,1.1,7.0,13.0,19.0,41.0,81.0,7.5,9.0,21.0,51.0,7.0,8.5,19.0,51.0,9.5,11.0,23.0,51.0,251.0
rgaY1tQf,21/02/2024,11:30,CAMEROON - ELITE ONE,Fovu Baham,Stade Renard,ROUND 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CErjSNL9,21/02/2024,11:30,CAMEROON - ELITE ONE,Bamenda,Aigle Royal,ROUND 16,2.52,3.0,2.65,1.52,2.12,1.07,6.35,1.47,2.32,2.48,1.45,4.8,1.13,10.0,1.02,2.05,1.73,,,,,6.6,5.6,9.5,23.0,5.4,5.2,9.0,22.0,9.0,8.75,15.0,37.0,21.0,20.0,35.0,80.0,101.0
j5sfRsyG,21/02/2024,12:00,CAMEROON - ELITE ONE,Canon Yaounde,Bamboutos FC,ROUND 16,2.52,2.75,2.87,1.5,2.15,1.07,7.0,1.41,2.6,2.2,1.53,4.25,1.17,9.0,1.03,1.93,1.83,,,,,6.8,6.3,11.5,29.0,6.1,4.8,8.75,22.0,10.0,8.0,11.75,30.0,23.0,18.0,26.0,55.0,450.0
MgyUi6k2,21/02/2024,13:00,ALBANIA - SUPERLIGA,Skenderbeu,Dinamo Tirana,ROUND 20,2.4,3.15,2.65,1.44,2.32,1.04,8.4,1.35,2.84,2.05,1.62,3.74,1.21,7.0,1.07,1.83,1.93,,,,,8.25,6.6,10.25,23.0,6.3,5.4,8.5,19.0,9.25,8.0,12.5,28.0,19.5,17.0,26.0,60.0,450.0
Es1KhToL,21/02/2024,13:30,CZECH REPUBLIC - FORTUNA:LIGA,Teplice,Sigma Olomouc,ROUND 18,2.63,3.1,2.75,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.91,2.5,1.5,1.45,2.68,8.0,8.0,13.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,301.0
YsMJ7o9D,21/02/2024,13:30,SLOVENIA - PRVA LIGA,Koper,Mura,ROUND 22,1.83,3.5,4.05,1.42,2.67,1.06,7.4,1.29,3.25,1.88,1.85,3.05,1.33,5.3,1.12,1.78,1.93,1.8,1.95,,,7.4,11.25,22.0,60.0,7.2,6.8,13.5,37.0,8.75,8.25,15.0,45.0,15.0,14.0,25.0,70.0,500.0
0hOLZe9N,21/02/2024,14:00,MOROCCO - BOTOLA PRO,FUS Rabat,Moghreb Tetouan,ROUND 20,1.83,3.1,4.0,1.5,2.5,1.08,8.0,1.44,2.63,2.35,1.57,4.33,1.2,10.0,1.06,2.1,1.67,1.85,1.95,1.21,4.25,7.5,9.5,21.0,41.0,6.0,6.5,15.0,41.0,8.0,9.0,19.0,51.0,15.0,19.0,34.0,67.0,800.0
vZJqbiR9,21/02/2024,14:00,EUROPE - EUROPA CONFERENCE LEAGUE,Gent,Maccabi Haifa,PLAY OFFS ,1.83,3.5,4.5,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.4,1.3,6.5,1.11,1.73,2.0,1.83,2.03,1.22,4.15,10.0,13.0,23.0,41.0,7.0,6.5,15.0,34.0,9.0,8.0,15.0,41.0,17.0,15.0,23.0,51.0,251.0
t0ukUOzc,21/02/2024,14:00,CYPRUS - CYTA CHAMPIONSHIP,Zakakiou,Anorthosis,ROUND 22,4.75,4.2,1.6,1.3,3.3,1.03,9.75,1.18,4.5,1.55,2.4,2.35,1.57,3.8,1.24,1.6,2.2,,,2.3,1.6,9.75,8.75,9.75,14.0,15.5,8.75,8.75,12.0,32.0,16.0,15.0,21.0,90.0,45.0,40.0,55.0,350.0
GnksUqic,21/02/2024,14:00,CAMEROON - ELITE ONE,Colombe,Dynamo Douala,ROUND 16,2.52,2.75,2.87,1.55,2.07,1.07,6.25,1.47,2.32,2.51,1.44,4.9,1.13,11.0,1.01,2.07,1.72,,,,,6.2,5.8,10.75,28.0,5.6,4.85,9.25,24.0,9.5,8.25,13.5,37.0,22.0,19.0,30.0,70.0,101.0
xfXHf3lN,21/02/2024,14:30,ITALY - SERIE C,Pro Sesto,Alessandria,GROUP A ,2.57,2.8,3.0,1.72,2.05,1.15,4.65,1.7,2.07,3.0,1.34,5.6,1.11,9.25,1.03,2.4,1.5,2.45,1.52,,,4.65,6.0,12.5,37.0,5.4,5.9,12.5,37.0,10.5,11.5,23.0,70.0,29.0,32.0,65.0,200.0,201.0
jmYys3Gf,21/02/2024,15:00,PORTUGAL - LIGA PORTUGAL 2,Feirense,Academico Viseu,ROUND 20,2.6,3.2,2.55,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,2.6,1.48,1.5,2.5,8.5,8.0,12.0,26.0,8.0,6.5,10.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,301.0
GfiOvNVF,21/02/2024,15:00,GERMANY - 3. LIGA,Viktoria Koln,Saarbrucken,ROUND 21,4.0,3.5,1.91,1.36,3.0,1.05,11.0,1.25,3.75,1.83,2.03,3.0,1.36,5.5,1.14,1.73,2.0,3.9,1.24,1.98,1.88,11.0,8.0,9.5,15.0,13.0,6.5,8.5,15.0,21.0,13.0,13.0,23.0,41.0,34.0,34.0,41.0,201.0
z3ScN2uf,21/02/2024,15:30,BRAZIL - COPA DO BRASIL,Real Brasilia,Sao Raimundo RR,1/64-FINALS,2.2,3.4,2.8,1.38,2.9,1.01,9.3,1.27,3.1,1.9,1.9,2.87,1.31,5.8,1.09,1.7,1.93,,,,,11.0,9.5,15.0,34.0,8.5,6.5,11.0,23.0,11.0,9.5,15.0,29.0,21.0,19.0,26.0,41.0,201.0
SdwOT42Q,21/02/2024,16:00,BRAZIL - COPA DO BRASIL,River-PI,Ypiranga FC,1/64-FINALS,2.4,3.2,2.6,1.44,2.42,1.03,8.1,1.34,2.75,2.1,1.7,3.3,1.24,7.0,1.05,1.78,1.82,,,,,9.0,8.0,13.0,29.0,7.5,6.5,10.0,23.0,12.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,301.0
niaIa5U7,21/02/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Universitario de Vinto,Guabira,APERTURA ,1.85,3.1,4.0,1.44,2.63,1.07,9.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.83,1.83,1.9,1.9,1.23,4.0,9.0,11.0,21.0,41.0,7.0,6.5,15.0,34.0,8.5,9.0,15.0,41.0,15.0,17.0,29.0,51.0,301.0
rHDQYFOT,21/02/2024,16:00,MOROCCO - BOTOLA PRO,Chabab Mohammedia,Olympique de Safi,ROUND 20,4.33,2.9,1.83,1.57,2.25,1.13,6.0,1.5,2.5,2.6,1.48,5.5,1.14,13.0,1.04,2.25,1.57,4.25,1.21,1.9,1.9,6.0,5.0,7.5,15.0,9.0,6.5,9.5,19.0,21.0,17.0,21.0,41.0,51.0,41.0,51.0,81.0,101.0
8WUon4sL,21/02/2024,16:30,ENGLAND - PREMIER LEAGUE,Liverpool,Luton,ROUND 26,1.18,8.0,13.0,1.18,4.5,1.01,26.0,1.1,7.0,1.33,3.4,1.91,1.91,3.0,1.4,1.75,2.0,1.22,4.15,,,29.0,34.0,51.0,126.0,12.0,17.0,29.0,51.0,9.5,10.0,26.0,51.0,9.5,11.0,23.0,51.0,251.0
