Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
lAdeEsMf,27/08/2023,00:00,FIJI - PREMIER LEAGUE,Rewa,Tailevu Naitasiri,ROUND 12,1.41,4.7,6.36,,,,,,,1.47,2.42,2.27,1.62,3.65,1.22,1.65,2.18,,,,,,,,,,,,,,,,,,,,,
S0eaD1y1,27/08/2023,00:00,FIJI - PREMIER LEAGUE,Nadroga,Ba,ROUND 12,4.38,4.3,1.62,1.27,3.4,1.02,11.5,1.17,4.5,1.55,2.3,2.3,1.55,,,1.53,2.35,,,,,,,,,,,,,,,,,,,,,
v1ClSBp5,27/08/2023,00:05,MEXICO - LIGA MX,Santos Laguna,Guadalajara Chivas,APERTURA ,2.25,3.6,2.88,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.7,2.05,2.25,1.63,1.43,2.75,12.0,10.0,15.0,29.0,8.5,7.0,11.0,23.0,11.0,9.0,15.0,29.0,21.0,17.0,26.0,41.0,201.0
v1K2e3ue,27/08/2023,02:00,MONGOLIA - PREMIER LEAGUE,Bavarians,Tuv Buganuud,ROUND 5,2.25,4.5,2.25,1.11,5.5,,,1.05,8.0,1.19,4.1,1.54,2.32,2.16,1.62,1.22,3.8,,,,,26.0,21.0,26.0,41.0,15.0,9.0,11.0,17.0,15.0,8.0,8.5,15.0,17.0,11.0,12.0,15.0,67.0
YNJ6fNf1,27/08/2023,05:00,MONGOLIA - PREMIER LEAGUE,Khangarid,Khaan Khuns-Erchim,ROUND 5,5.68,5.5,1.34,1.1,5.8,,,1.03,9.0,1.17,4.5,1.49,2.44,2.07,1.67,1.29,3.3,,,,,36.0,13.0,11.0,13.0,34.0,11.0,7.5,8.5,41.0,15.0,10.0,11.0,67.0,26.0,21.0,21.0,67.0
U76C3l3s,27/08/2023,05:00,ROMANIA - LIGA 2,Steaua Bucuresti,CSM Alexandria,ROUND 4,1.37,4.55,7.55,1.34,2.99,1.01,11.0,1.23,3.56,1.81,1.98,2.88,1.34,5.6,1.11,2.01,1.76,1.57,2.3,,,10.0,15.0,41.0,81.0,5.5,8.0,21.0,76.0,5.5,7.0,17.0,76.0,8.0,10.0,23.0,81.0,101.0
n9vOLmPP,27/08/2023,05:00,ROMANIA - LIGA 2,Progresul Spartac,Corvinul Hunedoara,ROUND 4,9.45,5.2,1.28,1.29,3.28,12.2,1.01,1.18,4.15,1.66,2.19,2.51,1.44,4.7,1.15,2.04,1.74,,,,,13.0,6.0,5.5,7.5,19.0,9.0,7.0,9.0,56.0,23.0,19.0,21.0,101.0,76.0,76.0,76.0,101.0
xdxub2JR,27/08/2023,05:00,HONG KONG - PREMIER LEAGUE,Hong Kong Rangers,Sham Shui Po,ROUND 2,1.07,10.0,22.0,1.12,5.3,46.0,41.0,1.03,8.9,1.21,3.9,1.6,2.14,2.42,1.55,2.0,1.77,,,,,41.0,91.0,201.0,201.0,10.0,19.0,71.0,201.0,6.5,9.0,31.0,151.0,5.5,8.0,21.0,101.0,201.0
dpLsar4L,27/08/2023,05:00,HONG KONG - PREMIER LEAGUE,Kitchee,Hong Kong FC,ROUND 2,1.04,11.7,30.0,1.12,5.3,55.0,41.0,1.03,9.3,1.2,4.1,1.55,2.23,2.28,1.61,2.17,1.66,,,,,46.0,91.0,201.0,201.0,11.0,20.0,71.0,201.0,7.0,9.5,31.0,151.0,5.5,8.5,21.0,101.0,201.0
hE9HlqE7,27/08/2023,05:30,AUSTRIA - 2. LIGA,Lafnitz,Grazer AK,ROUND 5,3.65,3.74,1.94,1.32,3.22,1.01,11.7,1.19,3.96,1.71,2.14,2.64,1.4,4.75,1.13,1.61,2.25,,,1.85,1.88,11.0,7.5,9.0,14.0,11.0,6.0,6.5,11.0,15.0,9.5,9.5,15.0,36.0,21.0,23.0,34.0,201.0
6HcaDSj8,27/08/2023,05:30,AUSTRIA - 2. LIGA,Sturm Graz (Am),Kapfenberg,ROUND 5,2.01,3.85,3.34,1.27,3.54,1.02,13.8,1.14,4.6,1.52,2.3,2.4,1.57,3.95,1.19,1.5,2.51,1.91,1.83,,,12.0,11.0,17.0,31.0,8.5,6.0,9.0,18.0,9.5,7.0,9.0,21.0,15.0,11.0,15.0,26.0,201.0
8xA5Ce8g,27/08/2023,06:00,JAPAN - J2 LEAGUE,Blaublitz,Shimizu S-Pulse,ROUND 32,4.5,3.5,1.8,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,2.0,1.73,4.25,1.21,2.03,1.78,8.5,6.5,8.0,15.0,11.0,6.5,9.0,15.0,21.0,15.0,17.0,29.0,51.0,41.0,41.0,51.0,201.0
MuE9BFNa,27/08/2023,07:00,JAPAN - J2 LEAGUE,Kumamoto,Iwaki,ROUND 32,2.38,3.4,2.88,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,3.25,1.33,6.0,1.13,1.73,2.0,2.3,1.6,1.4,2.85,11.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,201.0
z1LGbb7G,27/08/2023,07:00,PORTUGAL - LIGA PORTUGAL 2,FC Porto B,Leiria,ROUND 3,2.25,3.25,2.75,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,3.4,1.3,7.0,1.1,1.73,2.0,2.35,1.58,1.43,2.75,11.0,9.5,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,15.0,29.0,21.0,19.0,29.0,51.0,201.0
h4QIwcVj,27/08/2023,07:00,PORTUGAL - LIGA PORTUGAL 2,Oliveirense,Penafiel,ROUND 3,2.25,3.3,2.75,1.4,2.75,1.06,10.0,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.8,1.91,2.3,1.6,1.43,2.75,10.0,9.0,15.0,29.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
ddiGGnQc,27/08/2023,07:00,VIETNAM - V.LEAGUE 1,Hanoi FC,Viettel,CHAMPIONSHIP GROUP ,1.92,3.35,3.84,1.43,2.62,1.03,7.9,1.33,2.91,2.13,1.7,3.65,1.22,7.2,1.05,1.88,1.88,,,,,7.0,9.0,17.0,46.0,5.5,5.5,11.0,26.0,7.0,7.0,13.0,41.0,12.0,13.0,23.0,76.0,201.0
YuXR0iwd,27/08/2023,07:00,SOUTH KOREA - K LEAGUE 2,Anyang,Jeonnam,ROUND 28,1.83,3.6,3.5,1.36,3.0,1.04,13.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,1.73,2.0,1.83,1.98,1.26,3.7,12.0,12.0,19.0,41.0,8.0,7.5,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,23.0,41.0,201.0
jepPEQfA,27/08/2023,07:00,VIETNAM - V.LEAGUE 1,Nam Dinh,Hong Linh Ha Tinh,CHAMPIONSHIP GROUP ,2.01,3.28,3.61,1.44,2.58,1.04,7.7,1.36,2.79,2.18,1.67,3.74,1.21,7.5,1.04,1.9,1.86,,,,,7.5,8.5,14.0,36.0,6.0,5.0,9.5,23.0,8.0,7.0,12.0,31.0,15.0,14.0,23.0,56.0,201.0
WrgQIaKr,27/08/2023,07:00,SOUTH KOREA - K LEAGUE 1,Seoul,Ulsan Hyundai,ROUND 28,2.8,3.4,2.45,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.62,2.2,2.68,1.45,1.53,2.43,12.0,9.5,13.0,23.0,10.0,6.5,9.5,19.0,15.0,10.0,12.0,26.0,29.0,21.0,29.0,41.0,151.0
vLtLF6u4,27/08/2023,07:00,VIETNAM - V.LEAGUE 1,Hai Phong,Binh Dinh,CHAMPIONSHIP GROUP ,2.0,3.32,3.6,1.44,2.59,1.03,7.9,1.34,2.88,2.13,1.7,3.65,1.22,7.2,1.05,1.86,1.9,,,,,7.5,8.5,15.0,36.0,6.0,5.5,10.0,26.0,7.5,7.0,12.0,31.0,14.0,13.0,23.0,61.0,201.0
I5hCHSAi,27/08/2023,07:00,VIETNAM - V.LEAGUE 1,Cong An,Thanh Hoa,CHAMPIONSHIP GROUP ,1.29,5.25,8.75,1.26,3.5,1.02,13.4,1.15,4.5,1.57,2.38,2.32,1.51,4.0,1.19,1.9,1.86,,,,,15.0,21.0,41.0,151.0,6.5,8.5,20.0,61.0,5.5,6.5,15.0,61.0,7.0,8.0,15.0,61.0,201.0
zevAkNZ4,27/08/2023,07:00,UKRAINE - PREMIER LEAGUE,Minaj,FK Zorya Luhansk,ROUND 5,4.71,3.9,1.72,1.38,2.9,1.05,10.5,1.28,3.7,1.9,1.9,3.1,1.37,5.5,1.15,1.87,1.89,,,,,9.5,6.0,6.5,11.0,12.0,6.5,7.0,11.0,21.0,13.0,13.0,21.0,67.0,36.0,46.0,61.0,67.0
2auiv81c,27/08/2023,07:15,NETHERLANDS - EREDIVISIE,Zwolle,Utrecht,ROUND 3,2.7,3.75,2.45,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.53,2.38,2.6,1.48,1.58,2.35,17.0,11.0,15.0,23.0,12.0,7.5,9.5,17.0,15.0,10.0,12.0,21.0,29.0,19.0,23.0,34.0,101.0
nqyWaBh2,27/08/2023,07:30,SOUTH KOREA - K LEAGUE 2,Cheonan City,Cheongju,ROUND 28,2.88,3.1,2.38,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,3.0,1.38,1.58,2.35,8.5,7.5,11.0,23.0,8.5,6.0,10.0,21.0,15.0,11.0,15.0,34.0,29.0,26.0,34.0,51.0,301.0
